timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 21:48:31.859, 37.12 W, 33, 0 MiB, 40 %, 0 %
2023/05/07 21:48:32.865, 36.73 W, 32, 0 MiB, 0 %, 0 %
2023/05/07 21:48:33.869, 36.82 W, 32, 0 MiB, 0 %, 0 %
2023/05/07 21:48:34.875, 36.82 W, 32, 0 MiB, 0 %, 0 %
2023/05/07 21:48:35.881, 36.82 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 21:48:36.887, 36.52 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 21:48:37.893, 36.52 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 21:48:38.900, 37.72 W, 31, 525 MiB, 7 %, 0 %
2023/05/07 21:48:39.904, 37.52 W, 31, 785 MiB, 2 %, 0 %
2023/05/07 21:48:40.909, 36.13 W, 31, 969 MiB, 3 %, 0 %
2023/05/07 21:48:41.913, 36.13 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 21:48:42.918, 36.23 W, 30, 38007 MiB, 1 %, 0 %
2023/05/07 21:48:43.922, 36.23 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 21:48:44.927, 36.03 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 21:48:45.932, 36.13 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 21:48:46.937, 36.12 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 21:48:47.944, 35.84 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 21:48:48.950, 36.03 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 21:48:49.956, 36.03 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 21:48:50.963, 35.84 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 21:48:51.969, 35.74 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 21:48:52.976, 35.75 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 21:48:53.982, 35.83 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 21:48:54.989, 35.84 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 21:48:55.995, 35.84 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 21:48:57.002, 35.53 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 21:48:58.008, 35.64 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 21:48:59.015, 35.54 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 21:49:00.022, 35.54 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 21:49:01.028, 35.44 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 21:49:02.035, 35.54 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 21:49:03.042, 35.65 W, 28, 38195 MiB, 4 %, 0 %
2023/05/07 21:49:04.049, 35.64 W, 28, 38631 MiB, 2 %, 0 %
2023/05/07 21:49:05.055, 100.35 W, 30, 38907 MiB, 57 %, 7 %
2023/05/07 21:49:06.062, 162.02 W, 33, 38907 MiB, 90 %, 5 %
2023/05/07 21:49:07.066, 132.37 W, 34, 38907 MiB, 88 %, 6 %
2023/05/07 21:49:08.070, 162.17 W, 34, 38907 MiB, 87 %, 5 %
2023/05/07 21:49:09.074, 145.99 W, 34, 38907 MiB, 90 %, 6 %
2023/05/07 21:49:10.079, 128.50 W, 35, 38907 MiB, 86 %, 5 %
2023/05/07 21:49:11.083, 165.06 W, 35, 38907 MiB, 89 %, 6 %
2023/05/07 21:49:12.088, 131.41 W, 35, 38907 MiB, 87 %, 5 %
2023/05/07 21:49:13.092, 152.49 W, 35, 38907 MiB, 90 %, 5 %
2023/05/07 21:49:14.096, 160.21 W, 36, 38907 MiB, 89 %, 5 %
2023/05/07 21:49:15.100, 133.53 W, 36, 38907 MiB, 87 %, 5 %
2023/05/07 21:49:16.104, 166.39 W, 36, 38907 MiB, 89 %, 5 %
2023/05/07 21:49:17.109, 142.05 W, 36, 38907 MiB, 87 %, 5 %
2023/05/07 21:49:18.113, 132.46 W, 36, 38907 MiB, 89 %, 5 %
2023/05/07 21:49:19.117, 163.52 W, 37, 38907 MiB, 89 %, 6 %
2023/05/07 21:49:20.121, 134.30 W, 37, 38907 MiB, 86 %, 5 %
2023/05/07 21:49:21.125, 170.87 W, 37, 38907 MiB, 89 %, 6 %
2023/05/07 21:49:22.129, 147.46 W, 37, 38907 MiB, 87 %, 5 %
2023/05/07 21:49:23.133, 133.25 W, 37, 38907 MiB, 90 %, 5 %
2023/05/07 21:49:24.139, 159.38 W, 37, 38907 MiB, 88 %, 5 %
2023/05/07 21:49:25.146, 136.49 W, 37, 38907 MiB, 87 %, 5 %
2023/05/07 21:49:26.150, 168.50 W, 37, 38907 MiB, 90 %, 5 %
2023/05/07 21:49:27.154, 149.83 W, 38, 38907 MiB, 87 %, 5 %
2023/05/07 21:49:28.158, 127.93 W, 38, 38907 MiB, 90 %, 5 %
2023/05/07 21:49:29.163, 158.98 W, 38, 38907 MiB, 89 %, 6 %
2023/05/07 21:49:30.167, 135.26 W, 38, 38907 MiB, 87 %, 5 %
2023/05/07 21:49:31.172, 163.94 W, 38, 38907 MiB, 89 %, 6 %
2023/05/07 21:49:32.178, 149.53 W, 38, 38907 MiB, 87 %, 5 %
2023/05/07 21:49:33.182, 124.38 W, 38, 38907 MiB, 89 %, 5 %
2023/05/07 21:49:34.187, 162.52 W, 38, 38907 MiB, 90 %, 6 %
2023/05/07 21:49:35.190, 133.76 W, 38, 38907 MiB, 87 %, 5 %
2023/05/07 21:49:36.195, 161.98 W, 38, 38907 MiB, 90 %, 6 %
2023/05/07 21:49:37.199, 143.26 W, 38, 38907 MiB, 87 %, 5 %
2023/05/07 21:49:38.203, 127.35 W, 38, 38907 MiB, 90 %, 5 %
2023/05/07 21:49:39.207, 163.04 W, 39, 38907 MiB, 89 %, 6 %
2023/05/07 21:49:40.213, 136.02 W, 38, 38907 MiB, 87 %, 5 %
2023/05/07 21:49:41.219, 161.09 W, 39, 38907 MiB, 90 %, 6 %
2023/05/07 21:49:42.225, 137.27 W, 39, 38907 MiB, 88 %, 5 %
2023/05/07 21:49:43.231, 141.85 W, 39, 38907 MiB, 90 %, 6 %
2023/05/07 21:49:44.235, 156.22 W, 39, 38907 MiB, 87 %, 5 %
2023/05/07 21:49:45.240, 131.46 W, 39, 38907 MiB, 87 %, 5 %
2023/05/07 21:49:46.244, 56.17 W, 34, 38907 MiB, 0 %, 0 %
2023/05/07 21:49:47.248, 50.24 W, 34, 38907 MiB, 0 %, 0 %
2023/05/07 21:49:48.254, 36.83 W, 33, 38907 MiB, 0 %, 0 %
2023/05/07 21:49:49.258, 114.50 W, 35, 38907 MiB, 80 %, 2 %
2023/05/07 21:49:50.263, 108.60 W, 36, 38907 MiB, 73 %, 2 %
2023/05/07 21:49:51.277, 110.76 W, 36, 38907 MiB, 79 %, 3 %
2023/05/07 21:49:52.286, 140.01 W, 37, 38907 MiB, 87 %, 5 %
2023/05/07 21:49:53.291, 164.17 W, 38, 38907 MiB, 89 %, 6 %
2023/05/07 21:49:54.295, 136.60 W, 38, 38907 MiB, 86 %, 5 %
2023/05/07 21:49:55.300, 154.99 W, 38, 38907 MiB, 89 %, 6 %
2023/05/07 21:49:56.304, 159.11 W, 38, 38907 MiB, 87 %, 5 %
2023/05/07 21:49:57.308, 126.95 W, 38, 38907 MiB, 89 %, 6 %
2023/05/07 21:49:58.312, 160.11 W, 38, 38907 MiB, 86 %, 5 %
2023/05/07 21:49:59.316, 124.28 W, 38, 38907 MiB, 87 %, 5 %
2023/05/07 21:50:00.321, 158.02 W, 39, 38907 MiB, 89 %, 6 %
2023/05/07 21:50:01.328, 123.41 W, 39, 38907 MiB, 86 %, 5 %
2023/05/07 21:50:02.335, 152.32 W, 39, 38907 MiB, 89 %, 6 %
2023/05/07 21:50:03.343, 124.38 W, 39, 38907 MiB, 87 %, 5 %
2023/05/07 21:50:04.351, 155.61 W, 39, 38907 MiB, 89 %, 6 %
2023/05/07 21:50:05.358, 126.06 W, 39, 38907 MiB, 87 %, 5 %
2023/05/07 21:50:06.365, 155.64 W, 39, 38907 MiB, 89 %, 6 %
2023/05/07 21:50:07.372, 124.03 W, 39, 38907 MiB, 87 %, 5 %
2023/05/07 21:50:08.379, 156.82 W, 39, 38907 MiB, 87 %, 5 %
2023/05/07 21:50:09.386, 123.04 W, 39, 38907 MiB, 87 %, 5 %
2023/05/07 21:50:10.393, 155.57 W, 39, 38907 MiB, 89 %, 6 %
2023/05/07 21:50:11.397, 124.28 W, 39, 38907 MiB, 87 %, 5 %
2023/05/07 21:50:12.401, 159.63 W, 39, 38907 MiB, 89 %, 6 %
2023/05/07 21:50:13.405, 123.29 W, 39, 38907 MiB, 87 %, 5 %
2023/05/07 21:50:14.409, 158.37 W, 39, 38907 MiB, 89 %, 5 %
2023/05/07 21:50:15.413, 125.37 W, 39, 38907 MiB, 87 %, 5 %
2023/05/07 21:50:16.417, 153.75 W, 39, 38907 MiB, 89 %, 6 %
2023/05/07 21:50:17.423, 124.58 W, 39, 38907 MiB, 87 %, 5 %
2023/05/07 21:50:18.430, 153.90 W, 39, 38907 MiB, 89 %, 6 %
2023/05/07 21:50:19.437, 124.75 W, 40, 38907 MiB, 87 %, 5 %
2023/05/07 21:50:20.441, 151.63 W, 39, 38907 MiB, 89 %, 5 %
2023/05/07 21:50:21.445, 133.62 W, 40, 38907 MiB, 87 %, 5 %
2023/05/07 21:50:22.449, 152.42 W, 40, 38907 MiB, 89 %, 6 %
