timestamp, power.draw [W], temperature.gpu, memory.used [MiB]
2023/04/30 11:13:44.264, 34.23 W, 26, 0 MiB
2023/04/30 11:13:45.268, 34.13 W, 26, 0 MiB
2023/04/30 11:13:46.271, 34.23 W, 26, 0 MiB
2023/04/30 11:13:47.275, 34.32 W, 26, 0 MiB
2023/04/30 11:13:48.278, 34.23 W, 26, 0 MiB
2023/04/30 11:13:49.281, 34.23 W, 26, 0 MiB
2023/04/30 11:13:50.285, 34.13 W, 26, 0 MiB
2023/04/30 11:13:51.290, 34.23 W, 26, 0 MiB
2023/04/30 11:13:52.296, 34.23 W, 26, 0 MiB
2023/04/30 11:13:53.302, 34.23 W, 26, 0 MiB
2023/04/30 11:13:54.307, 34.23 W, 26, 0 MiB
2023/04/30 11:13:55.312, 32.15 W, 26, 0 MiB
2023/04/30 11:13:56.317, 32.24 W, 26, 0 MiB
2023/04/30 11:13:57.332, 31.96 W, 26, 15 MiB
2023/04/30 11:13:58.339, 34.14 W, 26, 563 MiB
2023/04/30 11:13:59.342, 33.94 W, 26, 683 MiB
2023/04/30 11:14:00.346, 34.03 W, 26, 819 MiB
2023/04/30 11:14:01.349, 34.03 W, 26, 953 MiB
2023/04/30 11:14:02.353, 34.13 W, 26, 1001 MiB
2023/04/30 11:14:03.356, 34.13 W, 26, 1097 MiB
2023/04/30 11:14:04.361, 34.23 W, 26, 1225 MiB
2023/04/30 11:14:05.367, 34.13 W, 26, 1233 MiB
2023/04/30 11:14:06.373, 34.42 W, 26, 2261 MiB
2023/04/30 11:14:07.378, 34.42 W, 26, 2261 MiB
2023/04/30 11:14:08.384, 34.24 W, 26, 2261 MiB
2023/04/30 11:14:09.388, 34.42 W, 26, 2261 MiB
2023/04/30 11:14:10.392, 34.52 W, 26, 2261 MiB
2023/04/30 11:14:11.395, 34.63 W, 26, 2261 MiB
2023/04/30 11:14:12.399, 34.03 W, 26, 2261 MiB
2023/04/30 11:14:13.403, 34.81 W, 26, 2261 MiB
2023/04/30 11:14:14.406, 35.52 W, 26, 2261 MiB
2023/04/30 11:14:15.410, 34.42 W, 26, 2261 MiB
2023/04/30 11:14:16.414, 34.23 W, 26, 2261 MiB
2023/04/30 11:14:17.421, 34.42 W, 26, 2261 MiB
2023/04/30 11:14:18.426, 34.23 W, 26, 2261 MiB
2023/04/30 11:14:19.430, 34.23 W, 26, 2261 MiB
