timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 20:17:31.561, 37.31 W, 32, 0 MiB, 40 %, 0 %
2023/05/07 20:17:32.567, 36.62 W, 32, 0 MiB, 0 %, 0 %
2023/05/07 20:17:33.572, 36.62 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 20:17:34.578, 36.42 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 20:17:35.584, 36.52 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 20:17:36.590, 36.32 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 20:17:37.596, 36.42 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 20:17:38.603, 38.21 W, 30, 21 MiB, 0 %, 0 %
2023/05/07 20:17:39.609, 36.81 W, 30, 749 MiB, 3 %, 0 %
2023/05/07 20:17:40.616, 36.13 W, 30, 953 MiB, 2 %, 0 %
2023/05/07 20:17:41.622, 36.03 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 20:17:42.628, 36.23 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 20:17:43.635, 35.84 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 20:17:44.642, 36.03 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 20:17:45.648, 35.93 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 20:17:46.655, 35.84 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 20:17:47.661, 35.84 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 20:17:48.668, 35.84 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 20:17:49.674, 35.93 W, 29, 38351 MiB, 5 %, 0 %
2023/05/07 20:17:50.681, 35.84 W, 29, 38801 MiB, 5 %, 0 %
2023/05/07 20:17:51.688, 149.23 W, 32, 38907 MiB, 79 %, 7 %
2023/05/07 20:17:52.692, 148.98 W, 34, 38907 MiB, 87 %, 7 %
2023/05/07 20:17:53.696, 148.70 W, 34, 38907 MiB, 86 %, 7 %
2023/05/07 20:17:54.700, 149.80 W, 34, 38907 MiB, 86 %, 7 %
2023/05/07 20:17:55.704, 142.39 W, 35, 38907 MiB, 85 %, 7 %
2023/05/07 20:17:56.708, 140.96 W, 35, 38907 MiB, 85 %, 7 %
2023/05/07 20:17:57.713, 139.63 W, 35, 38907 MiB, 86 %, 7 %
2023/05/07 20:17:58.720, 135.49 W, 35, 38907 MiB, 85 %, 7 %
2023/05/07 20:17:59.724, 136.39 W, 36, 38907 MiB, 85 %, 7 %
2023/05/07 20:18:00.728, 135.86 W, 36, 38907 MiB, 85 %, 7 %
2023/05/07 20:18:01.733, 127.07 W, 36, 38907 MiB, 84 %, 7 %
2023/05/07 20:18:02.738, 137.52 W, 36, 38907 MiB, 86 %, 7 %
2023/05/07 20:18:03.742, 134.12 W, 36, 38907 MiB, 86 %, 7 %
2023/05/07 20:18:04.746, 135.49 W, 36, 38907 MiB, 84 %, 7 %
2023/05/07 20:18:05.752, 138.63 W, 36, 38907 MiB, 86 %, 7 %
2023/05/07 20:18:06.756, 57.44 W, 33, 38907 MiB, 0 %, 0 %
2023/05/07 20:18:07.760, 117.19 W, 34, 38907 MiB, 77 %, 9 %
2023/05/07 20:18:08.764, 58.15 W, 35, 38907 MiB, 49 %, 7 %
2023/05/07 20:18:09.768, 140.52 W, 36, 38907 MiB, 86 %, 7 %
2023/05/07 20:18:10.773, 140.72 W, 36, 38907 MiB, 85 %, 7 %
2023/05/07 20:18:11.777, 144.07 W, 37, 38907 MiB, 86 %, 7 %
2023/05/07 20:18:12.783, 150.40 W, 37, 38907 MiB, 87 %, 7 %
2023/05/07 20:18:13.787, 151.40 W, 37, 38907 MiB, 86 %, 7 %
2023/05/07 20:18:14.791, 145.76 W, 37, 38907 MiB, 84 %, 7 %
