timestamp, power.draw [W], temperature.gpu, memory.used [MiB]
2023/04/29 23:18:22.013, 34.32 W, 26, 0 MiB
2023/04/29 23:18:23.017, 34.13 W, 26, 0 MiB
2023/04/29 23:18:24.021, 34.13 W, 26, 0 MiB
2023/04/29 23:18:25.024, 34.02 W, 25, 0 MiB
2023/04/29 23:18:26.028, 34.13 W, 25, 0 MiB
2023/04/29 23:18:27.033, 34.23 W, 25, 0 MiB
2023/04/29 23:18:28.038, 34.32 W, 25, 0 MiB
2023/04/29 23:18:29.044, 34.92 W, 25, 3 MiB
2023/04/29 23:18:30.050, 33.94 W, 25, 3 MiB
2023/04/29 23:18:31.056, 33.94 W, 25, 3 MiB
2023/04/29 23:18:32.061, 34.71 W, 25, 563 MiB
2023/04/29 23:18:33.065, 34.61 W, 25, 615 MiB
2023/04/29 23:18:34.068, 34.03 W, 25, 691 MiB
2023/04/29 23:18:35.071, 33.94 W, 25, 753 MiB
2023/04/29 23:18:36.075, 33.84 W, 25, 829 MiB
2023/04/29 23:18:37.078, 33.94 W, 25, 893 MiB
2023/04/29 23:18:38.082, 33.84 W, 25, 935 MiB
2023/04/29 23:18:39.087, 33.94 W, 25, 973 MiB
2023/04/29 23:18:40.094, 34.03 W, 25, 1033 MiB
2023/04/29 23:18:41.099, 34.03 W, 25, 1097 MiB
2023/04/29 23:18:42.106, 33.84 W, 25, 1225 MiB
2023/04/29 23:18:43.113, 34.13 W, 25, 1359 MiB
2023/04/29 23:18:44.119, 34.62 W, 25, 2261 MiB
2023/04/29 23:18:45.124, 34.71 W, 25, 2261 MiB
2023/04/29 23:18:46.129, 35.02 W, 25, 2261 MiB
2023/04/29 23:18:47.135, 34.32 W, 25, 2261 MiB
2023/04/29 23:18:48.141, 33.94 W, 25, 2261 MiB
2023/04/29 23:18:49.147, 34.52 W, 25, 2261 MiB
2023/04/29 23:18:50.153, 35.13 W, 25, 2261 MiB
2023/04/29 23:18:51.159, 34.13 W, 25, 2261 MiB
2023/04/29 23:18:52.165, 34.62 W, 25, 2261 MiB
2023/04/29 23:18:53.172, 35.81 W, 25, 2261 MiB
2023/04/29 23:18:54.177, 34.23 W, 25, 2261 MiB
2023/04/29 23:18:55.183, 34.52 W, 25, 2261 MiB
2023/04/29 23:18:56.189, 34.13 W, 25, 2261 MiB
2023/04/29 23:18:57.196, 34.62 W, 25, 2261 MiB
2023/04/29 23:18:58.201, 35.12 W, 25, 2261 MiB
2023/04/29 23:18:59.207, 34.32 W, 25, 2261 MiB
2023/04/29 23:19:00.213, 34.03 W, 25, 2261 MiB
2023/04/29 23:19:01.219, 34.52 W, 25, 2261 MiB
2023/04/29 23:19:02.225, 35.33 W, 25, 2261 MiB
2023/04/29 23:19:03.232, 34.62 W, 25, 2261 MiB
2023/04/29 23:19:04.238, 34.23 W, 25, 2261 MiB
2023/04/29 23:19:05.244, 34.42 W, 25, 2261 MiB
2023/04/29 23:19:06.250, 34.82 W, 25, 2261 MiB
