timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 20:27:08.730, 37.51 W, 35, 0 MiB, 40 %, 0 %
2023/05/07 20:27:09.736, 37.41 W, 35, 0 MiB, 0 %, 0 %
2023/05/07 20:27:10.741, 37.41 W, 34, 0 MiB, 0 %, 0 %
2023/05/07 20:27:11.745, 37.22 W, 34, 0 MiB, 0 %, 0 %
2023/05/07 20:27:12.749, 37.02 W, 34, 0 MiB, 0 %, 0 %
2023/05/07 20:27:13.754, 38.99 W, 34, 577 MiB, 10 %, 0 %
2023/05/07 20:27:14.758, 38.90 W, 33, 791 MiB, 1 %, 0 %
2023/05/07 20:27:15.763, 36.73 W, 33, 969 MiB, 0 %, 0 %
2023/05/07 20:27:16.769, 36.63 W, 33, 38007 MiB, 0 %, 0 %
2023/05/07 20:27:17.776, 36.73 W, 33, 38007 MiB, 0 %, 0 %
2023/05/07 20:27:18.781, 36.42 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 20:27:19.786, 36.51 W, 32, 38007 MiB, 1 %, 0 %
2023/05/07 20:27:20.792, 36.51 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 20:27:21.798, 36.33 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 20:27:22.804, 36.34 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 20:27:23.810, 36.34 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 20:27:24.816, 36.33 W, 31, 38451 MiB, 5 %, 0 %
2023/05/07 20:27:25.822, 36.32 W, 31, 38851 MiB, 5 %, 0 %
2023/05/07 20:27:26.827, 169.42 W, 36, 38907 MiB, 74 %, 12 %
2023/05/07 20:27:27.835, 162.82 W, 37, 38907 MiB, 83 %, 11 %
2023/05/07 20:27:28.842, 162.23 W, 38, 38907 MiB, 82 %, 11 %
2023/05/07 20:27:29.846, 153.51 W, 38, 38907 MiB, 82 %, 11 %
2023/05/07 20:27:30.850, 157.34 W, 38, 38907 MiB, 83 %, 11 %
2023/05/07 20:27:31.854, 162.75 W, 38, 38907 MiB, 83 %, 11 %
2023/05/07 20:27:32.858, 171.03 W, 39, 38907 MiB, 82 %, 11 %
2023/05/07 20:27:33.862, 56.27 W, 34, 38907 MiB, 0 %, 0 %
2023/05/07 20:27:34.867, 116.52 W, 36, 38907 MiB, 87 %, 4 %
2023/05/07 20:27:35.873, 155.82 W, 40, 38907 MiB, 92 %, 16 %
2023/05/07 20:27:36.877, 156.51 W, 39, 38907 MiB, 82 %, 11 %
2023/05/07 20:27:37.881, 155.22 W, 39, 38907 MiB, 83 %, 11 %
2023/05/07 20:27:38.885, 167.39 W, 39, 38907 MiB, 82 %, 11 %
2023/05/07 20:27:39.889, 154.18 W, 39, 38907 MiB, 82 %, 11 %
2023/05/07 20:27:40.893, 167.25 W, 40, 38907 MiB, 83 %, 11 %
2023/05/07 20:27:41.898, 161.38 W, 40, 38907 MiB, 82 %, 11 %
2023/05/07 20:27:42.904, 114.32 W, 38, 38907 MiB, 87 %, 4 %
2023/05/07 20:27:43.909, 169.16 W, 39, 38907 MiB, 82 %, 11 %
2023/05/07 20:27:44.913, 175.06 W, 40, 38907 MiB, 83 %, 11 %
2023/05/07 20:27:45.917, 162.83 W, 40, 38907 MiB, 84 %, 11 %
2023/05/07 20:27:46.921, 150.71 W, 40, 38907 MiB, 83 %, 11 %
2023/05/07 20:27:47.925, 154.89 W, 40, 38907 MiB, 82 %, 11 %
2023/05/07 20:27:48.929, 161.50 W, 40, 38907 MiB, 82 %, 11 %
2023/05/07 20:27:49.936, 178.63 W, 41, 38907 MiB, 83 %, 11 %
2023/05/07 20:27:50.940, 115.32 W, 39, 38907 MiB, 87 %, 4 %
2023/05/07 20:27:51.944, 162.59 W, 40, 38907 MiB, 76 %, 10 %
