timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 17:37:53.517, 37.70 W, 37, 0 MiB, 40 %, 0 %
2023/05/07 17:37:54.523, 37.42 W, 36, 0 MiB, 0 %, 0 %
2023/05/07 17:37:55.527, 37.41 W, 36, 0 MiB, 0 %, 0 %
2023/05/07 17:37:56.532, 37.31 W, 36, 0 MiB, 0 %, 0 %
2023/05/07 17:37:57.536, 37.22 W, 35, 0 MiB, 0 %, 0 %
2023/05/07 17:37:58.540, 37.02 W, 35, 0 MiB, 0 %, 0 %
2023/05/07 17:37:59.545, 36.94 W, 35, 0 MiB, 0 %, 0 %
2023/05/07 17:38:00.549, 38.60 W, 34, 515 MiB, 0 %, 0 %
2023/05/07 17:38:01.554, 37.83 W, 34, 741 MiB, 2 %, 0 %
2023/05/07 17:38:02.559, 36.71 W, 34, 969 MiB, 2 %, 0 %
2023/05/07 17:38:03.565, 36.55 W, 34, 969 MiB, 0 %, 0 %
2023/05/07 17:38:04.571, 36.54 W, 33, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:05.578, 36.63 W, 33, 38007 MiB, 1 %, 0 %
2023/05/07 17:38:06.584, 36.63 W, 33, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:07.590, 36.34 W, 33, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:08.596, 36.34 W, 33, 38007 MiB, 1 %, 0 %
2023/05/07 17:38:09.602, 36.34 W, 33, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:10.608, 36.25 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:11.613, 36.33 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:12.621, 36.33 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:13.626, 36.63 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:14.633, 36.73 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:15.640, 36.52 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:16.646, 36.33 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:17.653, 36.42 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:18.659, 36.34 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:19.666, 36.32 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:20.672, 36.32 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:21.679, 36.23 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:22.685, 36.13 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:23.692, 36.23 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:24.698, 36.23 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:25.705, 36.13 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 17:38:26.712, 36.14 W, 30, 38517 MiB, 4 %, 0 %
2023/05/07 17:38:27.718, 36.13 W, 30, 38851 MiB, 3 %, 0 %
2023/05/07 17:38:28.725, 183.43 W, 36, 38907 MiB, 74 %, 10 %
2023/05/07 17:38:29.729, 178.82 W, 37, 38907 MiB, 81 %, 9 %
2023/05/07 17:38:30.733, 185.51 W, 38, 38907 MiB, 82 %, 9 %
2023/05/07 17:38:31.737, 155.71 W, 38, 38907 MiB, 81 %, 9 %
2023/05/07 17:38:32.741, 166.26 W, 38, 38907 MiB, 79 %, 9 %
