timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 20:28:53.649, 37.81 W, 34, 0 MiB, 40 %, 0 %
2023/05/07 20:28:54.655, 37.22 W, 34, 0 MiB, 0 %, 0 %
2023/05/07 20:28:55.661, 37.12 W, 33, 0 MiB, 0 %, 0 %
2023/05/07 20:28:56.666, 37.02 W, 33, 0 MiB, 0 %, 0 %
2023/05/07 20:28:57.671, 37.12 W, 33, 0 MiB, 0 %, 0 %
2023/05/07 20:28:58.677, 36.92 W, 33, 0 MiB, 0 %, 0 %
2023/05/07 20:28:59.684, 36.82 W, 32, 0 MiB, 0 %, 0 %
2023/05/07 20:29:00.690, 40.58 W, 32, 565 MiB, 1 %, 0 %
2023/05/07 20:29:01.694, 40.98 W, 32, 825 MiB, 2 %, 0 %
2023/05/07 20:29:02.698, 36.53 W, 32, 969 MiB, 0 %, 0 %
2023/05/07 20:29:03.703, 36.73 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 20:29:04.707, 36.53 W, 31, 38007 MiB, 1 %, 0 %
2023/05/07 20:29:05.712, 36.73 W, 31, 38007 MiB, 1 %, 0 %
2023/05/07 20:29:06.717, 36.53 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 20:29:07.722, 36.42 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 20:29:08.728, 36.32 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 20:29:09.735, 36.23 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 20:29:10.741, 36.23 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 20:29:11.747, 36.13 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 20:29:12.754, 36.23 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 20:29:13.760, 36.03 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 20:29:14.767, 36.13 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 20:29:15.773, 36.03 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 20:29:16.780, 36.13 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 20:29:17.786, 36.13 W, 30, 38253 MiB, 5 %, 0 %
2023/05/07 20:29:18.793, 36.02 W, 29, 38691 MiB, 0 %, 0 %
2023/05/07 20:29:19.798, 73.72 W, 30, 38907 MiB, 45 %, 9 %
2023/05/07 20:29:20.802, 121.90 W, 34, 38907 MiB, 85 %, 5 %
2023/05/07 20:29:21.807, 127.89 W, 34, 38907 MiB, 85 %, 5 %
2023/05/07 20:29:22.812, 146.93 W, 35, 38907 MiB, 85 %, 5 %
2023/05/07 20:29:23.816, 147.10 W, 35, 38907 MiB, 86 %, 5 %
2023/05/07 20:29:24.820, 119.04 W, 35, 38907 MiB, 85 %, 4 %
2023/05/07 20:29:25.825, 120.53 W, 35, 38907 MiB, 84 %, 4 %
2023/05/07 20:29:26.831, 136.23 W, 36, 38907 MiB, 84 %, 4 %
2023/05/07 20:29:27.835, 129.64 W, 36, 38907 MiB, 84 %, 4 %
2023/05/07 20:29:28.839, 141.41 W, 36, 38907 MiB, 84 %, 5 %
2023/05/07 20:29:29.843, 147.55 W, 36, 38907 MiB, 86 %, 5 %
2023/05/07 20:29:30.847, 128.42 W, 36, 38907 MiB, 86 %, 5 %
2023/05/07 20:29:31.851, 121.72 W, 36, 38907 MiB, 85 %, 5 %
2023/05/07 20:29:32.855, 120.61 W, 36, 38907 MiB, 85 %, 4 %
2023/05/07 20:29:33.861, 121.16 W, 37, 38907 MiB, 85 %, 4 %
2023/05/07 20:29:34.868, 135.16 W, 37, 38907 MiB, 84 %, 4 %
2023/05/07 20:29:35.872, 143.29 W, 37, 38907 MiB, 84 %, 5 %
2023/05/07 20:29:36.876, 148.13 W, 37, 38907 MiB, 86 %, 5 %
2023/05/07 20:29:37.880, 119.39 W, 37, 38907 MiB, 86 %, 5 %
