timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 18:57:14.999, 37.72 W, 34, 0 MiB, 40 %, 0 %
2023/05/07 18:57:16.005, 37.12 W, 33, 0 MiB, 0 %, 0 %
2023/05/07 18:57:17.010, 37.00 W, 33, 0 MiB, 0 %, 0 %
2023/05/07 18:57:18.016, 37.12 W, 33, 0 MiB, 0 %, 0 %
2023/05/07 18:57:19.022, 37.02 W, 33, 0 MiB, 0 %, 0 %
2023/05/07 18:57:20.029, 36.92 W, 32, 0 MiB, 0 %, 0 %
2023/05/07 18:57:21.035, 36.82 W, 32, 0 MiB, 0 %, 0 %
2023/05/07 18:57:22.105, 39.90 W, 32, 669 MiB, 2 %, 0 %
2023/05/07 18:57:23.111, 40.09 W, 32, 943 MiB, 2 %, 0 %
2023/05/07 18:57:24.117, 36.52 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 18:57:25.122, 36.52 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 18:57:26.126, 36.42 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 18:57:27.131, 36.32 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 18:57:28.136, 36.42 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 18:57:29.140, 36.32 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 18:57:30.146, 36.32 W, 31, 38007 MiB, 2 %, 0 %
2023/05/07 18:57:31.151, 36.21 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 18:57:32.155, 36.03 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 18:57:33.159, 36.13 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 18:57:34.164, 36.13 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 18:57:35.170, 36.03 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 18:57:36.177, 36.13 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 18:57:37.184, 36.13 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 18:57:38.190, 35.93 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 18:57:39.196, 36.13 W, 29, 38431 MiB, 5 %, 0 %
2023/05/07 18:57:40.203, 35.94 W, 29, 38851 MiB, 4 %, 0 %
2023/05/07 18:57:41.210, 174.29 W, 35, 38907 MiB, 76 %, 13 %
2023/05/07 18:57:42.217, 160.80 W, 36, 38907 MiB, 83 %, 10 %
2023/05/07 18:57:43.221, 187.90 W, 37, 38907 MiB, 83 %, 10 %
2023/05/07 18:57:44.225, 161.40 W, 38, 38907 MiB, 83 %, 10 %
2023/05/07 18:57:45.230, 191.65 W, 38, 38907 MiB, 84 %, 10 %
2023/05/07 18:57:46.234, 166.94 W, 38, 38907 MiB, 83 %, 10 %
2023/05/07 18:57:47.238, 182.41 W, 39, 38907 MiB, 84 %, 10 %
2023/05/07 18:57:48.242, 174.67 W, 39, 38907 MiB, 83 %, 10 %
2023/05/07 18:57:49.248, 166.02 W, 39, 38907 MiB, 83 %, 10 %
2023/05/07 18:57:50.252, 186.14 W, 39, 38907 MiB, 83 %, 10 %
2023/05/07 18:57:51.256, 163.81 W, 39, 38907 MiB, 83 %, 10 %
2023/05/07 18:57:52.260, 180.79 W, 40, 38907 MiB, 84 %, 10 %
2023/05/07 18:57:53.265, 64.05 W, 37, 38907 MiB, 83 %, 10 %
2023/05/07 18:57:54.268, 56.66 W, 34, 38907 MiB, 0 %, 0 %
2023/05/07 18:57:55.273, 37.02 W, 33, 38907 MiB, 0 %, 0 %
2023/05/07 18:57:56.277, 105.77 W, 35, 38907 MiB, 80 %, 3 %
2023/05/07 18:57:57.282, 113.49 W, 36, 38907 MiB, 79 %, 3 %
2023/05/07 18:57:58.286, 157.10 W, 39, 38907 MiB, 73 %, 11 %
2023/05/07 18:57:59.290, 183.18 W, 39, 38907 MiB, 83 %, 10 %
2023/05/07 18:58:00.294, 172.50 W, 40, 38907 MiB, 82 %, 9 %
2023/05/07 18:58:01.299, 178.05 W, 40, 38907 MiB, 83 %, 10 %
2023/05/07 18:58:02.306, 174.68 W, 40, 38907 MiB, 82 %, 9 %
2023/05/07 18:58:03.310, 162.66 W, 40, 38907 MiB, 83 %, 10 %
2023/05/07 18:58:04.314, 187.02 W, 41, 38907 MiB, 83 %, 10 %
2023/05/07 18:58:05.318, 165.96 W, 41, 38907 MiB, 82 %, 10 %
2023/05/07 18:58:06.322, 176.82 W, 41, 38907 MiB, 83 %, 10 %
2023/05/07 18:58:07.326, 174.07 W, 41, 38907 MiB, 83 %, 9 %
2023/05/07 18:58:08.331, 160.45 W, 41, 38907 MiB, 83 %, 10 %
2023/05/07 18:58:09.338, 182.78 W, 41, 38907 MiB, 83 %, 10 %
2023/05/07 18:58:10.345, 65.73 W, 40, 38907 MiB, 83 %, 9 %
2023/05/07 18:58:11.352, 110.39 W, 39, 38907 MiB, 75 %, 3 %
