timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/05 12:50:46.887, 36.28 W, 33, 0 MiB, 41 %, 0 %
2023/05/05 12:50:47.893, 36.38 W, 33, 0 MiB, 0 %, 0 %
2023/05/05 12:50:48.897, 36.38 W, 32, 0 MiB, 0 %, 0 %
2023/05/05 12:50:49.901, 35.98 W, 32, 0 MiB, 0 %, 0 %
2023/05/05 12:50:50.906, 35.90 W, 32, 0 MiB, 0 %, 0 %
2023/05/05 12:50:51.910, 36.19 W, 32, 0 MiB, 0 %, 0 %
2023/05/05 12:50:52.914, 36.79 W, 31, 1 MiB, 0 %, 0 %
2023/05/05 12:50:53.932, 35.59 W, 31, 3 MiB, 0 %, 0 %
2023/05/05 12:50:54.936, 35.48 W, 31, 3 MiB, 0 %, 0 %
2023/05/05 12:50:55.941, 36.48 W, 31, 703 MiB, 3 %, 0 %
2023/05/05 12:50:56.945, 36.87 W, 31, 923 MiB, 2 %, 0 %
2023/05/05 12:50:57.950, 35.61 W, 30, 1001 MiB, 1 %, 0 %
2023/05/05 12:50:58.954, 35.89 W, 30, 1097 MiB, 0 %, 0 %
2023/05/05 12:50:59.959, 35.29 W, 30, 1225 MiB, 0 %, 0 %
2023/05/05 12:51:00.963, 35.59 W, 30, 1225 MiB, 0 %, 0 %
2023/05/05 12:51:01.968, 35.67 W, 30, 1225 MiB, 0 %, 0 %
2023/05/05 12:51:02.974, 35.38 W, 30, 1481 MiB, 1 %, 0 %
2023/05/05 12:51:03.980, 35.58 W, 30, 1481 MiB, 0 %, 0 %
2023/05/05 12:51:04.986, 35.38 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 12:51:05.992, 35.58 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 12:51:07.000, 35.18 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 12:51:08.007, 35.58 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 12:51:09.011, 35.48 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 12:51:10.015, 35.36 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 12:51:11.020, 35.48 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 12:51:12.024, 35.28 W, 29, 1621 MiB, 4 %, 0 %
