timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 21:03:13.870, 38.13 W, 38, 0 MiB, 42 %, 0 %
2023/05/07 21:03:14.876, 38.03 W, 38, 0 MiB, 0 %, 0 %
2023/05/07 21:03:15.881, 38.02 W, 37, 0 MiB, 0 %, 0 %
2023/05/07 21:03:16.887, 37.93 W, 37, 0 MiB, 0 %, 0 %
2023/05/07 21:03:17.892, 37.70 W, 37, 0 MiB, 0 %, 0 %
2023/05/07 21:03:18.897, 37.33 W, 36, 0 MiB, 0 %, 0 %
2023/05/07 21:03:19.902, 37.62 W, 36, 0 MiB, 0 %, 0 %
2023/05/07 21:03:20.907, 38.61 W, 36, 15 MiB, 0 %, 0 %
2023/05/07 21:03:21.915, 39.29 W, 36, 733 MiB, 2 %, 0 %
2023/05/07 21:03:22.921, 37.23 W, 35, 951 MiB, 3 %, 0 %
2023/05/07 21:03:23.927, 37.03 W, 35, 38007 MiB, 0 %, 0 %
2023/05/07 21:03:24.933, 37.12 W, 35, 38007 MiB, 0 %, 0 %
2023/05/07 21:03:25.938, 37.03 W, 35, 38007 MiB, 0 %, 0 %
2023/05/07 21:03:26.944, 36.94 W, 35, 38007 MiB, 0 %, 0 %
2023/05/07 21:03:27.948, 36.92 W, 34, 38007 MiB, 0 %, 0 %
2023/05/07 21:03:28.954, 36.93 W, 34, 38007 MiB, 0 %, 0 %
2023/05/07 21:03:29.959, 36.84 W, 34, 38007 MiB, 1 %, 0 %
2023/05/07 21:03:30.965, 36.74 W, 34, 38007 MiB, 0 %, 0 %
2023/05/07 21:03:31.970, 36.83 W, 34, 38007 MiB, 0 %, 0 %
2023/05/07 21:03:32.976, 36.64 W, 34, 38007 MiB, 0 %, 0 %
2023/05/07 21:03:33.982, 37.22 W, 33, 38007 MiB, 0 %, 0 %
2023/05/07 21:03:34.989, 37.23 W, 33, 38007 MiB, 0 %, 0 %
2023/05/07 21:03:35.995, 37.03 W, 33, 38007 MiB, 0 %, 0 %
2023/05/07 21:03:37.001, 37.11 W, 33, 38007 MiB, 0 %, 0 %
2023/05/07 21:03:38.007, 36.92 W, 33, 38007 MiB, 0 %, 0 %
2023/05/07 21:03:39.013, 37.02 W, 33, 38433 MiB, 5 %, 0 %
2023/05/07 21:03:40.019, 36.93 W, 33, 38851 MiB, 4 %, 0 %
2023/05/07 21:03:41.026, 208.83 W, 38, 38907 MiB, 79 %, 12 %
2023/05/07 21:03:42.030, 190.68 W, 40, 38907 MiB, 93 %, 6 %
2023/05/07 21:03:43.034, 165.97 W, 41, 38907 MiB, 91 %, 6 %
2023/05/07 21:03:44.038, 207.80 W, 42, 38907 MiB, 93 %, 6 %
2023/05/07 21:03:45.042, 176.34 W, 42, 38907 MiB, 93 %, 6 %
2023/05/07 21:03:46.046, 166.74 W, 42, 38907 MiB, 92 %, 6 %
2023/05/07 21:03:47.050, 210.99 W, 43, 38907 MiB, 92 %, 6 %
2023/05/07 21:03:48.055, 193.76 W, 43, 38907 MiB, 93 %, 6 %
