timestamp, power.draw [W], temperature.gpu, memory.used [MiB]
2023/04/30 12:31:31.473, 34.03 W, 26, 0 MiB
2023/04/30 12:31:32.477, 34.23 W, 26, 0 MiB
2023/04/30 12:31:33.480, 34.13 W, 26, 0 MiB
2023/04/30 12:31:34.483, 34.13 W, 26, 0 MiB
2023/04/30 12:31:35.488, 34.12 W, 26, 0 MiB
2023/04/30 12:31:36.493, 34.23 W, 26, 0 MiB
2023/04/30 12:31:37.499, 34.03 W, 26, 0 MiB
2023/04/30 12:31:38.504, 34.13 W, 26, 0 MiB
2023/04/30 12:31:39.510, 33.84 W, 26, 3 MiB
2023/04/30 12:31:40.515, 33.94 W, 26, 551 MiB
2023/04/30 12:31:41.522, 33.84 W, 26, 663 MiB
2023/04/30 12:31:42.527, 33.94 W, 25, 749 MiB
2023/04/30 12:31:43.533, 34.13 W, 26, 853 MiB
2023/04/30 12:31:44.538, 34.13 W, 25, 971 MiB
2023/04/30 12:31:45.542, 33.94 W, 25, 1001 MiB
2023/04/30 12:31:46.545, 34.03 W, 25, 1097 MiB
2023/04/30 12:31:47.549, 34.13 W, 25, 1225 MiB
2023/04/30 12:31:48.552, 34.23 W, 25, 1481 MiB
2023/04/30 12:31:49.556, 34.03 W, 25, 1481 MiB
2023/04/30 12:31:50.559, 34.03 W, 25, 1679 MiB
2023/04/30 12:31:51.563, 34.23 W, 25, 2261 MiB
2023/04/30 12:31:52.567, 34.82 W, 25, 2261 MiB
2023/04/30 12:31:53.572, 34.62 W, 25, 3285 MiB
2023/04/30 12:31:54.578, 34.33 W, 25, 3285 MiB
2023/04/30 12:31:55.584, 34.42 W, 25, 3285 MiB
2023/04/30 12:31:56.590, 34.52 W, 25, 3285 MiB
2023/04/30 12:31:57.595, 33.94 W, 25, 3285 MiB
2023/04/30 12:31:58.602, 34.81 W, 25, 3285 MiB
2023/04/30 12:31:59.608, 34.03 W, 25, 3285 MiB
2023/04/30 12:32:00.613, 35.32 W, 25, 3285 MiB
2023/04/30 12:32:01.621, 34.52 W, 25, 3285 MiB
2023/04/30 12:32:02.626, 34.81 W, 25, 3285 MiB
2023/04/30 12:32:03.632, 34.52 W, 25, 3285 MiB
2023/04/30 12:32:04.638, 34.42 W, 25, 3285 MiB
2023/04/30 12:32:05.644, 34.52 W, 25, 3285 MiB
2023/04/30 12:32:06.649, 34.82 W, 25, 3285 MiB
2023/04/30 12:32:07.655, 34.23 W, 25, 3285 MiB
2023/04/30 12:32:08.661, 34.42 W, 25, 3285 MiB
2023/04/30 12:32:09.667, 35.02 W, 25, 3285 MiB
2023/04/30 12:32:10.672, 34.03 W, 25, 3285 MiB
2023/04/30 12:32:11.679, 36.30 W, 25, 3285 MiB
2023/04/30 12:32:12.684, 34.32 W, 25, 3285 MiB
2023/04/30 12:32:13.690, 34.71 W, 25, 3285 MiB
2023/04/30 12:32:14.696, 34.42 W, 25, 3285 MiB
2023/04/30 12:32:15.702, 34.23 W, 25, 3285 MiB
2023/04/30 12:32:16.708, 34.81 W, 25, 3285 MiB
2023/04/30 12:32:17.714, 34.32 W, 25, 3285 MiB
2023/04/30 12:32:18.721, 34.92 W, 25, 3285 MiB
2023/04/30 12:32:19.726, 34.23 W, 25, 3285 MiB
2023/04/30 12:32:20.733, 34.82 W, 25, 3285 MiB
2023/04/30 12:32:21.736, 34.33 W, 25, 3285 MiB
2023/04/30 12:32:22.740, 34.13 W, 25, 3285 MiB
2023/04/30 12:32:23.744, 34.52 W, 25, 3285 MiB
2023/04/30 12:32:24.747, 34.52 W, 25, 3285 MiB
2023/04/30 12:32:25.751, 34.82 W, 25, 3285 MiB
2023/04/30 12:32:26.755, 34.33 W, 25, 3285 MiB
2023/04/30 12:32:27.758, 34.73 W, 25, 3285 MiB
2023/04/30 12:32:28.763, 34.22 W, 25, 3285 MiB
2023/04/30 12:32:29.769, 34.42 W, 25, 3285 MiB
2023/04/30 12:32:30.775, 34.81 W, 25, 3285 MiB
2023/04/30 12:32:31.781, 34.03 W, 25, 3285 MiB
2023/04/30 12:32:32.787, 34.62 W, 25, 3285 MiB
2023/04/30 12:32:33.792, 34.52 W, 25, 3285 MiB
2023/04/30 12:32:34.798, 35.12 W, 25, 3285 MiB
2023/04/30 12:32:35.804, 34.23 W, 25, 3285 MiB
2023/04/30 12:32:36.810, 34.42 W, 25, 3285 MiB
2023/04/30 12:32:37.816, 34.23 W, 25, 3285 MiB
2023/04/30 12:32:38.821, 34.42 W, 25, 3285 MiB
2023/04/30 12:32:39.827, 34.42 W, 25, 3285 MiB
2023/04/30 12:32:40.833, 34.14 W, 25, 3285 MiB
2023/04/30 12:32:41.838, 35.31 W, 25, 3285 MiB
2023/04/30 12:32:42.844, 34.03 W, 25, 3285 MiB
2023/04/30 12:32:43.850, 35.23 W, 25, 3285 MiB
2023/04/30 12:32:44.855, 34.33 W, 25, 3285 MiB
2023/04/30 12:32:45.861, 34.52 W, 25, 3285 MiB
2023/04/30 12:32:46.867, 34.23 W, 25, 3285 MiB
2023/04/30 12:32:47.872, 34.62 W, 25, 3285 MiB
2023/04/30 12:32:48.878, 34.22 W, 25, 3285 MiB
2023/04/30 12:32:49.884, 34.52 W, 25, 3285 MiB
2023/04/30 12:32:50.889, 35.02 W, 25, 3285 MiB
2023/04/30 12:32:51.896, 34.03 W, 25, 3285 MiB
2023/04/30 12:32:52.901, 34.92 W, 25, 3285 MiB
2023/04/30 12:32:53.906, 34.42 W, 25, 3285 MiB
2023/04/30 12:32:54.912, 34.82 W, 25, 3285 MiB
2023/04/30 12:32:55.918, 34.32 W, 25, 3285 MiB
2023/04/30 12:32:56.924, 34.62 W, 25, 3285 MiB
2023/04/30 12:32:57.930, 34.52 W, 25, 3285 MiB
2023/04/30 12:32:58.935, 34.71 W, 25, 3285 MiB
2023/04/30 12:32:59.941, 34.32 W, 25, 3285 MiB
2023/04/30 12:33:00.947, 34.05 W, 25, 3285 MiB
2023/04/30 12:33:01.953, 35.31 W, 25, 3285 MiB
2023/04/30 12:33:02.959, 34.03 W, 25, 3285 MiB
2023/04/30 12:33:03.963, 35.22 W, 25, 3285 MiB
2023/04/30 12:33:04.966, 34.52 W, 25, 3285 MiB
2023/04/30 12:33:05.970, 34.62 W, 25, 3285 MiB
2023/04/30 12:33:06.973, 34.43 W, 25, 3285 MiB
2023/04/30 12:33:07.977, 34.52 W, 25, 3285 MiB
2023/04/30 12:33:08.981, 34.23 W, 25, 3285 MiB
2023/04/30 12:33:09.984, 34.23 W, 25, 3285 MiB
2023/04/30 12:33:10.990, 34.92 W, 25, 3285 MiB
2023/04/30 12:33:11.996, 34.42 W, 25, 3285 MiB
2023/04/30 12:33:13.003, 35.23 W, 25, 3285 MiB
2023/04/30 12:33:14.009, 34.42 W, 25, 3285 MiB
2023/04/30 12:33:15.012, 34.71 W, 25, 3285 MiB
2023/04/30 12:33:16.016, 34.33 W, 25, 3285 MiB
2023/04/30 12:33:17.020, 34.62 W, 25, 3285 MiB
2023/04/30 12:33:18.024, 34.52 W, 25, 3285 MiB
2023/04/30 12:33:19.027, 34.13 W, 25, 3285 MiB
2023/04/30 12:33:20.031, 34.42 W, 25, 3285 MiB
2023/04/30 12:33:21.035, 34.62 W, 25, 3285 MiB
2023/04/30 12:33:22.039, 34.32 W, 25, 3285 MiB
2023/04/30 12:33:23.042, 34.52 W, 25, 3285 MiB
2023/04/30 12:33:24.046, 34.81 W, 25, 3285 MiB
2023/04/30 12:33:25.050, 34.42 W, 25, 3285 MiB
2023/04/30 12:33:26.053, 35.32 W, 25, 3285 MiB
2023/04/30 12:33:27.057, 34.42 W, 25, 3285 MiB
2023/04/30 12:33:28.060, 34.82 W, 25, 3285 MiB
2023/04/30 12:33:29.064, 34.52 W, 25, 3285 MiB
2023/04/30 12:33:30.068, 34.71 W, 25, 3285 MiB
2023/04/30 12:33:31.072, 34.41 W, 25, 3285 MiB
2023/04/30 12:33:32.076, 34.43 W, 25, 3285 MiB
2023/04/30 12:33:33.080, 34.73 W, 25, 3285 MiB
2023/04/30 12:33:34.084, 34.13 W, 25, 3285 MiB
2023/04/30 12:33:35.087, 35.12 W, 25, 3285 MiB
2023/04/30 12:33:36.091, 34.52 W, 25, 3285 MiB
2023/04/30 12:33:37.095, 34.82 W, 25, 3285 MiB
2023/04/30 12:33:38.098, 34.42 W, 25, 3285 MiB
2023/04/30 12:33:39.102, 34.62 W, 25, 3285 MiB
2023/04/30 12:33:40.106, 34.23 W, 25, 3285 MiB
2023/04/30 12:33:41.111, 34.62 W, 25, 3285 MiB
2023/04/30 12:33:42.116, 34.62 W, 25, 3285 MiB
2023/04/30 12:33:43.122, 33.94 W, 25, 3285 MiB
2023/04/30 12:33:44.128, 35.52 W, 25, 3285 MiB
2023/04/30 12:33:45.133, 34.32 W, 25, 3285 MiB
2023/04/30 12:33:46.138, 34.91 W, 25, 3285 MiB
2023/04/30 12:33:47.143, 34.42 W, 25, 3285 MiB
2023/04/30 12:33:48.149, 34.71 W, 25, 3285 MiB
2023/04/30 12:33:49.156, 34.52 W, 25, 3285 MiB
2023/04/30 12:33:50.162, 34.71 W, 25, 3285 MiB
2023/04/30 12:33:51.167, 34.42 W, 25, 3285 MiB
2023/04/30 12:33:52.173, 33.83 W, 25, 3285 MiB
2023/04/30 12:33:53.178, 34.62 W, 25, 3285 MiB
2023/04/30 12:33:54.182, 34.03 W, 25, 3285 MiB
2023/04/30 12:33:55.185, 35.42 W, 25, 3285 MiB
2023/04/30 12:33:56.189, 34.62 W, 25, 3285 MiB
2023/04/30 12:33:57.193, 34.92 W, 25, 3285 MiB
2023/04/30 12:33:58.196, 34.32 W, 25, 3285 MiB
2023/04/30 12:33:59.200, 34.81 W, 25, 3285 MiB
2023/04/30 12:34:00.204, 34.52 W, 25, 3285 MiB
2023/04/30 12:34:01.207, 34.52 W, 25, 3285 MiB
2023/04/30 12:34:02.211, 34.32 W, 25, 3285 MiB
2023/04/30 12:34:03.216, 34.03 W, 25, 3285 MiB
2023/04/30 12:34:04.223, 35.51 W, 25, 3285 MiB
2023/04/30 12:34:05.229, 34.13 W, 25, 3285 MiB
2023/04/30 12:34:06.235, 35.32 W, 25, 3285 MiB
2023/04/30 12:34:07.241, 34.52 W, 25, 3285 MiB
2023/04/30 12:34:08.247, 34.62 W, 25, 3285 MiB
2023/04/30 12:34:09.252, 34.23 W, 25, 3285 MiB
2023/04/30 12:34:10.258, 34.52 W, 25, 3285 MiB
2023/04/30 12:34:11.264, 34.32 W, 25, 3285 MiB
2023/04/30 12:34:12.271, 34.62 W, 25, 3285 MiB
2023/04/30 12:34:13.277, 34.33 W, 25, 3285 MiB
2023/04/30 12:34:14.283, 33.94 W, 25, 3285 MiB
2023/04/30 12:34:15.289, 35.91 W, 25, 3285 MiB
2023/04/30 12:34:16.295, 34.23 W, 25, 3285 MiB
2023/04/30 12:34:17.302, 35.52 W, 25, 3285 MiB
2023/04/30 12:34:18.308, 34.33 W, 25, 3285 MiB
2023/04/30 12:34:19.314, 34.82 W, 25, 3285 MiB
2023/04/30 12:34:20.320, 34.33 W, 25, 3285 MiB
2023/04/30 12:34:21.326, 34.42 W, 25, 3285 MiB
2023/04/30 12:34:22.332, 34.42 W, 25, 3285 MiB
2023/04/30 12:34:23.340, 34.62 W, 25, 3285 MiB
2023/04/30 12:34:24.344, 34.82 W, 25, 3285 MiB
2023/04/30 12:34:25.350, 34.05 W, 25, 3285 MiB
2023/04/30 12:34:26.356, 34.42 W, 25, 3285 MiB
2023/04/30 12:34:27.362, 34.52 W, 25, 3285 MiB
2023/04/30 12:34:28.368, 35.12 W, 25, 3285 MiB
2023/04/30 12:34:29.374, 34.42 W, 25, 3285 MiB
2023/04/30 12:34:30.380, 34.52 W, 25, 3285 MiB
2023/04/30 12:34:31.386, 34.62 W, 25, 3285 MiB
2023/04/30 12:34:32.392, 34.81 W, 25, 3285 MiB
2023/04/30 12:34:33.395, 34.62 W, 25, 3285 MiB
2023/04/30 12:34:34.399, 34.03 W, 25, 3285 MiB
2023/04/30 12:34:35.403, 36.19 W, 25, 3285 MiB
2023/04/30 12:34:36.406, 34.13 W, 25, 3285 MiB
2023/04/30 12:34:37.410, 35.12 W, 25, 3285 MiB
2023/04/30 12:34:38.414, 34.52 W, 25, 3285 MiB
2023/04/30 12:34:39.417, 34.71 W, 25, 3285 MiB
2023/04/30 12:34:40.423, 34.42 W, 25, 3285 MiB
2023/04/30 12:34:41.428, 34.73 W, 25, 3285 MiB
2023/04/30 12:34:42.435, 34.42 W, 25, 3285 MiB
2023/04/30 12:34:43.441, 34.13 W, 25, 3285 MiB
2023/04/30 12:34:44.446, 36.41 W, 25, 3285 MiB
2023/04/30 12:34:45.452, 34.13 W, 25, 3285 MiB
2023/04/30 12:34:46.458, 35.62 W, 25, 3285 MiB
2023/04/30 12:34:47.464, 34.62 W, 25, 3285 MiB
2023/04/30 12:34:48.470, 34.62 W, 25, 3285 MiB
2023/04/30 12:34:49.475, 34.33 W, 25, 3285 MiB
2023/04/30 12:34:50.481, 34.62 W, 25, 3285 MiB
2023/04/30 12:34:51.488, 34.33 W, 25, 3285 MiB
2023/04/30 12:34:52.494, 34.23 W, 25, 3285 MiB
2023/04/30 12:34:53.499, 34.52 W, 25, 3285 MiB
2023/04/30 12:34:54.505, 33.94 W, 25, 3285 MiB
2023/04/30 12:34:55.511, 35.23 W, 25, 3285 MiB
2023/04/30 12:34:56.518, 34.33 W, 25, 3285 MiB
2023/04/30 12:34:57.522, 34.71 W, 25, 3285 MiB
2023/04/30 12:34:58.528, 34.13 W, 25, 3285 MiB
2023/04/30 12:34:59.534, 34.52 W, 25, 3285 MiB
2023/04/30 12:35:00.539, 34.52 W, 25, 3285 MiB
2023/04/30 12:35:01.545, 34.33 W, 25, 3285 MiB
2023/04/30 12:35:02.551, 34.71 W, 25, 3285 MiB
2023/04/30 12:35:03.557, 34.03 W, 25, 3285 MiB
2023/04/30 12:35:04.562, 34.32 W, 25, 3285 MiB
2023/04/30 12:35:05.568, 34.33 W, 25, 3285 MiB
2023/04/30 12:35:06.574, 35.02 W, 25, 3285 MiB
2023/04/30 12:35:07.580, 34.42 W, 25, 3285 MiB
2023/04/30 12:35:08.585, 34.41 W, 25, 3285 MiB
2023/04/30 12:35:09.591, 34.23 W, 25, 3285 MiB
2023/04/30 12:35:10.597, 34.42 W, 25, 3285 MiB
2023/04/30 12:35:11.603, 34.83 W, 25, 3285 MiB
2023/04/30 12:35:12.609, 34.23 W, 25, 3285 MiB
2023/04/30 12:35:13.615, 34.23 W, 25, 3285 MiB
2023/04/30 12:35:14.620, 34.13 W, 25, 3285 MiB
2023/04/30 12:35:15.626, 35.02 W, 25, 3285 MiB
2023/04/30 12:35:16.632, 34.22 W, 25, 3285 MiB
2023/04/30 12:35:17.638, 34.52 W, 25, 3285 MiB
2023/04/30 12:35:18.645, 34.12 W, 25, 3285 MiB
2023/04/30 12:35:19.650, 34.62 W, 25, 3285 MiB
2023/04/30 12:35:20.654, 34.42 W, 25, 3285 MiB
2023/04/30 12:35:21.658, 34.62 W, 25, 3285 MiB
2023/04/30 12:35:22.662, 34.71 W, 25, 3285 MiB
2023/04/30 12:35:23.665, 34.23 W, 25, 3285 MiB
2023/04/30 12:35:24.669, 35.13 W, 25, 3285 MiB
2023/04/30 12:35:25.672, 34.03 W, 25, 3285 MiB
2023/04/30 12:35:26.676, 34.42 W, 25, 3285 MiB
2023/04/30 12:35:27.680, 34.32 W, 25, 3285 MiB
2023/04/30 12:35:28.685, 35.02 W, 25, 3285 MiB
2023/04/30 12:35:29.692, 34.42 W, 25, 3285 MiB
2023/04/30 12:35:30.698, 34.62 W, 25, 3285 MiB
2023/04/30 12:35:31.703, 34.52 W, 25, 3285 MiB
2023/04/30 12:35:32.710, 34.61 W, 25, 3285 MiB
2023/04/30 12:35:33.716, 34.42 W, 25, 3285 MiB
2023/04/30 12:35:34.722, 34.13 W, 25, 3285 MiB
2023/04/30 12:35:35.728, 35.02 W, 25, 3285 MiB
2023/04/30 12:35:36.733, 34.03 W, 25, 3285 MiB
2023/04/30 12:35:37.740, 36.10 W, 25, 3285 MiB
2023/04/30 12:35:38.746, 34.52 W, 25, 3285 MiB
2023/04/30 12:35:39.752, 34.52 W, 25, 3285 MiB
2023/04/30 12:35:40.758, 34.52 W, 25, 3285 MiB
2023/04/30 12:35:41.762, 34.63 W, 25, 3285 MiB
2023/04/30 12:35:42.766, 34.52 W, 25, 3285 MiB
2023/04/30 12:35:43.769, 34.42 W, 25, 3285 MiB
2023/04/30 12:35:44.773, 35.02 W, 25, 3285 MiB
2023/04/30 12:35:45.777, 34.03 W, 25, 3285 MiB
2023/04/30 12:35:46.780, 35.31 W, 25, 3285 MiB
2023/04/30 12:35:47.784, 34.42 W, 25, 3285 MiB
2023/04/30 12:35:48.788, 34.73 W, 25, 3285 MiB
2023/04/30 12:35:49.792, 34.52 W, 25, 3285 MiB
2023/04/30 12:35:50.799, 34.52 W, 25, 3285 MiB
2023/04/30 12:35:51.805, 34.52 W, 25, 3285 MiB
2023/04/30 12:35:52.811, 34.71 W, 25, 3285 MiB
2023/04/30 12:35:53.817, 34.82 W, 25, 3285 MiB
2023/04/30 12:35:54.823, 34.23 W, 25, 3285 MiB
2023/04/30 12:35:55.828, 34.73 W, 25, 3285 MiB
2023/04/30 12:35:56.834, 34.13 W, 25, 3285 MiB
2023/04/30 12:35:57.839, 35.12 W, 25, 3285 MiB
2023/04/30 12:35:58.845, 34.43 W, 25, 3285 MiB
2023/04/30 12:35:59.850, 34.52 W, 25, 3285 MiB
2023/04/30 12:36:00.856, 34.23 W, 25, 3285 MiB
2023/04/30 12:36:01.862, 34.42 W, 25, 3285 MiB
2023/04/30 12:36:02.867, 34.23 W, 25, 3285 MiB
2023/04/30 12:36:03.871, 34.23 W, 25, 3285 MiB
2023/04/30 12:36:04.875, 35.31 W, 25, 3285 MiB
2023/04/30 12:36:05.878, 33.94 W, 25, 3285 MiB
2023/04/30 12:36:06.882, 35.02 W, 25, 3285 MiB
2023/04/30 12:36:07.886, 34.32 W, 25, 3285 MiB
2023/04/30 12:36:08.889, 34.62 W, 25, 3285 MiB
2023/04/30 12:36:09.893, 34.13 W, 25, 3285 MiB
2023/04/30 12:36:10.897, 34.62 W, 25, 3285 MiB
2023/04/30 12:36:11.900, 34.32 W, 25, 3285 MiB
2023/04/30 12:36:12.907, 34.23 W, 25, 3285 MiB
2023/04/30 12:36:13.912, 34.32 W, 25, 3285 MiB
2023/04/30 12:36:14.918, 34.43 W, 25, 3285 MiB
2023/04/30 12:36:15.924, 35.02 W, 25, 3285 MiB
2023/04/30 12:36:16.930, 34.32 W, 25, 3285 MiB
2023/04/30 12:36:17.937, 34.52 W, 25, 3285 MiB
2023/04/30 12:36:18.942, 34.32 W, 25, 3285 MiB
2023/04/30 12:36:19.949, 34.52 W, 25, 3285 MiB
2023/04/30 12:36:20.955, 34.32 W, 25, 3285 MiB
2023/04/30 12:36:21.961, 34.03 W, 25, 3285 MiB
2023/04/30 12:36:22.967, 35.61 W, 25, 3285 MiB
2023/04/30 12:36:23.973, 34.13 W, 25, 3285 MiB
2023/04/30 12:36:24.977, 35.12 W, 25, 3285 MiB
2023/04/30 12:36:25.980, 34.32 W, 25, 3285 MiB
2023/04/30 12:36:26.984, 34.43 W, 25, 3285 MiB
2023/04/30 12:36:27.988, 34.52 W, 25, 3285 MiB
2023/04/30 12:36:28.992, 34.62 W, 25, 3285 MiB
2023/04/30 12:36:29.995, 34.43 W, 25, 3285 MiB
2023/04/30 12:36:30.999, 34.62 W, 25, 3285 MiB
2023/04/30 12:36:32.003, 34.23 W, 25, 3285 MiB
2023/04/30 12:36:33.008, 34.13 W, 25, 3285 MiB
2023/04/30 12:36:34.014, 35.12 W, 25, 3285 MiB
2023/04/30 12:36:35.020, 34.32 W, 25, 3285 MiB
