timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 18:45:14.957, 37.32 W, 32, 0 MiB, 40 %, 0 %
2023/05/07 18:45:15.963, 36.71 W, 32, 0 MiB, 0 %, 0 %
2023/05/07 18:45:16.968, 36.62 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 18:45:17.973, 36.42 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 18:45:18.980, 36.52 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 18:45:19.986, 36.52 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 18:45:20.992, 36.42 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 18:45:21.998, 37.42 W, 30, 15 MiB, 0 %, 0 %
2023/05/07 18:45:23.006, 37.62 W, 30, 691 MiB, 3 %, 0 %
2023/05/07 18:45:24.010, 36.23 W, 30, 949 MiB, 4 %, 0 %
2023/05/07 18:45:25.015, 36.13 W, 30, 969 MiB, 0 %, 0 %
2023/05/07 18:45:26.019, 36.03 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 18:45:27.024, 36.13 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 18:45:28.029, 35.92 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 18:45:29.033, 35.93 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 18:45:30.038, 35.84 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 18:45:31.042, 35.84 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 18:45:32.047, 35.74 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 18:45:33.053, 35.74 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 18:45:34.059, 35.74 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 18:45:35.065, 35.74 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 18:45:36.072, 35.64 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 18:45:37.078, 35.63 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 18:45:38.084, 35.64 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 18:45:39.091, 35.53 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 18:45:40.097, 35.44 W, 28, 38023 MiB, 0 %, 0 %
2023/05/07 18:45:41.104, 35.82 W, 28, 38531 MiB, 4 %, 0 %
2023/05/07 18:45:42.110, 35.44 W, 28, 38851 MiB, 2 %, 0 %
2023/05/07 18:45:43.117, 179.17 W, 33, 38907 MiB, 73 %, 7 %
2023/05/07 18:45:44.121, 168.15 W, 34, 38907 MiB, 81 %, 5 %
2023/05/07 18:45:45.125, 177.84 W, 35, 38907 MiB, 79 %, 5 %
2023/05/07 18:45:46.129, 174.52 W, 35, 38907 MiB, 81 %, 6 %
2023/05/07 18:45:47.133, 175.13 W, 36, 38907 MiB, 81 %, 5 %
2023/05/07 18:45:48.138, 180.69 W, 36, 38907 MiB, 80 %, 5 %
2023/05/07 18:45:49.142, 157.36 W, 36, 38907 MiB, 80 %, 6 %
2023/05/07 18:45:50.147, 178.09 W, 37, 38907 MiB, 80 %, 5 %
2023/05/07 18:45:51.153, 162.00 W, 37, 38907 MiB, 80 %, 5 %
2023/05/07 18:45:52.157, 158.13 W, 37, 38907 MiB, 81 %, 5 %
2023/05/07 18:45:53.161, 172.90 W, 37, 38907 MiB, 81 %, 6 %
2023/05/07 18:45:54.165, 176.05 W, 37, 38907 MiB, 81 %, 5 %
2023/05/07 18:45:55.169, 154.27 W, 37, 38907 MiB, 80 %, 6 %
2023/05/07 18:45:56.173, 172.31 W, 38, 38907 MiB, 82 %, 6 %
2023/05/07 18:45:57.180, 178.40 W, 38, 38907 MiB, 81 %, 5 %
2023/05/07 18:45:58.184, 162.49 W, 38, 38907 MiB, 81 %, 6 %
2023/05/07 18:45:59.188, 173.87 W, 38, 38907 MiB, 80 %, 5 %
2023/05/07 18:46:00.192, 177.75 W, 38, 38907 MiB, 81 %, 5 %
2023/05/07 18:46:01.196, 156.02 W, 38, 38907 MiB, 81 %, 6 %
2023/05/07 18:46:02.200, 174.30 W, 39, 38907 MiB, 81 %, 6 %
2023/05/07 18:46:03.204, 150.46 W, 39, 38907 MiB, 81 %, 6 %
2023/05/07 18:46:04.210, 169.92 W, 39, 38907 MiB, 82 %, 6 %
2023/05/07 18:46:05.217, 56.66 W, 34, 38907 MiB, 0 %, 0 %
2023/05/07 18:46:06.221, 48.66 W, 33, 38907 MiB, 0 %, 0 %
2023/05/07 18:46:07.225, 112.60 W, 35, 38907 MiB, 79 %, 3 %
2023/05/07 18:46:08.229, 110.92 W, 35, 38907 MiB, 78 %, 3 %
2023/05/07 18:46:09.233, 119.59 W, 37, 38907 MiB, 77 %, 15 %
2023/05/07 18:46:10.238, 168.42 W, 38, 38907 MiB, 82 %, 6 %
2023/05/07 18:46:11.243, 176.42 W, 38, 38907 MiB, 80 %, 5 %
2023/05/07 18:46:12.250, 149.58 W, 39, 38907 MiB, 80 %, 5 %
2023/05/07 18:46:13.254, 157.76 W, 39, 38907 MiB, 80 %, 5 %
2023/05/07 18:46:14.258, 172.64 W, 39, 38907 MiB, 81 %, 5 %
2023/05/07 18:46:15.262, 176.17 W, 39, 38907 MiB, 80 %, 5 %
2023/05/07 18:46:16.266, 153.79 W, 39, 38907 MiB, 80 %, 5 %
2023/05/07 18:46:17.270, 170.64 W, 39, 38907 MiB, 82 %, 6 %
2023/05/07 18:46:18.274, 174.07 W, 40, 38907 MiB, 81 %, 5 %
2023/05/07 18:46:19.278, 151.78 W, 40, 38907 MiB, 81 %, 5 %
2023/05/07 18:46:20.284, 168.53 W, 40, 38907 MiB, 80 %, 6 %
2023/05/07 18:46:21.290, 171.68 W, 40, 38907 MiB, 81 %, 6 %
2023/05/07 18:46:22.297, 175.79 W, 40, 38907 MiB, 81 %, 5 %
2023/05/07 18:46:23.304, 150.16 W, 40, 38907 MiB, 80 %, 5 %
2023/05/07 18:46:24.310, 170.18 W, 40, 38907 MiB, 82 %, 6 %
2023/05/07 18:46:25.316, 174.27 W, 40, 38907 MiB, 81 %, 5 %
2023/05/07 18:46:26.321, 152.09 W, 40, 38907 MiB, 81 %, 6 %
2023/05/07 18:46:27.325, 170.18 W, 40, 38907 MiB, 82 %, 6 %
2023/05/07 18:46:28.329, 176.55 W, 41, 38907 MiB, 81 %, 5 %
2023/05/07 18:46:29.333, 153.27 W, 41, 38907 MiB, 81 %, 5 %
2023/05/07 18:46:30.337, 165.82 W, 40, 38907 MiB, 81 %, 6 %
2023/05/07 18:46:31.341, 115.00 W, 38, 38907 MiB, 78 %, 3 %
2023/05/07 18:46:32.348, 112.12 W, 38, 38907 MiB, 77 %, 3 %
2023/05/07 18:46:33.356, 154.85 W, 40, 38907 MiB, 81 %, 5 %
2023/05/07 18:46:34.362, 162.42 W, 40, 38907 MiB, 81 %, 6 %
2023/05/07 18:46:35.368, 175.63 W, 40, 38907 MiB, 82 %, 6 %
2023/05/07 18:46:36.375, 177.54 W, 41, 38907 MiB, 81 %, 5 %
2023/05/07 18:46:37.382, 165.26 W, 41, 38907 MiB, 81 %, 6 %
2023/05/07 18:46:38.386, 174.41 W, 41, 38907 MiB, 82 %, 6 %
2023/05/07 18:46:39.390, 178.63 W, 41, 38907 MiB, 80 %, 5 %
2023/05/07 18:46:40.395, 177.55 W, 41, 38907 MiB, 79 %, 5 %
2023/05/07 18:46:41.399, 177.81 W, 41, 38907 MiB, 82 %, 6 %
2023/05/07 18:46:42.403, 154.65 W, 41, 38907 MiB, 81 %, 5 %
2023/05/07 18:46:43.406, 175.49 W, 41, 38907 MiB, 81 %, 5 %
2023/05/07 18:46:44.413, 179.21 W, 41, 38907 MiB, 80 %, 5 %
2023/05/07 18:46:45.420, 158.82 W, 41, 38907 MiB, 82 %, 6 %
2023/05/07 18:46:46.427, 175.92 W, 41, 38907 MiB, 81 %, 5 %
2023/05/07 18:46:47.434, 175.48 W, 41, 38907 MiB, 80 %, 5 %
2023/05/07 18:46:48.441, 150.46 W, 41, 38907 MiB, 82 %, 6 %
2023/05/07 18:46:49.448, 174.28 W, 41, 38907 MiB, 81 %, 5 %
2023/05/07 18:46:50.456, 177.50 W, 42, 38907 MiB, 80 %, 5 %
