timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 21:13:36.357, 37.12 W, 35, 0 MiB, 40 %, 0 %
2023/05/07 21:13:37.363, 37.21 W, 34, 0 MiB, 0 %, 0 %
2023/05/07 21:13:38.367, 36.92 W, 34, 0 MiB, 0 %, 0 %
2023/05/07 21:13:39.372, 37.12 W, 33, 0 MiB, 0 %, 0 %
2023/05/07 21:13:40.376, 36.92 W, 33, 0 MiB, 0 %, 0 %
2023/05/07 21:13:41.381, 36.82 W, 33, 0 MiB, 0 %, 0 %
2023/05/07 21:13:42.385, 36.72 W, 33, 0 MiB, 0 %, 0 %
2023/05/07 21:13:43.390, 38.70 W, 33, 553 MiB, 10 %, 0 %
2023/05/07 21:13:44.394, 38.80 W, 32, 833 MiB, 2 %, 0 %
2023/05/07 21:13:45.399, 36.42 W, 32, 969 MiB, 1 %, 0 %
2023/05/07 21:13:46.404, 36.53 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 21:13:47.409, 36.34 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 21:13:48.416, 36.33 W, 31, 38007 MiB, 1 %, 0 %
2023/05/07 21:13:49.422, 36.23 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 21:13:50.427, 36.23 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 21:13:51.433, 36.13 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 21:13:52.439, 36.03 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 21:13:53.445, 36.23 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 21:13:54.451, 36.03 W, 30, 38007 MiB, 2 %, 0 %
2023/05/07 21:13:55.458, 35.94 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 21:13:56.463, 36.03 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 21:13:57.470, 36.03 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 21:13:58.476, 35.93 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 21:13:59.483, 35.85 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 21:14:00.489, 36.03 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 21:14:01.496, 35.94 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 21:14:02.503, 36.03 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 21:14:03.509, 35.93 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 21:14:04.516, 35.84 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 21:14:05.523, 35.74 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 21:14:06.529, 35.84 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 21:14:07.536, 35.93 W, 29, 38241 MiB, 4 %, 0 %
2023/05/07 21:14:08.542, 35.84 W, 29, 38669 MiB, 1 %, 0 %
2023/05/07 21:14:09.549, 65.63 W, 30, 38907 MiB, 48 %, 9 %
2023/05/07 21:14:10.555, 131.08 W, 33, 38907 MiB, 85 %, 4 %
2023/05/07 21:14:11.559, 121.07 W, 34, 38907 MiB, 86 %, 4 %
2023/05/07 21:14:12.564, 137.10 W, 34, 38907 MiB, 84 %, 4 %
2023/05/07 21:14:13.567, 116.67 W, 34, 38907 MiB, 86 %, 4 %
2023/05/07 21:14:14.571, 142.03 W, 34, 38907 MiB, 83 %, 4 %
2023/05/07 21:14:15.576, 109.41 W, 35, 38907 MiB, 85 %, 4 %
2023/05/07 21:14:16.580, 141.07 W, 35, 38907 MiB, 85 %, 4 %
2023/05/07 21:14:17.584, 108.59 W, 35, 38907 MiB, 85 %, 4 %
2023/05/07 21:14:18.590, 143.56 W, 35, 38907 MiB, 85 %, 4 %
2023/05/07 21:14:19.594, 115.42 W, 35, 38907 MiB, 85 %, 4 %
2023/05/07 21:14:20.598, 140.25 W, 35, 38907 MiB, 86 %, 4 %
2023/05/07 21:14:21.602, 128.85 W, 35, 38907 MiB, 85 %, 4 %
2023/05/07 21:14:22.606, 119.63 W, 35, 38907 MiB, 87 %, 4 %
2023/05/07 21:14:23.613, 138.48 W, 35, 38907 MiB, 85 %, 4 %
2023/05/07 21:14:24.617, 109.65 W, 35, 38907 MiB, 86 %, 4 %
2023/05/07 21:14:25.621, 141.03 W, 35, 38907 MiB, 85 %, 4 %
2023/05/07 21:14:26.625, 114.20 W, 36, 38907 MiB, 85 %, 4 %
2023/05/07 21:14:27.629, 143.12 W, 36, 38907 MiB, 85 %, 4 %
2023/05/07 21:14:28.633, 128.85 W, 36, 38907 MiB, 84 %, 4 %
2023/05/07 21:14:29.637, 113.33 W, 36, 38907 MiB, 87 %, 4 %
2023/05/07 21:14:30.644, 143.15 W, 36, 38907 MiB, 85 %, 4 %
2023/05/07 21:14:31.651, 110.62 W, 36, 38907 MiB, 85 %, 4 %
2023/05/07 21:14:32.657, 139.23 W, 36, 38907 MiB, 85 %, 4 %
