timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/05 12:30:43.611, 36.09 W, 32, 0 MiB, 40 %, 0 %
2023/05/05 12:30:44.617, 36.18 W, 32, 0 MiB, 0 %, 0 %
2023/05/05 12:30:45.621, 36.08 W, 31, 0 MiB, 0 %, 0 %
2023/05/05 12:30:46.625, 36.18 W, 31, 0 MiB, 0 %, 0 %
2023/05/05 12:30:47.630, 35.79 W, 31, 0 MiB, 0 %, 0 %
2023/05/05 12:30:48.634, 35.98 W, 31, 0 MiB, 0 %, 0 %
2023/05/05 12:30:49.638, 35.68 W, 31, 0 MiB, 0 %, 0 %
2023/05/05 12:30:50.643, 35.30 W, 30, 3 MiB, 0 %, 0 %
2023/05/05 12:30:51.649, 35.68 W, 30, 3 MiB, 0 %, 0 %
2023/05/05 12:30:52.655, 36.69 W, 30, 581 MiB, 2 %, 0 %
2023/05/05 12:30:53.662, 36.57 W, 30, 831 MiB, 2 %, 0 %
2023/05/05 12:30:54.668, 35.48 W, 30, 977 MiB, 0 %, 0 %
2023/05/05 12:30:55.675, 35.69 W, 30, 1225 MiB, 0 %, 0 %
2023/05/05 12:30:56.681, 35.19 W, 29, 1225 MiB, 0 %, 0 %
2023/05/05 12:30:57.688, 35.58 W, 29, 1225 MiB, 1 %, 0 %
2023/05/05 12:30:58.695, 35.09 W, 29, 1225 MiB, 0 %, 0 %
2023/05/05 12:30:59.702, 35.07 W, 29, 1225 MiB, 0 %, 0 %
2023/05/05 12:31:00.709, 35.47 W, 29, 1225 MiB, 0 %, 0 %
2023/05/05 12:31:01.716, 35.40 W, 29, 1225 MiB, 0 %, 0 %
2023/05/05 12:31:02.720, 35.58 W, 29, 1683 MiB, 5 %, 0 %
2023/05/05 12:31:03.725, 35.09 W, 29, 2323 MiB, 5 %, 0 %
2023/05/05 12:31:04.729, 231.52 W, 37, 10059 MiB, 79 %, 10 %
2023/05/05 12:31:05.733, 207.42 W, 37, 10059 MiB, 94 %, 17 %
2023/05/05 12:31:06.738, 191.64 W, 38, 10059 MiB, 94 %, 17 %
2023/05/05 12:31:07.742, 203.68 W, 39, 10059 MiB, 94 %, 17 %
2023/05/05 12:31:08.747, 211.17 W, 39, 10059 MiB, 94 %, 17 %
2023/05/05 12:31:09.751, 192.56 W, 39, 10059 MiB, 94 %, 17 %
2023/05/05 12:31:10.755, 55.62 W, 33, 10059 MiB, 0 %, 0 %
2023/05/05 12:31:11.759, 111.27 W, 35, 10059 MiB, 86 %, 5 %
2023/05/05 12:31:12.764, 103.42 W, 34, 10059 MiB, 77 %, 4 %
2023/05/05 12:31:13.770, 191.93 W, 39, 10059 MiB, 94 %, 17 %
2023/05/05 12:31:14.775, 220.83 W, 40, 10059 MiB, 92 %, 16 %
2023/05/05 12:31:15.781, 217.34 W, 40, 18251 MiB, 94 %, 18 %
2023/05/05 12:31:16.785, 195.21 W, 41, 18251 MiB, 94 %, 17 %
2023/05/05 12:31:17.789, 201.01 W, 41, 18251 MiB, 93 %, 17 %
2023/05/05 12:31:18.794, 200.82 W, 41, 18251 MiB, 93 %, 17 %
2023/05/05 12:31:19.798, 116.46 W, 37, 18251 MiB, 87 %, 5 %
2023/05/05 12:31:20.803, 59.28 W, 37, 18251 MiB, 68 %, 4 %
2023/05/05 12:31:21.810, 215.35 W, 41, 18251 MiB, 93 %, 17 %
2023/05/05 12:31:22.814, 211.80 W, 42, 18251 MiB, 94 %, 17 %
2023/05/05 12:31:23.818, 213.51 W, 42, 18251 MiB, 93 %, 16 %
2023/05/05 12:31:24.823, 204.80 W, 42, 18251 MiB, 95 %, 16 %
2023/05/05 12:31:25.827, 210.43 W, 42, 18251 MiB, 89 %, 15 %
2023/05/05 12:31:26.831, 109.86 W, 38, 18251 MiB, 79 %, 4 %
2023/05/05 12:31:27.837, 102.77 W, 37, 18251 MiB, 74 %, 4 %
2023/05/05 12:31:28.843, 169.91 W, 42, 18251 MiB, 79 %, 14 %
2023/05/05 12:31:29.848, 221.58 W, 43, 18251 MiB, 94 %, 17 %
2023/05/05 12:31:30.852, 190.23 W, 42, 18251 MiB, 79 %, 14 %
2023/05/05 12:31:31.856, 193.13 W, 43, 18251 MiB, 94 %, 17 %
2023/05/05 12:31:32.860, 199.48 W, 43, 18251 MiB, 82 %, 14 %
2023/05/05 12:31:33.865, 116.44 W, 39, 18251 MiB, 82 %, 4 %
2023/05/05 12:31:34.871, 115.67 W, 39, 18251 MiB, 84 %, 4 %
2023/05/05 12:31:35.877, 186.49 W, 42, 18251 MiB, 93 %, 17 %
2023/05/05 12:31:36.881, 205.63 W, 43, 18251 MiB, 91 %, 16 %
2023/05/05 12:31:37.885, 203.77 W, 44, 18251 MiB, 94 %, 17 %
2023/05/05 12:31:38.889, 203.59 W, 44, 18251 MiB, 94 %, 17 %
2023/05/05 12:31:39.894, 215.29 W, 44, 18251 MiB, 93 %, 17 %
2023/05/05 12:31:40.898, 119.48 W, 41, 18251 MiB, 67 %, 4 %
2023/05/05 12:31:41.903, 116.57 W, 40, 18251 MiB, 86 %, 5 %
2023/05/05 12:31:42.909, 207.69 W, 44, 18251 MiB, 93 %, 17 %
2023/05/05 12:31:43.916, 214.25 W, 44, 18251 MiB, 90 %, 15 %
2023/05/05 12:31:44.920, 202.82 W, 44, 18251 MiB, 93 %, 16 %
2023/05/05 12:31:45.924, 207.75 W, 44, 18251 MiB, 92 %, 17 %
2023/05/05 12:31:46.929, 207.33 W, 45, 18251 MiB, 94 %, 17 %
2023/05/05 12:31:47.933, 117.22 W, 41, 18251 MiB, 87 %, 5 %
2023/05/05 12:31:48.937, 114.83 W, 40, 18251 MiB, 87 %, 5 %
2023/05/05 12:31:49.941, 204.66 W, 44, 18251 MiB, 93 %, 16 %
2023/05/05 12:31:50.945, 195.61 W, 44, 18251 MiB, 93 %, 16 %
2023/05/05 12:31:51.950, 209.05 W, 45, 18251 MiB, 93 %, 15 %
2023/05/05 12:31:52.955, 192.80 W, 45, 18251 MiB, 77 %, 14 %
2023/05/05 12:31:53.962, 207.81 W, 45, 18251 MiB, 92 %, 17 %
2023/05/05 12:31:54.968, 113.48 W, 42, 18251 MiB, 47 %, 7 %
2023/05/05 12:31:55.974, 116.23 W, 41, 18251 MiB, 86 %, 5 %
2023/05/05 12:31:56.981, 210.79 W, 44, 18251 MiB, 93 %, 17 %
2023/05/05 12:31:57.987, 169.97 W, 44, 18251 MiB, 83 %, 16 %
2023/05/05 12:31:58.993, 196.36 W, 45, 18251 MiB, 88 %, 17 %
2023/05/05 12:31:59.999, 218.44 W, 45, 18251 MiB, 94 %, 17 %
2023/05/05 12:32:01.006, 219.58 W, 46, 18251 MiB, 94 %, 17 %
2023/05/05 12:32:02.012, 92.20 W, 42, 18251 MiB, 44 %, 7 %
2023/05/05 12:32:03.019, 98.23 W, 41, 18251 MiB, 79 %, 4 %
2023/05/05 12:32:04.025, 207.76 W, 44, 18251 MiB, 93 %, 17 %
2023/05/05 12:32:05.032, 205.39 W, 45, 18251 MiB, 93 %, 17 %
2023/05/05 12:32:06.039, 210.27 W, 46, 18251 MiB, 94 %, 17 %
2023/05/05 12:32:07.045, 205.43 W, 46, 18251 MiB, 90 %, 17 %
2023/05/05 12:32:08.050, 219.70 W, 46, 18251 MiB, 93 %, 16 %
2023/05/05 12:32:09.054, 73.35 W, 43, 18251 MiB, 82 %, 15 %
2023/05/05 12:32:10.058, 119.09 W, 42, 18251 MiB, 82 %, 4 %
2023/05/05 12:32:11.062, 200.88 W, 44, 18251 MiB, 81 %, 14 %
2023/05/05 12:32:12.066, 208.11 W, 45, 18251 MiB, 87 %, 17 %
2023/05/05 12:32:13.070, 204.13 W, 46, 18251 MiB, 90 %, 17 %
2023/05/05 12:32:14.081, 195.76 W, 46, 18251 MiB, 92 %, 17 %
2023/05/05 12:32:15.086, 211.04 W, 46, 18251 MiB, 94 %, 17 %
2023/05/05 12:32:16.096, 208.67 W, 46, 18251 MiB, 94 %, 17 %
2023/05/05 12:32:17.101, 117.27 W, 42, 18251 MiB, 85 %, 5 %
2023/05/05 12:32:18.107, 57.71 W, 39, 18251 MiB, 0 %, 0 %
2023/05/05 12:32:19.114, 57.31 W, 38, 18251 MiB, 0 %, 0 %
2023/05/05 12:32:20.120, 37.46 W, 36, 17801 MiB, 5 %, 0 %
