timestamp, power.draw [W], temperature.gpu, memory.used [MiB]
2023/04/30 08:23:11.170, 34.23 W, 26, 0 MiB
2023/04/30 08:23:12.174, 34.23 W, 26, 0 MiB
2023/04/30 08:23:13.177, 34.13 W, 26, 0 MiB
2023/04/30 08:23:14.181, 34.23 W, 26, 0 MiB
2023/04/30 08:23:15.184, 34.13 W, 26, 0 MiB
2023/04/30 08:23:16.190, 34.03 W, 26, 0 MiB
2023/04/30 08:23:17.195, 34.02 W, 26, 0 MiB
2023/04/30 08:23:18.201, 34.13 W, 26, 0 MiB
2023/04/30 08:23:19.207, 34.13 W, 26, 0 MiB
2023/04/30 08:23:20.212, 34.13 W, 26, 0 MiB
2023/04/30 08:23:21.217, 34.13 W, 26, 0 MiB
2023/04/30 08:23:22.222, 32.15 W, 26, 0 MiB
2023/04/30 08:23:23.227, 32.15 W, 26, 0 MiB
2023/04/30 08:23:24.231, 31.86 W, 26, 3 MiB
2023/04/30 08:23:25.237, 31.85 W, 25, 3 MiB
2023/04/30 08:23:26.244, 34.03 W, 26, 505 MiB
2023/04/30 08:23:27.247, 34.03 W, 26, 635 MiB
2023/04/30 08:23:28.253, 33.94 W, 26, 683 MiB
2023/04/30 08:23:29.257, 33.94 W, 26, 763 MiB
2023/04/30 08:23:30.260, 34.13 W, 26, 857 MiB
2023/04/30 08:23:31.264, 33.94 W, 26, 947 MiB
2023/04/30 08:23:32.267, 33.84 W, 26, 977 MiB
2023/04/30 08:23:33.271, 34.13 W, 26, 1225 MiB
2023/04/30 08:23:34.275, 34.13 W, 26, 1427 MiB
2023/04/30 08:23:35.278, 34.42 W, 26, 1749 MiB
2023/04/30 08:23:36.283, 34.03 W, 26, 2261 MiB
2023/04/30 08:23:37.289, 34.52 W, 26, 2261 MiB
2023/04/30 08:23:38.295, 35.21 W, 26, 2261 MiB
2023/04/30 08:23:39.301, 35.13 W, 26, 2261 MiB
2023/04/30 08:23:40.307, 35.12 W, 26, 2261 MiB
2023/04/30 08:23:41.314, 34.04 W, 26, 2261 MiB
2023/04/30 08:23:42.319, 34.13 W, 26, 2261 MiB
2023/04/30 08:23:43.325, 35.32 W, 26, 2261 MiB
2023/04/30 08:23:44.331, 34.62 W, 26, 2261 MiB
2023/04/30 08:23:45.338, 33.94 W, 26, 2261 MiB
2023/04/30 08:23:46.344, 34.62 W, 26, 2261 MiB
2023/04/30 08:23:47.350, 35.80 W, 26, 2261 MiB
2023/04/30 08:23:48.356, 34.52 W, 26, 2261 MiB
2023/04/30 08:23:49.363, 34.23 W, 26, 2261 MiB
2023/04/30 08:23:50.369, 34.71 W, 26, 2261 MiB
2023/04/30 08:23:51.375, 34.82 W, 26, 2261 MiB
2023/04/30 08:23:52.381, 34.03 W, 26, 2261 MiB
2023/04/30 08:23:53.387, 34.32 W, 26, 2261 MiB
2023/04/30 08:23:54.393, 36.21 W, 26, 2261 MiB
2023/04/30 08:23:55.399, 34.62 W, 26, 2261 MiB
2023/04/30 08:23:56.405, 34.03 W, 25, 2261 MiB
2023/04/30 08:23:57.411, 34.52 W, 26, 2261 MiB
2023/04/30 08:23:58.416, 34.71 W, 26, 2261 MiB
2023/04/30 08:23:59.420, 34.04 W, 25, 2261 MiB
2023/04/30 08:24:00.424, 34.82 W, 25, 2261 MiB
2023/04/30 08:24:01.427, 35.21 W, 26, 2261 MiB
2023/04/30 08:24:02.431, 34.03 W, 25, 2261 MiB
2023/04/30 08:24:03.435, 34.52 W, 25, 2261 MiB
2023/04/30 08:24:04.438, 35.32 W, 25, 2261 MiB
2023/04/30 08:24:05.443, 34.52 W, 26, 2261 MiB
2023/04/30 08:24:06.449, 34.32 W, 25, 2261 MiB
2023/04/30 08:24:07.455, 34.62 W, 25, 2261 MiB
2023/04/30 08:24:08.460, 34.92 W, 25, 2261 MiB
2023/04/30 08:24:09.466, 34.33 W, 25, 2261 MiB
2023/04/30 08:24:10.473, 34.82 W, 25, 2261 MiB
2023/04/30 08:24:11.479, 35.91 W, 25, 2261 MiB
2023/04/30 08:24:12.485, 34.44 W, 25, 2261 MiB
2023/04/30 08:24:13.491, 33.94 W, 25, 2261 MiB
2023/04/30 08:24:14.496, 34.51 W, 25, 2261 MiB
2023/04/30 08:24:15.501, 34.92 W, 25, 2261 MiB
2023/04/30 08:24:16.507, 34.03 W, 25, 2261 MiB
2023/04/30 08:24:17.513, 34.32 W, 25, 2261 MiB
2023/04/30 08:24:18.519, 34.62 W, 25, 2261 MiB
2023/04/30 08:24:19.525, 34.23 W, 25, 2261 MiB
2023/04/30 08:24:20.531, 34.03 W, 25, 2261 MiB
2023/04/30 08:24:21.537, 34.13 W, 25, 2261 MiB
2023/04/30 08:24:22.543, 35.02 W, 25, 2261 MiB
2023/04/30 08:24:23.549, 34.13 W, 25, 2261 MiB
2023/04/30 08:24:24.554, 34.03 W, 25, 2261 MiB
2023/04/30 08:24:25.560, 34.73 W, 25, 2261 MiB
2023/04/30 08:24:26.566, 34.62 W, 25, 2261 MiB
