timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 20:53:14.379, 37.52 W, 33, 0 MiB, 40 %, 0 %
2023/05/07 20:53:15.385, 37.01 W, 33, 0 MiB, 0 %, 0 %
2023/05/07 20:53:16.390, 36.92 W, 33, 0 MiB, 0 %, 0 %
2023/05/07 20:53:17.395, 36.82 W, 32, 0 MiB, 0 %, 0 %
2023/05/07 20:53:18.401, 36.82 W, 32, 0 MiB, 0 %, 0 %
2023/05/07 20:53:19.407, 36.73 W, 32, 0 MiB, 0 %, 0 %
2023/05/07 20:53:20.413, 36.52 W, 32, 0 MiB, 0 %, 0 %
2023/05/07 20:53:21.419, 37.81 W, 31, 15 MiB, 0 %, 0 %
2023/05/07 20:53:22.428, 39.29 W, 31, 727 MiB, 2 %, 0 %
2023/05/07 20:53:23.435, 36.42 W, 31, 935 MiB, 3 %, 0 %
2023/05/07 20:53:24.439, 36.23 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 20:53:25.444, 36.52 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 20:53:26.449, 36.32 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 20:53:27.453, 36.32 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 20:53:28.458, 36.14 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 20:53:29.462, 36.23 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 20:53:30.467, 36.24 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 20:53:31.471, 36.13 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 20:53:32.476, 36.13 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 20:53:33.482, 35.93 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 20:53:34.489, 36.03 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 20:53:35.495, 36.03 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 20:53:36.501, 36.03 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 20:53:37.508, 36.03 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 20:53:38.514, 35.83 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 20:53:39.520, 35.84 W, 29, 38473 MiB, 4 %, 0 %
2023/05/07 20:53:40.527, 35.84 W, 29, 38851 MiB, 4 %, 0 %
2023/05/07 20:53:41.534, 156.41 W, 32, 38907 MiB, 79 %, 6 %
2023/05/07 20:53:42.538, 138.54 W, 34, 38907 MiB, 88 %, 6 %
2023/05/07 20:53:43.542, 148.90 W, 35, 38907 MiB, 88 %, 6 %
2023/05/07 20:53:44.547, 153.68 W, 35, 38907 MiB, 88 %, 6 %
2023/05/07 20:53:45.551, 161.68 W, 36, 38907 MiB, 88 %, 6 %
2023/05/07 20:53:46.556, 137.79 W, 36, 38907 MiB, 87 %, 6 %
2023/05/07 20:53:47.560, 137.24 W, 36, 38907 MiB, 88 %, 6 %
2023/05/07 20:53:48.565, 161.57 W, 37, 38907 MiB, 88 %, 6 %
2023/05/07 20:53:49.571, 145.72 W, 37, 38907 MiB, 88 %, 6 %
2023/05/07 20:53:50.575, 139.86 W, 37, 38907 MiB, 88 %, 6 %
2023/05/07 20:53:51.579, 161.37 W, 37, 38907 MiB, 87 %, 6 %
2023/05/07 20:53:52.583, 140.72 W, 37, 38907 MiB, 87 %, 6 %
2023/05/07 20:53:53.587, 144.36 W, 37, 38907 MiB, 87 %, 6 %
2023/05/07 20:53:54.591, 164.98 W, 37, 38907 MiB, 88 %, 6 %
2023/05/07 20:53:55.596, 141.83 W, 38, 38907 MiB, 88 %, 6 %
2023/05/07 20:53:56.602, 158.48 W, 38, 38907 MiB, 88 %, 6 %
2023/05/07 20:53:57.606, 141.75 W, 38, 38907 MiB, 87 %, 6 %
2023/05/07 20:53:58.610, 149.14 W, 38, 38907 MiB, 88 %, 6 %
2023/05/07 20:53:59.614, 152.82 W, 38, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:00.619, 140.76 W, 38, 38907 MiB, 87 %, 6 %
2023/05/07 20:54:01.624, 160.14 W, 38, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:02.630, 136.31 W, 38, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:03.634, 143.68 W, 38, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:04.638, 160.88 W, 38, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:05.642, 134.29 W, 39, 38907 MiB, 87 %, 6 %
2023/05/07 20:54:06.646, 148.74 W, 39, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:07.650, 148.59 W, 39, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:08.656, 135.36 W, 39, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:09.660, 57.25 W, 35, 38907 MiB, 0 %, 0 %
2023/05/07 20:54:10.664, 56.76 W, 34, 38907 MiB, 0 %, 0 %
2023/05/07 20:54:11.667, 53.20 W, 34, 38907 MiB, 24 %, 2 %
2023/05/07 20:54:12.673, 110.86 W, 36, 38907 MiB, 79 %, 3 %
2023/05/07 20:54:13.677, 133.85 W, 36, 38907 MiB, 75 %, 8 %
2023/05/07 20:54:14.681, 160.93 W, 38, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:15.685, 160.61 W, 38, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:16.689, 132.98 W, 38, 38907 MiB, 87 %, 6 %
2023/05/07 20:54:17.693, 147.23 W, 39, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:18.697, 161.14 W, 39, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:19.701, 156.75 W, 39, 38907 MiB, 87 %, 6 %
2023/05/07 20:54:20.705, 137.65 W, 39, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:21.710, 135.92 W, 39, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:22.717, 160.01 W, 39, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:23.724, 148.35 W, 39, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:24.730, 138.28 W, 39, 38907 MiB, 87 %, 6 %
2023/05/07 20:54:25.737, 154.09 W, 39, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:26.744, 163.50 W, 39, 38907 MiB, 87 %, 6 %
2023/05/07 20:54:27.751, 135.84 W, 39, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:28.765, 135.94 W, 39, 38907 MiB, 87 %, 6 %
2023/05/07 20:54:29.769, 154.75 W, 39, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:30.773, 161.54 W, 40, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:31.780, 134.25 W, 40, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:32.787, 134.14 W, 40, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:33.793, 156.12 W, 40, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:34.797, 157.79 W, 40, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:35.801, 135.48 W, 40, 38907 MiB, 87 %, 6 %
2023/05/07 20:54:36.807, 163.40 W, 40, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:37.811, 135.73 W, 40, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:38.815, 147.15 W, 40, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:39.819, 160.35 W, 40, 38907 MiB, 87 %, 6 %
2023/05/07 20:54:40.824, 150.38 W, 40, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:41.830, 135.43 W, 40, 38907 MiB, 87 %, 6 %
2023/05/07 20:54:42.834, 114.82 W, 38, 38907 MiB, 67 %, 2 %
2023/05/07 20:54:43.839, 112.96 W, 38, 38907 MiB, 79 %, 3 %
2023/05/07 20:54:44.843, 131.74 W, 39, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:45.847, 139.98 W, 40, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:46.851, 158.63 W, 40, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:47.856, 156.19 W, 40, 38907 MiB, 88 %, 6 %
2023/05/07 20:54:48.862, 138.52 W, 40, 38907 MiB, 88 %, 6 %
