timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/05 13:28:21.439, 37.47 W, 35, 0 MiB, 39 %, 0 %
2023/05/05 13:28:22.444, 36.98 W, 34, 0 MiB, 0 %, 0 %
2023/05/05 13:28:23.449, 36.57 W, 34, 0 MiB, 0 %, 0 %
2023/05/05 13:28:24.453, 36.88 W, 34, 0 MiB, 0 %, 0 %
2023/05/05 13:28:25.457, 36.79 W, 33, 0 MiB, 0 %, 0 %
2023/05/05 13:28:26.463, 36.67 W, 33, 0 MiB, 0 %, 0 %
2023/05/05 13:28:27.470, 36.76 W, 33, 0 MiB, 0 %, 0 %
2023/05/05 13:28:28.477, 36.46 W, 33, 3 MiB, 0 %, 0 %
2023/05/05 13:28:29.485, 36.48 W, 32, 3 MiB, 0 %, 0 %
2023/05/05 13:28:30.491, 37.56 W, 32, 567 MiB, 9 %, 0 %
2023/05/05 13:28:31.498, 37.26 W, 32, 809 MiB, 2 %, 0 %
2023/05/05 13:28:32.502, 36.28 W, 32, 971 MiB, 0 %, 0 %
2023/05/05 13:28:33.507, 36.29 W, 31, 1033 MiB, 0 %, 0 %
2023/05/05 13:28:34.511, 36.18 W, 31, 1097 MiB, 0 %, 0 %
2023/05/05 13:28:35.516, 36.19 W, 31, 1225 MiB, 0 %, 0 %
2023/05/05 13:28:36.520, 36.18 W, 31, 1481 MiB, 1 %, 0 %
2023/05/05 13:28:37.525, 36.08 W, 31, 1481 MiB, 0 %, 0 %
2023/05/05 13:28:38.529, 36.18 W, 31, 1481 MiB, 0 %, 0 %
2023/05/05 13:28:39.534, 36.09 W, 30, 1481 MiB, 0 %, 0 %
2023/05/05 13:28:40.541, 36.18 W, 30, 1481 MiB, 0 %, 0 %
2023/05/05 13:28:41.547, 35.90 W, 30, 1481 MiB, 0 %, 0 %
2023/05/05 13:28:42.552, 35.81 W, 30, 1481 MiB, 0 %, 0 %
2023/05/05 13:28:43.556, 35.81 W, 30, 1481 MiB, 0 %, 0 %
2023/05/05 13:28:44.561, 35.89 W, 30, 1481 MiB, 0 %, 0 %
2023/05/05 13:28:45.567, 35.40 W, 30, 1481 MiB, 0 %, 0 %
2023/05/05 13:28:46.571, 35.59 W, 30, 1481 MiB, 0 %, 0 %
2023/05/05 13:28:47.575, 35.60 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 13:28:48.580, 35.48 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 13:28:49.584, 35.47 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 13:28:50.590, 35.47 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 13:28:51.596, 35.19 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 13:28:52.602, 35.39 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 13:28:53.608, 35.40 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 13:28:54.614, 35.49 W, 29, 2391 MiB, 5 %, 0 %
2023/05/05 13:28:55.620, 35.49 W, 29, 2835 MiB, 5 %, 0 %
2023/05/05 13:28:56.627, 256.65 W, 35, 10059 MiB, 53 %, 4 %
2023/05/05 13:28:57.630, 227.05 W, 39, 10059 MiB, 97 %, 18 %
2023/05/05 13:28:58.634, 229.15 W, 40, 10059 MiB, 100 %, 12 %
2023/05/05 13:28:59.638, 228.17 W, 41, 10059 MiB, 97 %, 18 %
2023/05/05 13:29:00.644, 218.09 W, 41, 10059 MiB, 100 %, 13 %
2023/05/05 13:29:01.648, 231.67 W, 42, 10059 MiB, 97 %, 18 %
2023/05/05 13:29:02.652, 241.97 W, 42, 10059 MiB, 100 %, 14 %
2023/05/05 13:29:03.659, 232.84 W, 43, 10059 MiB, 97 %, 18 %
2023/05/05 13:29:04.664, 207.29 W, 43, 10059 MiB, 100 %, 15 %
2023/05/05 13:29:05.668, 233.60 W, 44, 10059 MiB, 97 %, 18 %
2023/05/05 13:29:06.672, 200.64 W, 44, 10059 MiB, 98 %, 15 %
2023/05/05 13:29:07.677, 237.00 W, 45, 10059 MiB, 97 %, 18 %
2023/05/05 13:29:08.683, 226.05 W, 45, 10059 MiB, 97 %, 16 %
2023/05/05 13:29:09.687, 235.89 W, 45, 10059 MiB, 97 %, 18 %
2023/05/05 13:29:10.691, 229.21 W, 45, 10059 MiB, 98 %, 17 %
2023/05/05 13:29:11.696, 236.79 W, 46, 10059 MiB, 97 %, 18 %
2023/05/05 13:29:12.702, 220.63 W, 45, 10059 MiB, 97 %, 17 %
2023/05/05 13:29:13.706, 231.09 W, 46, 10059 MiB, 97 %, 18 %
2023/05/05 13:29:14.711, 221.33 W, 46, 10059 MiB, 96 %, 17 %
2023/05/05 13:29:15.715, 236.91 W, 47, 18251 MiB, 94 %, 12 %
2023/05/05 13:29:16.727, 229.78 W, 47, 18251 MiB, 96 %, 18 %
2023/05/05 13:29:17.736, 238.02 W, 47, 18251 MiB, 100 %, 12 %
2023/05/05 13:29:18.745, 232.95 W, 47, 18251 MiB, 97 %, 18 %
2023/05/05 13:29:19.757, 240.75 W, 48, 18251 MiB, 100 %, 11 %
2023/05/05 13:29:20.765, 233.26 W, 48, 18251 MiB, 96 %, 18 %
2023/05/05 13:29:21.777, 241.68 W, 49, 18251 MiB, 100 %, 11 %
2023/05/05 13:29:22.784, 224.51 W, 48, 18251 MiB, 96 %, 18 %
2023/05/05 13:29:23.800, 247.41 W, 49, 18251 MiB, 100 %, 12 %
2023/05/05 13:29:24.808, 209.96 W, 49, 18251 MiB, 96 %, 18 %
2023/05/05 13:29:25.815, 247.69 W, 49, 18251 MiB, 98 %, 12 %
2023/05/05 13:29:26.829, 58.61 W, 40, 18251 MiB, 0 %, 0 %
2023/05/05 13:29:27.833, 57.81 W, 39, 18251 MiB, 0 %, 0 %
2023/05/05 13:29:28.837, 37.36 W, 37, 18251 MiB, 0 %, 0 %
2023/05/05 13:29:29.844, 63.92 W, 37, 18251 MiB, 48 %, 7 %
2023/05/05 13:29:30.852, 97.81 W, 40, 18251 MiB, 80 %, 3 %
2023/05/05 13:29:31.859, 111.71 W, 40, 18251 MiB, 71 %, 2 %
2023/05/05 13:29:32.863, 93.14 W, 39, 18251 MiB, 73 %, 2 %
2023/05/05 13:29:33.867, 113.20 W, 40, 18251 MiB, 81 %, 3 %
2023/05/05 13:29:34.870, 198.86 W, 45, 18251 MiB, 99 %, 12 %
2023/05/05 13:29:35.877, 245.61 W, 46, 18251 MiB, 96 %, 18 %
2023/05/05 13:29:36.883, 207.21 W, 47, 18251 MiB, 100 %, 12 %
2023/05/05 13:29:37.887, 245.05 W, 47, 18251 MiB, 96 %, 18 %
2023/05/05 13:29:38.891, 258.04 W, 48, 18251 MiB, 100 %, 11 %
2023/05/05 13:29:39.895, 248.74 W, 48, 18251 MiB, 95 %, 18 %
2023/05/05 13:29:40.902, 261.77 W, 48, 18251 MiB, 100 %, 12 %
2023/05/05 13:29:41.906, 247.46 W, 49, 18251 MiB, 94 %, 18 %
2023/05/05 13:29:42.910, 199.85 W, 48, 18251 MiB, 99 %, 12 %
2023/05/05 13:29:43.914, 264.01 W, 49, 18251 MiB, 99 %, 12 %
2023/05/05 13:29:44.922, 252.67 W, 49, 18251 MiB, 96 %, 19 %
2023/05/05 13:29:45.927, 259.40 W, 49, 18251 MiB, 100 %, 13 %
2023/05/05 13:29:46.931, 246.30 W, 50, 18251 MiB, 96 %, 19 %
2023/05/05 13:29:47.935, 258.55 W, 49, 18251 MiB, 99 %, 13 %
2023/05/05 13:29:48.940, 241.27 W, 50, 18251 MiB, 97 %, 19 %
2023/05/05 13:29:49.944, 255.87 W, 50, 18251 MiB, 99 %, 14 %
2023/05/05 13:29:50.948, 243.95 W, 50, 18251 MiB, 97 %, 19 %
2023/05/05 13:29:51.952, 249.49 W, 50, 18251 MiB, 98 %, 15 %
2023/05/05 13:29:52.960, 244.80 W, 51, 18251 MiB, 97 %, 19 %
2023/05/05 13:29:53.966, 241.96 W, 50, 18251 MiB, 99 %, 15 %
2023/05/05 13:29:54.970, 239.05 W, 51, 18251 MiB, 95 %, 18 %
2023/05/05 13:29:55.974, 246.88 W, 51, 18251 MiB, 95 %, 16 %
2023/05/05 13:29:56.979, 263.89 W, 51, 18251 MiB, 97 %, 18 %
2023/05/05 13:29:57.984, 248.95 W, 51, 18251 MiB, 96 %, 16 %
2023/05/05 13:29:58.991, 269.32 W, 51, 18251 MiB, 96 %, 18 %
2023/05/05 13:29:59.995, 244.44 W, 52, 18251 MiB, 97 %, 17 %
2023/05/05 13:30:00.999, 266.87 W, 51, 18251 MiB, 97 %, 18 %
2023/05/05 13:30:02.003, 267.45 W, 51, 18251 MiB, 97 %, 18 %
2023/05/05 13:30:03.010, 251.24 W, 52, 18251 MiB, 96 %, 17 %
2023/05/05 13:30:04.016, 118.97 W, 45, 18251 MiB, 79 %, 3 %
2023/05/05 13:30:05.024, 106.75 W, 45, 18251 MiB, 83 %, 3 %
2023/05/05 13:30:06.028, 113.08 W, 44, 18251 MiB, 84 %, 3 %
2023/05/05 13:30:07.032, 110.96 W, 43, 18251 MiB, 79 %, 2 %
2023/05/05 13:30:08.036, 235.76 W, 49, 18251 MiB, 99 %, 12 %
2023/05/05 13:30:09.040, 218.85 W, 50, 18251 MiB, 95 %, 18 %
2023/05/05 13:30:10.048, 252.38 W, 50, 18251 MiB, 100 %, 12 %
2023/05/05 13:30:11.054, 226.42 W, 51, 18251 MiB, 96 %, 18 %
2023/05/05 13:30:12.058, 251.19 W, 51, 18251 MiB, 99 %, 12 %
2023/05/05 13:30:13.062, 220.10 W, 51, 18251 MiB, 94 %, 18 %
2023/05/05 13:30:14.066, 251.19 W, 51, 18251 MiB, 100 %, 12 %
2023/05/05 13:30:15.071, 191.66 W, 51, 18251 MiB, 95 %, 18 %
2023/05/05 13:30:16.075, 244.92 W, 52, 18251 MiB, 100 %, 13 %
2023/05/05 13:30:17.079, 192.81 W, 51, 18251 MiB, 96 %, 19 %
2023/05/05 13:30:18.083, 249.68 W, 52, 18251 MiB, 96 %, 15 %
2023/05/05 13:30:19.088, 264.18 W, 52, 18251 MiB, 96 %, 18 %
2023/05/05 13:30:20.092, 247.54 W, 52, 18251 MiB, 96 %, 16 %
2023/05/05 13:30:21.096, 275.06 W, 52, 18251 MiB, 96 %, 18 %
2023/05/05 13:30:22.105, 249.28 W, 52, 18251 MiB, 97 %, 17 %
2023/05/05 13:30:23.110, 251.64 W, 52, 18251 MiB, 97 %, 18 %
2023/05/05 13:30:24.113, 196.11 W, 52, 18251 MiB, 96 %, 17 %
2023/05/05 13:30:25.117, 202.51 W, 52, 18251 MiB, 100 %, 12 %
2023/05/05 13:30:26.123, 250.49 W, 51, 18251 MiB, 96 %, 18 %
2023/05/05 13:30:27.127, 208.89 W, 52, 18251 MiB, 100 %, 12 %
2023/05/05 13:30:28.132, 253.50 W, 52, 18251 MiB, 97 %, 18 %
2023/05/05 13:30:29.136, 202.56 W, 52, 18251 MiB, 100 %, 12 %
