timestamp, power.draw [W], temperature.gpu, memory.used [MiB]
2023/04/30 14:19:21.323, 33.93 W, 26, 0 MiB
2023/04/30 14:19:22.327, 34.03 W, 26, 0 MiB
2023/04/30 14:19:23.331, 34.23 W, 26, 0 MiB
2023/04/30 14:19:24.337, 34.03 W, 26, 0 MiB
2023/04/30 14:19:25.342, 34.13 W, 26, 0 MiB
2023/04/30 14:19:26.347, 34.23 W, 26, 0 MiB
2023/04/30 14:19:27.353, 34.13 W, 26, 0 MiB
2023/04/30 14:19:28.359, 34.23 W, 26, 0 MiB
2023/04/30 14:19:29.365, 34.23 W, 26, 0 MiB
2023/04/30 14:19:30.370, 34.23 W, 26, 0 MiB
2023/04/30 14:19:31.376, 34.13 W, 26, 0 MiB
2023/04/30 14:19:32.381, 32.15 W, 26, 0 MiB
2023/04/30 14:19:33.386, 32.15 W, 25, 0 MiB
2023/04/30 14:19:34.389, 32.15 W, 25, 0 MiB
2023/04/30 14:19:35.394, 33.44 W, 26, 3 MiB
2023/04/30 14:19:36.398, 34.52 W, 26, 531 MiB
2023/04/30 14:19:37.405, 34.32 W, 26, 593 MiB
2023/04/30 14:19:38.410, 33.94 W, 26, 667 MiB
2023/04/30 14:19:39.416, 33.84 W, 26, 731 MiB
2023/04/30 14:19:40.422, 34.03 W, 26, 805 MiB
2023/04/30 14:19:41.428, 33.94 W, 26, 905 MiB
2023/04/30 14:19:42.434, 33.94 W, 26, 971 MiB
2023/04/30 14:19:43.439, 34.23 W, 26, 1001 MiB
2023/04/30 14:19:44.445, 34.03 W, 26, 1097 MiB
2023/04/30 14:19:45.451, 34.13 W, 26, 1225 MiB
2023/04/30 14:19:46.457, 34.13 W, 26, 1481 MiB
2023/04/30 14:19:47.463, 34.03 W, 25, 1481 MiB
2023/04/30 14:19:48.468, 34.03 W, 26, 1675 MiB
2023/04/30 14:19:49.474, 34.33 W, 25, 2261 MiB
2023/04/30 14:19:50.477, 34.32 W, 26, 2261 MiB
2023/04/30 14:19:51.481, 34.62 W, 26, 3285 MiB
2023/04/30 14:19:52.485, 34.33 W, 26, 3285 MiB
2023/04/30 14:19:53.488, 34.52 W, 26, 3285 MiB
2023/04/30 14:19:54.492, 34.32 W, 26, 3285 MiB
2023/04/30 14:19:55.495, 34.03 W, 25, 3285 MiB
2023/04/30 14:19:56.499, 34.92 W, 26, 3285 MiB
2023/04/30 14:19:57.503, 34.03 W, 25, 3285 MiB
2023/04/30 14:19:58.509, 35.22 W, 26, 3285 MiB
2023/04/30 14:19:59.515, 34.81 W, 25, 3285 MiB
2023/04/30 14:20:00.521, 34.52 W, 25, 3285 MiB
2023/04/30 14:20:01.526, 34.71 W, 25, 3285 MiB
2023/04/30 14:20:02.533, 34.62 W, 26, 3285 MiB
2023/04/30 14:20:03.538, 34.23 W, 25, 3285 MiB
2023/04/30 14:20:04.545, 34.42 W, 25, 3285 MiB
2023/04/30 14:20:05.550, 34.81 W, 25, 3285 MiB
2023/04/30 14:20:06.555, 34.03 W, 25, 3285 MiB
2023/04/30 14:20:07.562, 35.11 W, 25, 3285 MiB
2023/04/30 14:20:08.568, 34.52 W, 25, 3285 MiB
2023/04/30 14:20:09.575, 35.02 W, 26, 3285 MiB
2023/04/30 14:20:10.581, 34.42 W, 25, 3285 MiB
2023/04/30 14:20:11.587, 34.62 W, 25, 3285 MiB
2023/04/30 14:20:12.593, 34.52 W, 25, 3285 MiB
2023/04/30 14:20:13.597, 34.52 W, 25, 3285 MiB
2023/04/30 14:20:14.601, 34.52 W, 25, 3285 MiB
2023/04/30 14:20:15.604, 34.13 W, 25, 3285 MiB
2023/04/30 14:20:16.608, 35.23 W, 26, 3285 MiB
2023/04/30 14:20:17.612, 34.13 W, 25, 3285 MiB
2023/04/30 14:20:18.615, 36.00 W, 26, 3285 MiB
2023/04/30 14:20:19.619, 34.32 W, 25, 3285 MiB
2023/04/30 14:20:20.623, 34.62 W, 25, 3285 MiB
2023/04/30 14:20:21.629, 34.71 W, 25, 3285 MiB
2023/04/30 14:20:22.635, 34.63 W, 25, 3285 MiB
2023/04/30 14:20:23.640, 34.23 W, 25, 3285 MiB
2023/04/30 14:20:24.646, 34.13 W, 25, 3285 MiB
2023/04/30 14:20:25.652, 35.02 W, 25, 3285 MiB
2023/04/30 14:20:26.658, 34.13 W, 25, 3285 MiB
2023/04/30 14:20:27.663, 35.12 W, 25, 3285 MiB
2023/04/30 14:20:28.669, 34.32 W, 25, 3285 MiB
2023/04/30 14:20:29.674, 34.62 W, 25, 3285 MiB
2023/04/30 14:20:30.680, 34.32 W, 25, 3285 MiB
2023/04/30 14:20:31.685, 34.52 W, 25, 3285 MiB
2023/04/30 14:20:32.691, 34.62 W, 25, 3285 MiB
2023/04/30 14:20:33.696, 34.52 W, 25, 3285 MiB
2023/04/30 14:20:34.702, 34.82 W, 25, 3285 MiB
2023/04/30 14:20:35.708, 34.03 W, 25, 3285 MiB
2023/04/30 14:20:36.713, 34.32 W, 25, 3285 MiB
2023/04/30 14:20:37.719, 34.42 W, 25, 3285 MiB
2023/04/30 14:20:38.724, 34.92 W, 25, 3285 MiB
2023/04/30 14:20:39.730, 34.42 W, 25, 3285 MiB
2023/04/30 14:20:40.735, 34.71 W, 25, 3285 MiB
2023/04/30 14:20:41.740, 34.52 W, 25, 3285 MiB
2023/04/30 14:20:42.746, 34.52 W, 25, 3285 MiB
2023/04/30 14:20:43.751, 34.23 W, 25, 3285 MiB
2023/04/30 14:20:44.757, 33.94 W, 25, 3285 MiB
2023/04/30 14:20:45.763, 34.52 W, 25, 3285 MiB
2023/04/30 14:20:46.769, 33.94 W, 25, 3285 MiB
2023/04/30 14:20:47.773, 35.42 W, 25, 3285 MiB
2023/04/30 14:20:48.779, 34.42 W, 25, 3285 MiB
2023/04/30 14:20:49.784, 34.43 W, 25, 3285 MiB
2023/04/30 14:20:50.790, 34.32 W, 25, 3285 MiB
2023/04/30 14:20:51.795, 34.52 W, 25, 3285 MiB
2023/04/30 14:20:52.801, 34.32 W, 25, 3285 MiB
2023/04/30 14:20:53.805, 34.03 W, 25, 3285 MiB
2023/04/30 14:20:54.809, 34.71 W, 25, 3285 MiB
2023/04/30 14:20:55.812, 34.23 W, 25, 3285 MiB
2023/04/30 14:20:56.816, 35.11 W, 25, 3285 MiB
2023/04/30 14:20:57.820, 34.23 W, 25, 3285 MiB
2023/04/30 14:20:58.823, 34.52 W, 25, 3285 MiB
2023/04/30 14:20:59.827, 34.51 W, 25, 3285 MiB
2023/04/30 14:21:00.831, 34.71 W, 25, 3285 MiB
2023/04/30 14:21:01.838, 34.32 W, 25, 3285 MiB
2023/04/30 14:21:02.845, 34.52 W, 25, 3285 MiB
2023/04/30 14:21:03.850, 34.73 W, 25, 3285 MiB
2023/04/30 14:21:04.856, 34.13 W, 25, 3285 MiB
2023/04/30 14:21:05.862, 34.71 W, 25, 3285 MiB
2023/04/30 14:21:06.868, 34.52 W, 25, 3285 MiB
2023/04/30 14:21:07.874, 34.82 W, 25, 3285 MiB
2023/04/30 14:21:08.879, 34.42 W, 25, 3285 MiB
2023/04/30 14:21:09.886, 34.62 W, 25, 3285 MiB
2023/04/30 14:21:10.891, 34.42 W, 25, 3285 MiB
2023/04/30 14:21:11.898, 34.62 W, 25, 3285 MiB
2023/04/30 14:21:12.904, 35.30 W, 25, 3285 MiB
2023/04/30 14:21:13.910, 34.52 W, 25, 3285 MiB
2023/04/30 14:21:14.916, 35.32 W, 25, 3285 MiB
2023/04/30 14:21:15.922, 34.32 W, 25, 3285 MiB
2023/04/30 14:21:16.926, 34.82 W, 25, 3285 MiB
2023/04/30 14:21:17.929, 34.43 W, 25, 3285 MiB
2023/04/30 14:21:18.933, 35.02 W, 25, 3285 MiB
2023/04/30 14:21:19.937, 34.62 W, 25, 3285 MiB
2023/04/30 14:21:20.941, 34.62 W, 25, 3285 MiB
2023/04/30 14:21:21.944, 34.42 W, 25, 3285 MiB
2023/04/30 14:21:22.948, 34.52 W, 25, 3285 MiB
2023/04/30 14:21:23.951, 34.32 W, 25, 3285 MiB
2023/04/30 14:21:24.956, 34.32 W, 25, 3285 MiB
2023/04/30 14:21:25.962, 34.71 W, 25, 3285 MiB
2023/04/30 14:21:26.969, 34.42 W, 25, 3285 MiB
2023/04/30 14:21:27.974, 35.32 W, 25, 3285 MiB
2023/04/30 14:21:28.980, 34.71 W, 25, 3285 MiB
2023/04/30 14:21:29.986, 34.81 W, 25, 3285 MiB
2023/04/30 14:21:30.992, 34.33 W, 25, 3285 MiB
2023/04/30 14:21:31.997, 34.62 W, 25, 3285 MiB
2023/04/30 14:21:33.003, 34.32 W, 25, 3285 MiB
2023/04/30 14:21:34.008, 34.52 W, 25, 3285 MiB
2023/04/30 14:21:35.013, 34.62 W, 25, 3285 MiB
2023/04/30 14:21:36.019, 33.84 W, 25, 3285 MiB
2023/04/30 14:21:37.024, 35.32 W, 25, 3285 MiB
2023/04/30 14:21:38.028, 34.03 W, 25, 3285 MiB
2023/04/30 14:21:39.032, 34.32 W, 25, 3285 MiB
2023/04/30 14:21:40.035, 34.33 W, 25, 3285 MiB
2023/04/30 14:21:41.039, 34.62 W, 25, 3285 MiB
2023/04/30 14:21:42.043, 34.23 W, 25, 3285 MiB
2023/04/30 14:21:43.047, 34.52 W, 25, 3285 MiB
2023/04/30 14:21:44.050, 34.32 W, 25, 3285 MiB
2023/04/30 14:21:45.054, 34.62 W, 25, 3285 MiB
2023/04/30 14:21:46.061, 34.33 W, 25, 3285 MiB
2023/04/30 14:21:47.065, 34.03 W, 25, 3285 MiB
2023/04/30 14:21:48.070, 34.52 W, 25, 3285 MiB
2023/04/30 14:21:49.077, 34.03 W, 25, 3285 MiB
2023/04/30 14:21:50.083, 35.22 W, 25, 3285 MiB
2023/04/30 14:21:51.089, 34.23 W, 25, 3285 MiB
2023/04/30 14:21:52.094, 34.92 W, 25, 3285 MiB
2023/04/30 14:21:53.100, 34.52 W, 25, 3285 MiB
2023/04/30 14:21:54.106, 34.52 W, 25, 3285 MiB
2023/04/30 14:21:55.112, 34.13 W, 25, 3285 MiB
2023/04/30 14:21:56.118, 34.71 W, 25, 3285 MiB
2023/04/30 14:21:57.124, 34.13 W, 25, 3285 MiB
2023/04/30 14:21:58.129, 34.03 W, 25, 3285 MiB
2023/04/30 14:21:59.135, 36.19 W, 25, 3285 MiB
2023/04/30 14:22:00.142, 34.13 W, 25, 3285 MiB
2023/04/30 14:22:01.148, 35.52 W, 25, 3285 MiB
2023/04/30 14:22:02.153, 34.32 W, 25, 3285 MiB
2023/04/30 14:22:03.159, 34.81 W, 25, 3285 MiB
2023/04/30 14:22:04.165, 34.52 W, 25, 3285 MiB
2023/04/30 14:22:05.171, 34.72 W, 25, 3285 MiB
2023/04/30 14:22:06.177, 34.52 W, 25, 3285 MiB
2023/04/30 14:22:07.181, 34.42 W, 25, 3285 MiB
2023/04/30 14:22:08.185, 34.93 W, 25, 3285 MiB
2023/04/30 14:22:09.188, 34.23 W, 25, 3285 MiB
2023/04/30 14:22:10.192, 35.21 W, 25, 3285 MiB
2023/04/30 14:22:11.196, 34.82 W, 25, 3285 MiB
2023/04/30 14:22:12.199, 35.02 W, 26, 3285 MiB
2023/04/30 14:22:13.203, 34.63 W, 25, 3285 MiB
2023/04/30 14:22:14.206, 34.62 W, 25, 3285 MiB
2023/04/30 14:22:15.212, 34.42 W, 25, 3285 MiB
2023/04/30 14:22:16.218, 34.32 W, 25, 3285 MiB
2023/04/30 14:22:17.224, 35.02 W, 25, 3285 MiB
2023/04/30 14:22:18.230, 34.13 W, 25, 3285 MiB
2023/04/30 14:22:19.237, 35.21 W, 25, 3285 MiB
2023/04/30 14:22:20.242, 34.52 W, 25, 3285 MiB
2023/04/30 14:22:21.247, 34.92 W, 25, 3285 MiB
2023/04/30 14:22:22.251, 34.52 W, 25, 3285 MiB
2023/04/30 14:22:23.254, 34.71 W, 25, 3285 MiB
2023/04/30 14:22:24.258, 34.71 W, 25, 3285 MiB
2023/04/30 14:22:25.262, 34.52 W, 25, 3285 MiB
2023/04/30 14:22:26.265, 34.52 W, 25, 3285 MiB
2023/04/30 14:22:27.269, 34.32 W, 25, 3285 MiB
2023/04/30 14:22:28.272, 34.83 W, 25, 3285 MiB
2023/04/30 14:22:29.279, 34.32 W, 25, 3285 MiB
2023/04/30 14:22:30.285, 34.91 W, 25, 3285 MiB
2023/04/30 14:22:31.290, 34.32 W, 25, 3285 MiB
2023/04/30 14:22:32.296, 34.52 W, 25, 3285 MiB
2023/04/30 14:22:33.302, 34.62 W, 25, 3285 MiB
2023/04/30 14:22:34.308, 34.52 W, 25, 3285 MiB
2023/04/30 14:22:35.314, 34.52 W, 25, 3285 MiB
2023/04/30 14:22:36.319, 34.32 W, 25, 3285 MiB
2023/04/30 14:22:37.325, 34.73 W, 25, 3285 MiB
2023/04/30 14:22:38.331, 34.23 W, 25, 3285 MiB
2023/04/30 14:22:39.337, 35.23 W, 25, 3285 MiB
2023/04/30 14:22:40.343, 34.42 W, 25, 3285 MiB
2023/04/30 14:22:41.349, 34.81 W, 25, 3285 MiB
2023/04/30 14:22:42.355, 34.32 W, 25, 3285 MiB
2023/04/30 14:22:43.361, 34.42 W, 25, 3285 MiB
2023/04/30 14:22:44.367, 34.32 W, 25, 3285 MiB
2023/04/30 14:22:45.373, 34.52 W, 25, 3285 MiB
2023/04/30 14:22:46.379, 35.13 W, 25, 3285 MiB
2023/04/30 14:22:47.384, 34.42 W, 25, 3285 MiB
2023/04/30 14:22:48.390, 36.00 W, 25, 3285 MiB
2023/04/30 14:22:49.396, 34.13 W, 25, 3285 MiB
2023/04/30 14:22:50.402, 35.52 W, 25, 3285 MiB
2023/04/30 14:22:51.409, 34.23 W, 25, 3285 MiB
2023/04/30 14:22:52.415, 34.42 W, 25, 3285 MiB
2023/04/30 14:22:53.420, 34.13 W, 25, 3285 MiB
2023/04/30 14:22:54.425, 34.63 W, 25, 3285 MiB
2023/04/30 14:22:55.431, 34.43 W, 25, 3285 MiB
2023/04/30 14:22:56.437, 34.42 W, 25, 3285 MiB
2023/04/30 14:22:57.443, 34.61 W, 25, 3285 MiB
2023/04/30 14:22:58.449, 34.52 W, 25, 3285 MiB
2023/04/30 14:22:59.454, 35.32 W, 26, 3285 MiB
2023/04/30 14:23:00.460, 34.43 W, 25, 3285 MiB
2023/04/30 14:23:01.466, 34.82 W, 25, 3285 MiB
2023/04/30 14:23:02.472, 34.42 W, 25, 3285 MiB
2023/04/30 14:23:03.478, 34.52 W, 25, 3285 MiB
2023/04/30 14:23:04.484, 34.22 W, 25, 3285 MiB
