timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/05 13:20:33.257, 36.38 W, 33, 0 MiB, 40 %, 0 %
2023/05/05 13:20:34.263, 36.49 W, 33, 0 MiB, 0 %, 0 %
2023/05/05 13:20:35.267, 36.37 W, 32, 0 MiB, 0 %, 0 %
2023/05/05 13:20:36.271, 36.39 W, 32, 0 MiB, 0 %, 0 %
2023/05/05 13:20:37.275, 36.29 W, 32, 0 MiB, 0 %, 0 %
2023/05/05 13:20:38.280, 36.18 W, 32, 0 MiB, 0 %, 0 %
2023/05/05 13:20:39.285, 36.29 W, 32, 0 MiB, 0 %, 0 %
2023/05/05 13:20:40.291, 35.90 W, 31, 3 MiB, 0 %, 0 %
2023/05/05 13:20:41.297, 35.81 W, 31, 3 MiB, 0 %, 0 %
2023/05/05 13:20:42.303, 36.37 W, 31, 505 MiB, 0 %, 0 %
2023/05/05 13:20:43.309, 36.00 W, 31, 751 MiB, 3 %, 0 %
2023/05/05 13:20:44.315, 35.76 W, 31, 953 MiB, 2 %, 0 %
2023/05/05 13:20:45.320, 35.76 W, 30, 985 MiB, 0 %, 0 %
2023/05/05 13:20:46.324, 35.88 W, 30, 1097 MiB, 0 %, 0 %
2023/05/05 13:20:47.329, 35.79 W, 30, 1225 MiB, 0 %, 0 %
2023/05/05 13:20:48.334, 35.81 W, 30, 1225 MiB, 0 %, 0 %
2023/05/05 13:20:49.338, 35.59 W, 30, 1481 MiB, 0 %, 0 %
2023/05/05 13:20:50.343, 35.31 W, 30, 1481 MiB, 0 %, 0 %
2023/05/05 13:20:51.347, 35.49 W, 30, 1481 MiB, 0 %, 0 %
2023/05/05 13:20:52.353, 35.69 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 13:20:53.359, 35.49 W, 29, 1481 MiB, 1 %, 0 %
2023/05/05 13:20:54.367, 35.10 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 13:20:55.371, 35.09 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 13:20:56.375, 35.20 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 13:20:57.379, 35.42 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 13:20:58.384, 35.40 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 13:20:59.388, 35.09 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 13:21:00.392, 35.29 W, 29, 1481 MiB, 0 %, 0 %
2023/05/05 13:21:01.397, 35.10 W, 28, 1481 MiB, 0 %, 0 %
2023/05/05 13:21:02.402, 35.30 W, 28, 1481 MiB, 0 %, 0 %
2023/05/05 13:21:03.408, 35.39 W, 28, 1481 MiB, 0 %, 0 %
2023/05/05 13:21:04.414, 35.09 W, 28, 1481 MiB, 0 %, 0 %
2023/05/05 13:21:05.421, 35.19 W, 28, 1481 MiB, 0 %, 0 %
2023/05/05 13:21:06.427, 35.21 W, 28, 1617 MiB, 4 %, 0 %
2023/05/05 13:21:07.434, 35.30 W, 28, 2611 MiB, 4 %, 0 %
2023/05/05 13:21:08.440, 104.03 W, 30, 5917 MiB, 26 %, 6 %
2023/05/05 13:21:09.449, 241.67 W, 36, 10059 MiB, 80 %, 15 %
