timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 16:04:56.643, 37.12 W, 34, 0 MiB, 40 %, 0 %
2023/05/07 16:04:57.649, 37.21 W, 34, 0 MiB, 0 %, 0 %
2023/05/07 16:04:58.654, 37.02 W, 34, 0 MiB, 0 %, 0 %
2023/05/07 16:04:59.658, 36.92 W, 33, 0 MiB, 0 %, 0 %
2023/05/07 16:05:00.663, 36.92 W, 33, 0 MiB, 0 %, 0 %
2023/05/07 16:05:01.667, 36.73 W, 33, 0 MiB, 0 %, 0 %
2023/05/07 16:05:02.671, 36.73 W, 33, 0 MiB, 0 %, 0 %
2023/05/07 16:05:03.676, 37.41 W, 32, 597 MiB, 3 %, 0 %
2023/05/07 16:05:04.681, 37.31 W, 32, 831 MiB, 3 %, 0 %
2023/05/07 16:05:05.685, 36.63 W, 32, 969 MiB, 0 %, 0 %
2023/05/07 16:05:06.690, 36.23 W, 32, 969 MiB, 0 %, 0 %
2023/05/07 16:05:07.694, 36.63 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 16:05:08.699, 36.23 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 16:05:09.704, 36.42 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 16:05:10.709, 36.42 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 16:05:11.714, 36.23 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 16:05:12.719, 36.23 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 16:05:13.725, 36.13 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 16:05:14.731, 36.03 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 16:05:15.736, 36.03 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 16:05:16.743, 35.94 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 16:05:17.749, 36.13 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 16:05:18.755, 35.85 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 16:05:19.761, 36.02 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 16:05:20.768, 36.13 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 16:05:21.774, 35.93 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 16:05:22.781, 35.93 W, 29, 38387 MiB, 2 %, 0 %
2023/05/07 16:05:23.787, 36.13 W, 29, 38831 MiB, 5 %, 0 %
2023/05/07 16:05:24.794, 202.80 W, 35, 38907 MiB, 80 %, 7 %
2023/05/07 16:05:25.798, 195.28 W, 37, 38907 MiB, 93 %, 6 %
2023/05/07 16:05:26.802, 158.92 W, 37, 38907 MiB, 91 %, 7 %
2023/05/07 16:05:27.806, 203.57 W, 38, 38907 MiB, 93 %, 6 %
2023/05/07 16:05:28.810, 161.11 W, 38, 38907 MiB, 91 %, 7 %
2023/05/07 16:05:29.814, 207.85 W, 39, 38907 MiB, 92 %, 6 %
2023/05/07 16:05:30.819, 181.36 W, 39, 38907 MiB, 93 %, 7 %
2023/05/07 16:05:31.825, 161.92 W, 40, 38907 MiB, 91 %, 7 %
2023/05/07 16:05:32.829, 206.83 W, 40, 38907 MiB, 93 %, 6 %
2023/05/07 16:05:33.834, 164.88 W, 40, 38907 MiB, 92 %, 7 %
2023/05/07 16:05:34.838, 199.36 W, 41, 38907 MiB, 91 %, 7 %
2023/05/07 16:05:35.843, 203.61 W, 40, 38907 MiB, 93 %, 7 %
2023/05/07 16:05:36.847, 168.49 W, 41, 38907 MiB, 90 %, 7 %
2023/05/07 16:05:37.851, 210.10 W, 41, 38907 MiB, 93 %, 6 %
2023/05/07 16:05:38.858, 173.67 W, 41, 38907 MiB, 90 %, 7 %
2023/05/07 16:05:39.865, 171.23 W, 41, 38907 MiB, 93 %, 6 %
2023/05/07 16:05:40.872, 200.08 W, 41, 38907 MiB, 93 %, 7 %
2023/05/07 16:05:41.876, 162.24 W, 42, 38907 MiB, 91 %, 7 %
2023/05/07 16:05:42.880, 209.81 W, 42, 38907 MiB, 93 %, 6 %
2023/05/07 16:05:43.884, 176.06 W, 42, 38907 MiB, 90 %, 7 %
2023/05/07 16:05:44.888, 170.09 W, 42, 38907 MiB, 93 %, 6 %
2023/05/07 16:05:45.892, 197.30 W, 43, 38907 MiB, 92 %, 7 %
2023/05/07 16:05:46.896, 164.41 W, 42, 38907 MiB, 91 %, 7 %
2023/05/07 16:05:47.903, 204.90 W, 43, 38907 MiB, 93 %, 7 %
2023/05/07 16:05:48.907, 166.76 W, 43, 38907 MiB, 91 %, 6 %
2023/05/07 16:05:49.911, 209.55 W, 43, 38907 MiB, 93 %, 7 %
2023/05/07 16:05:50.915, 184.03 W, 43, 38907 MiB, 91 %, 7 %
2023/05/07 16:05:51.919, 169.43 W, 44, 38907 MiB, 93 %, 6 %
2023/05/07 16:05:52.923, 205.16 W, 43, 38907 MiB, 93 %, 7 %
2023/05/07 16:05:53.927, 168.42 W, 44, 38907 MiB, 91 %, 6 %
2023/05/07 16:05:54.932, 58.34 W, 37, 38907 MiB, 0 %, 0 %
2023/05/07 16:05:55.938, 50.94 W, 36, 38907 MiB, 0 %, 0 %
2023/05/07 16:05:56.944, 109.47 W, 38, 38907 MiB, 79 %, 3 %
2023/05/07 16:05:57.948, 111.95 W, 38, 38907 MiB, 77 %, 3 %
2023/05/07 16:05:58.953, 109.32 W, 38, 38907 MiB, 78 %, 3 %
2023/05/07 16:05:59.957, 182.57 W, 41, 38907 MiB, 91 %, 7 %
2023/05/07 16:06:00.963, 200.58 W, 42, 38907 MiB, 93 %, 6 %
2023/05/07 16:06:01.967, 185.55 W, 42, 38907 MiB, 91 %, 7 %
2023/05/07 16:06:02.971, 201.93 W, 43, 38907 MiB, 93 %, 6 %
2023/05/07 16:06:03.975, 182.53 W, 43, 38907 MiB, 91 %, 7 %
2023/05/07 16:06:04.981, 202.54 W, 43, 38907 MiB, 93 %, 6 %
2023/05/07 16:06:05.987, 183.47 W, 43, 38907 MiB, 91 %, 7 %
2023/05/07 16:06:06.994, 200.84 W, 43, 38907 MiB, 93 %, 6 %
2023/05/07 16:06:08.001, 187.69 W, 44, 38907 MiB, 90 %, 7 %
2023/05/07 16:06:09.007, 200.97 W, 44, 38907 MiB, 93 %, 7 %
2023/05/07 16:06:10.014, 188.05 W, 44, 38907 MiB, 91 %, 7 %
2023/05/07 16:06:11.021, 203.21 W, 44, 38907 MiB, 93 %, 6 %
2023/05/07 16:06:12.027, 188.14 W, 44, 38907 MiB, 91 %, 7 %
2023/05/07 16:06:13.034, 198.65 W, 44, 38907 MiB, 93 %, 6 %
2023/05/07 16:06:14.040, 190.19 W, 44, 38907 MiB, 91 %, 7 %
2023/05/07 16:06:15.047, 199.21 W, 44, 38907 MiB, 93 %, 6 %
2023/05/07 16:06:16.054, 192.23 W, 44, 38907 MiB, 91 %, 7 %
2023/05/07 16:06:17.059, 175.49 W, 44, 38907 MiB, 93 %, 6 %
2023/05/07 16:06:18.065, 195.17 W, 44, 38907 MiB, 91 %, 7 %
2023/05/07 16:06:19.072, 167.49 W, 45, 38907 MiB, 93 %, 6 %
