timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 19:13:38.143, 37.02 W, 31, 0 MiB, 40 %, 0 %
2023/05/07 19:13:39.149, 36.52 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 19:13:40.154, 36.32 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 19:13:41.160, 36.32 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 19:13:42.166, 36.23 W, 30, 0 MiB, 0 %, 0 %
2023/05/07 19:13:43.172, 36.13 W, 30, 0 MiB, 0 %, 0 %
2023/05/07 19:13:44.178, 36.23 W, 30, 0 MiB, 0 %, 0 %
2023/05/07 19:13:45.185, 40.77 W, 30, 617 MiB, 2 %, 0 %
2023/05/07 19:13:46.189, 40.97 W, 30, 855 MiB, 2 %, 0 %
2023/05/07 19:13:47.193, 35.84 W, 29, 969 MiB, 0 %, 0 %
2023/05/07 19:13:48.198, 35.74 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 19:13:49.202, 35.93 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 19:13:50.207, 35.93 W, 29, 38007 MiB, 1 %, 0 %
2023/05/07 19:13:51.212, 35.93 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 19:13:52.217, 35.80 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 19:13:53.221, 35.84 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 19:13:54.227, 35.84 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 19:13:55.233, 35.74 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 19:13:56.239, 35.74 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 19:13:57.246, 35.63 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 19:13:58.252, 35.74 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 19:13:59.258, 35.64 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 19:14:00.265, 35.53 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 19:14:01.271, 35.53 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 19:14:02.278, 35.63 W, 28, 38007 MiB, 0 %, 0 %
2023/05/07 19:14:03.284, 35.53 W, 27, 38007 MiB, 0 %, 0 %
2023/05/07 19:14:04.291, 35.44 W, 27, 38007 MiB, 0 %, 0 %
2023/05/07 19:14:05.298, 35.44 W, 27, 38007 MiB, 0 %, 0 %
2023/05/07 19:14:06.304, 35.44 W, 27, 38007 MiB, 0 %, 0 %
2023/05/07 19:14:07.311, 35.44 W, 27, 38007 MiB, 0 %, 0 %
2023/05/07 19:14:08.318, 35.35 W, 27, 38007 MiB, 0 %, 0 %
2023/05/07 19:14:09.324, 35.44 W, 27, 38385 MiB, 5 %, 0 %
2023/05/07 19:14:10.331, 35.44 W, 27, 38833 MiB, 5 %, 0 %
2023/05/07 19:14:11.337, 136.71 W, 30, 38907 MiB, 79 %, 4 %
2023/05/07 19:14:12.344, 120.29 W, 32, 38907 MiB, 86 %, 4 %
2023/05/07 19:14:13.348, 139.49 W, 32, 38907 MiB, 85 %, 4 %
