timestamp, power.draw [W], temperature.gpu, memory.used [MiB]
2023/04/30 20:13:12.871, 34.13 W, 26, 0 MiB
2023/04/30 20:13:13.875, 34.13 W, 26, 0 MiB
2023/04/30 20:13:14.878, 34.13 W, 26, 0 MiB
2023/04/30 20:13:15.882, 34.13 W, 26, 0 MiB
2023/04/30 20:13:16.885, 34.23 W, 26, 0 MiB
2023/04/30 20:13:17.889, 34.03 W, 26, 0 MiB
2023/04/30 20:13:18.892, 34.13 W, 26, 0 MiB
2023/04/30 20:13:19.898, 34.23 W, 26, 0 MiB
2023/04/30 20:13:20.903, 34.13 W, 26, 0 MiB
2023/04/30 20:13:21.909, 34.13 W, 26, 0 MiB
2023/04/30 20:13:22.915, 34.13 W, 26, 0 MiB
2023/04/30 20:13:23.920, 32.05 W, 25, 0 MiB
2023/04/30 20:13:24.924, 32.15 W, 25, 0 MiB
2023/04/30 20:13:25.928, 32.15 W, 25, 0 MiB
2023/04/30 20:13:26.933, 32.15 W, 25, 0 MiB
2023/04/30 20:13:27.937, 32.15 W, 25, 0 MiB
2023/04/30 20:13:28.940, 32.15 W, 25, 0 MiB
2023/04/30 20:13:29.944, 32.15 W, 25, 0 MiB
2023/04/30 20:13:30.947, 32.06 W, 25, 0 MiB
2023/04/30 20:13:31.951, 32.05 W, 25, 0 MiB
2023/04/30 20:13:32.955, 32.05 W, 25, 0 MiB
2023/04/30 20:13:33.958, 32.05 W, 25, 0 MiB
2023/04/30 20:13:34.962, 32.15 W, 25, 0 MiB
2023/04/30 20:13:35.965, 32.05 W, 25, 0 MiB
2023/04/30 20:13:36.969, 32.15 W, 25, 0 MiB
2023/04/30 20:13:37.973, 31.95 W, 25, 0 MiB
2023/04/30 20:13:38.976, 31.95 W, 25, 0 MiB
2023/04/30 20:13:39.980, 32.05 W, 25, 0 MiB
2023/04/30 20:13:40.984, 31.86 W, 25, 3 MiB
2023/04/30 20:13:41.991, 31.86 W, 25, 3 MiB
2023/04/30 20:13:42.994, 35.52 W, 25, 15 MiB
2023/04/30 20:13:44.001, 35.23 W, 25, 513 MiB
2023/04/30 20:13:45.007, 33.84 W, 25, 547 MiB
2023/04/30 20:13:46.010, 33.84 W, 25, 591 MiB
2023/04/30 20:13:47.014, 33.94 W, 25, 629 MiB
2023/04/30 20:13:48.017, 33.94 W, 25, 659 MiB
2023/04/30 20:13:49.020, 33.94 W, 25, 703 MiB
2023/04/30 20:13:50.024, 33.94 W, 25, 729 MiB
2023/04/30 20:13:51.027, 34.03 W, 25, 769 MiB
2023/04/30 20:13:52.030, 33.84 W, 25, 791 MiB
2023/04/30 20:13:53.034, 33.94 W, 25, 853 MiB
2023/04/30 20:13:54.037, 33.94 W, 25, 883 MiB
2023/04/30 20:13:55.040, 34.03 W, 25, 925 MiB
2023/04/30 20:13:56.044, 33.84 W, 25, 961 MiB
2023/04/30 20:13:57.047, 34.03 W, 25, 977 MiB
2023/04/30 20:13:58.051, 34.03 W, 25, 1033 MiB
2023/04/30 20:13:59.055, 34.03 W, 25, 1097 MiB
2023/04/30 20:14:00.058, 34.03 W, 25, 1225 MiB
2023/04/30 20:14:01.062, 34.03 W, 25, 1481 MiB
2023/04/30 20:14:02.065, 34.03 W, 25, 1481 MiB
2023/04/30 20:14:03.069, 34.71 W, 25, 1749 MiB
2023/04/30 20:14:04.072, 34.23 W, 25, 2261 MiB
2023/04/30 20:14:05.076, 34.42 W, 25, 2261 MiB
2023/04/30 20:14:06.081, 34.13 W, 25, 3285 MiB
2023/04/30 20:14:07.086, 35.21 W, 25, 3285 MiB
2023/04/30 20:14:08.092, 34.62 W, 25, 3285 MiB
2023/04/30 20:14:09.098, 34.52 W, 25, 3285 MiB
2023/04/30 20:14:10.101, 34.62 W, 25, 3285 MiB
2023/04/30 20:14:11.105, 34.03 W, 25, 3285 MiB
2023/04/30 20:14:12.109, 35.12 W, 25, 3285 MiB
2023/04/30 20:14:13.113, 34.42 W, 25, 3285 MiB
2023/04/30 20:14:14.116, 34.42 W, 25, 3285 MiB
2023/04/30 20:14:15.120, 34.23 W, 25, 3285 MiB
2023/04/30 20:14:16.124, 34.23 W, 25, 3285 MiB
2023/04/30 20:14:17.128, 35.42 W, 25, 3285 MiB
2023/04/30 20:14:18.132, 34.23 W, 25, 3285 MiB
2023/04/30 20:14:19.136, 34.42 W, 25, 3285 MiB
2023/04/30 20:14:20.142, 34.42 W, 25, 3285 MiB
2023/04/30 20:14:21.148, 33.84 W, 25, 3285 MiB
2023/04/30 20:14:22.154, 34.32 W, 25, 3285 MiB
2023/04/30 20:14:23.159, 34.23 W, 25, 3285 MiB
2023/04/30 20:14:24.164, 34.71 W, 25, 3285 MiB
2023/04/30 20:14:25.169, 34.32 W, 25, 3285 MiB
2023/04/30 20:14:26.174, 34.62 W, 25, 3285 MiB
2023/04/30 20:14:27.180, 35.12 W, 25, 3285 MiB
2023/04/30 20:14:28.185, 34.22 W, 25, 3285 MiB
2023/04/30 20:14:29.192, 34.62 W, 25, 3285 MiB
2023/04/30 20:14:30.196, 34.32 W, 25, 3285 MiB
2023/04/30 20:14:31.202, 34.42 W, 25, 3285 MiB
2023/04/30 20:14:32.208, 34.73 W, 25, 3285 MiB
2023/04/30 20:14:33.214, 34.23 W, 25, 3285 MiB
2023/04/30 20:14:34.219, 34.62 W, 25, 3285 MiB
2023/04/30 20:14:35.225, 34.23 W, 25, 3285 MiB
2023/04/30 20:14:36.230, 34.42 W, 25, 3285 MiB
2023/04/30 20:14:37.235, 34.32 W, 25, 3285 MiB
2023/04/30 20:14:38.241, 34.62 W, 25, 3285 MiB
2023/04/30 20:14:39.246, 34.42 W, 25, 3285 MiB
2023/04/30 20:14:40.252, 34.33 W, 25, 3285 MiB
2023/04/30 20:14:41.256, 34.42 W, 25, 3285 MiB
2023/04/30 20:14:42.262, 34.13 W, 25, 3285 MiB
2023/04/30 20:14:43.268, 34.13 W, 25, 3285 MiB
2023/04/30 20:14:44.274, 34.82 W, 25, 3285 MiB
2023/04/30 20:14:45.281, 34.23 W, 25, 3285 MiB
2023/04/30 20:14:46.287, 35.52 W, 25, 3285 MiB
2023/04/30 20:14:47.291, 34.52 W, 25, 3285 MiB
2023/04/30 20:14:48.294, 34.52 W, 25, 3285 MiB
2023/04/30 20:14:49.298, 34.32 W, 25, 3285 MiB
2023/04/30 20:14:50.302, 34.52 W, 25, 3285 MiB
2023/04/30 20:14:51.305, 34.42 W, 25, 3285 MiB
2023/04/30 20:14:52.309, 34.03 W, 25, 3285 MiB
2023/04/30 20:14:53.313, 34.23 W, 25, 3285 MiB
2023/04/30 20:14:54.317, 34.52 W, 25, 3285 MiB
2023/04/30 20:14:55.323, 34.93 W, 25, 3285 MiB
2023/04/30 20:14:56.330, 34.62 W, 25, 3285 MiB
2023/04/30 20:14:57.335, 34.52 W, 25, 3285 MiB
2023/04/30 20:14:58.341, 34.32 W, 25, 3285 MiB
2023/04/30 20:14:59.345, 34.23 W, 25, 3285 MiB
2023/04/30 20:15:00.348, 34.32 W, 25, 3285 MiB
2023/04/30 20:15:01.352, 34.32 W, 25, 3285 MiB
2023/04/30 20:15:02.355, 35.52 W, 25, 3285 MiB
2023/04/30 20:15:03.359, 34.62 W, 25, 3285 MiB
2023/04/30 20:15:04.363, 34.52 W, 25, 3285 MiB
2023/04/30 20:15:05.366, 34.62 W, 25, 3285 MiB
2023/04/30 20:15:06.370, 34.71 W, 25, 3285 MiB
2023/04/30 20:15:07.376, 34.42 W, 25, 3285 MiB
2023/04/30 20:15:08.382, 34.13 W, 25, 3285 MiB
2023/04/30 20:15:09.388, 34.42 W, 25, 3285 MiB
2023/04/30 20:15:10.395, 34.52 W, 25, 3285 MiB
2023/04/30 20:15:11.401, 34.83 W, 25, 3285 MiB
2023/04/30 20:15:12.407, 34.73 W, 25, 3285 MiB
2023/04/30 20:15:13.412, 34.82 W, 25, 3285 MiB
2023/04/30 20:15:14.418, 34.32 W, 25, 3285 MiB
2023/04/30 20:15:15.424, 34.52 W, 25, 3285 MiB
2023/04/30 20:15:16.430, 34.71 W, 25, 3285 MiB
2023/04/30 20:15:17.437, 34.13 W, 25, 3285 MiB
2023/04/30 20:15:18.443, 35.52 W, 25, 3285 MiB
2023/04/30 20:15:19.449, 34.52 W, 25, 3285 MiB
2023/04/30 20:15:20.454, 34.52 W, 25, 3285 MiB
2023/04/30 20:15:21.460, 34.43 W, 25, 3285 MiB
2023/04/30 20:15:22.466, 34.42 W, 25, 3285 MiB
2023/04/30 20:15:23.472, 34.13 W, 25, 3285 MiB
2023/04/30 20:15:24.477, 33.84 W, 25, 3285 MiB
2023/04/30 20:15:25.482, 35.52 W, 25, 3285 MiB
2023/04/30 20:15:26.488, 34.32 W, 25, 3285 MiB
2023/04/30 20:15:27.494, 34.62 W, 25, 3285 MiB
2023/04/30 20:15:28.500, 34.23 W, 25, 3285 MiB
2023/04/30 20:15:29.506, 34.53 W, 25, 3285 MiB
2023/04/30 20:15:30.511, 34.42 W, 25, 3285 MiB
2023/04/30 20:15:31.517, 34.32 W, 25, 3285 MiB
2023/04/30 20:15:32.524, 34.83 W, 25, 3285 MiB
2023/04/30 20:15:33.530, 34.23 W, 25, 3285 MiB
2023/04/30 20:15:34.537, 34.62 W, 25, 3285 MiB
2023/04/30 20:15:35.542, 34.32 W, 25, 3285 MiB
2023/04/30 20:15:36.548, 34.13 W, 25, 3285 MiB
2023/04/30 20:15:37.554, 35.32 W, 25, 3285 MiB
2023/04/30 20:15:38.560, 34.32 W, 25, 3285 MiB
2023/04/30 20:15:39.566, 34.62 W, 25, 3285 MiB
2023/04/30 20:15:40.572, 34.62 W, 25, 3285 MiB
2023/04/30 20:15:41.577, 34.32 W, 25, 3285 MiB
2023/04/30 20:15:42.582, 34.62 W, 25, 3285 MiB
2023/04/30 20:15:43.588, 34.23 W, 25, 3285 MiB
2023/04/30 20:15:44.591, 34.71 W, 25, 3285 MiB
2023/04/30 20:15:45.595, 34.32 W, 25, 3285 MiB
2023/04/30 20:15:46.599, 34.52 W, 25, 3285 MiB
2023/04/30 20:15:47.603, 34.42 W, 25, 3285 MiB
2023/04/30 20:15:48.606, 34.03 W, 25, 3285 MiB
2023/04/30 20:15:49.610, 34.82 W, 25, 3285 MiB
2023/04/30 20:15:50.614, 34.32 W, 25, 3285 MiB
2023/04/30 20:15:51.617, 34.92 W, 25, 3285 MiB
2023/04/30 20:15:52.621, 34.41 W, 25, 3285 MiB
2023/04/30 20:15:53.627, 34.52 W, 25, 3285 MiB
2023/04/30 20:15:54.633, 34.52 W, 25, 3285 MiB
2023/04/30 20:15:55.640, 34.52 W, 25, 3285 MiB
2023/04/30 20:15:56.646, 35.52 W, 25, 3285 MiB
2023/04/30 20:15:57.652, 34.52 W, 25, 3285 MiB
2023/04/30 20:15:58.658, 34.62 W, 25, 3285 MiB
2023/04/30 20:15:59.664, 34.62 W, 25, 3285 MiB
2023/04/30 20:16:00.670, 34.71 W, 25, 3285 MiB
2023/04/30 20:16:01.676, 34.92 W, 25, 3285 MiB
2023/04/30 20:16:02.679, 34.03 W, 25, 3285 MiB
2023/04/30 20:16:03.683, 35.91 W, 25, 3285 MiB
2023/04/30 20:16:04.687, 34.52 W, 25, 3285 MiB
2023/04/30 20:16:05.690, 34.82 W, 25, 3285 MiB
2023/04/30 20:16:06.694, 34.42 W, 25, 3285 MiB
2023/04/30 20:16:07.698, 34.42 W, 25, 3285 MiB
2023/04/30 20:16:08.701, 35.02 W, 25, 3285 MiB
2023/04/30 20:16:09.705, 34.23 W, 25, 3285 MiB
2023/04/30 20:16:10.709, 34.81 W, 25, 3285 MiB
2023/04/30 20:16:11.714, 34.63 W, 25, 3285 MiB
2023/04/30 20:16:12.721, 34.63 W, 25, 3285 MiB
2023/04/30 20:16:13.726, 34.32 W, 25, 3285 MiB
2023/04/30 20:16:14.730, 34.03 W, 25, 3285 MiB
2023/04/30 20:16:15.733, 35.42 W, 25, 3285 MiB
2023/04/30 20:16:16.737, 34.42 W, 25, 3285 MiB
2023/04/30 20:16:17.741, 34.71 W, 25, 3285 MiB
2023/04/30 20:16:18.744, 34.42 W, 25, 3285 MiB
2023/04/30 20:16:19.748, 34.83 W, 25, 3285 MiB
2023/04/30 20:16:20.752, 34.71 W, 25, 3285 MiB
2023/04/30 20:16:21.757, 34.14 W, 25, 3285 MiB
2023/04/30 20:16:22.763, 35.99 W, 25, 3285 MiB
