timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 17:29:17.106, 37.92 W, 37, 0 MiB, 40 %, 0 %
2023/05/07 17:29:18.112, 37.70 W, 36, 0 MiB, 0 %, 0 %
2023/05/07 17:29:19.116, 37.60 W, 36, 0 MiB, 0 %, 0 %
2023/05/07 17:29:20.120, 37.51 W, 36, 0 MiB, 0 %, 0 %
2023/05/07 17:29:21.125, 37.31 W, 36, 0 MiB, 0 %, 0 %
2023/05/07 17:29:22.129, 37.22 W, 35, 0 MiB, 0 %, 0 %
2023/05/07 17:29:23.134, 37.12 W, 35, 0 MiB, 0 %, 0 %
2023/05/07 17:29:24.138, 38.51 W, 35, 633 MiB, 5 %, 0 %
2023/05/07 17:29:25.143, 38.70 W, 35, 807 MiB, 2 %, 0 %
2023/05/07 17:29:26.149, 36.73 W, 34, 969 MiB, 0 %, 0 %
2023/05/07 17:29:27.155, 36.83 W, 34, 969 MiB, 0 %, 0 %
2023/05/07 17:29:28.162, 36.93 W, 34, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:29.168, 36.74 W, 34, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:30.175, 36.74 W, 34, 38007 MiB, 1 %, 0 %
2023/05/07 17:29:31.180, 36.55 W, 34, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:32.187, 36.64 W, 33, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:33.193, 36.55 W, 33, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:34.199, 36.45 W, 33, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:35.205, 36.64 W, 33, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:36.211, 36.64 W, 33, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:37.217, 36.23 W, 33, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:38.223, 36.24 W, 33, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:39.228, 36.33 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:40.234, 36.33 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:41.240, 36.15 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:42.247, 36.82 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:43.254, 36.73 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:44.260, 36.64 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:45.267, 36.53 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:46.274, 36.54 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:47.280, 36.44 W, 32, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:48.287, 36.54 W, 31, 38007 MiB, 0 %, 0 %
2023/05/07 17:29:49.294, 36.93 W, 31, 38269 MiB, 5 %, 0 %
2023/05/07 17:29:50.301, 36.63 W, 31, 38701 MiB, 0 %, 0 %
2023/05/07 17:29:51.307, 137.56 W, 34, 38907 MiB, 52 %, 8 %
2023/05/07 17:29:52.312, 208.46 W, 39, 38907 MiB, 93 %, 6 %
2023/05/07 17:29:53.316, 210.45 W, 40, 38907 MiB, 94 %, 6 %
2023/05/07 17:29:54.320, 200.74 W, 40, 38907 MiB, 94 %, 6 %
2023/05/07 17:29:55.324, 155.58 W, 41, 38907 MiB, 94 %, 6 %
2023/05/07 17:29:56.328, 159.70 W, 41, 38907 MiB, 94 %, 6 %
2023/05/07 17:29:57.335, 168.41 W, 41, 38907 MiB, 91 %, 6 %
2023/05/07 17:29:58.339, 196.45 W, 42, 38907 MiB, 91 %, 6 %
2023/05/07 17:29:59.343, 208.33 W, 42, 38907 MiB, 91 %, 6 %
2023/05/07 17:30:00.347, 213.82 W, 43, 38907 MiB, 94 %, 7 %
2023/05/07 17:30:01.351, 209.53 W, 43, 38907 MiB, 93 %, 6 %
2023/05/07 17:30:02.355, 213.08 W, 43, 38907 MiB, 94 %, 6 %
2023/05/07 17:30:03.361, 200.82 W, 44, 38907 MiB, 94 %, 6 %
2023/05/07 17:30:04.365, 175.99 W, 43, 38907 MiB, 93 %, 6 %
2023/05/07 17:30:05.369, 157.60 W, 44, 38907 MiB, 91 %, 6 %
2023/05/07 17:30:06.373, 160.70 W, 44, 38907 MiB, 91 %, 6 %
2023/05/07 17:30:07.377, 179.42 W, 44, 38907 MiB, 91 %, 6 %
2023/05/07 17:30:08.382, 203.23 W, 44, 38907 MiB, 93 %, 7 %
2023/05/07 17:30:09.386, 208.71 W, 44, 38907 MiB, 94 %, 7 %
2023/05/07 17:30:10.392, 214.83 W, 45, 38907 MiB, 94 %, 6 %
2023/05/07 17:30:11.399, 215.13 W, 45, 38907 MiB, 94 %, 6 %
2023/05/07 17:30:12.406, 165.63 W, 46, 38907 MiB, 94 %, 6 %
2023/05/07 17:30:13.413, 154.64 W, 46, 38907 MiB, 92 %, 6 %
2023/05/07 17:30:14.420, 165.31 W, 45, 38907 MiB, 91 %, 6 %
2023/05/07 17:30:15.427, 174.22 W, 46, 38907 MiB, 91 %, 6 %
2023/05/07 17:30:16.433, 199.89 W, 46, 38907 MiB, 91 %, 7 %
2023/05/07 17:30:17.437, 209.67 W, 46, 38907 MiB, 94 %, 7 %
2023/05/07 17:30:18.441, 213.37 W, 46, 38907 MiB, 94 %, 7 %
2023/05/07 17:30:19.446, 214.65 W, 46, 38907 MiB, 94 %, 6 %
2023/05/07 17:30:20.450, 204.68 W, 47, 38907 MiB, 94 %, 6 %
2023/05/07 17:30:21.454, 157.41 W, 47, 38907 MiB, 93 %, 6 %
2023/05/07 17:30:22.458, 158.24 W, 47, 38907 MiB, 90 %, 6 %
2023/05/07 17:30:23.462, 169.07 W, 47, 38907 MiB, 91 %, 6 %
2023/05/07 17:30:24.469, 194.70 W, 47, 38907 MiB, 91 %, 7 %
2023/05/07 17:30:25.476, 208.90 W, 47, 38907 MiB, 93 %, 6 %
2023/05/07 17:30:26.482, 213.06 W, 47, 38907 MiB, 94 %, 6 %
2023/05/07 17:30:27.488, 217.13 W, 47, 38907 MiB, 94 %, 6 %
2023/05/07 17:30:28.492, 185.51 W, 47, 38907 MiB, 94 %, 6 %
2023/05/07 17:30:29.496, 160.45 W, 47, 38907 MiB, 92 %, 6 %
