timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/05 12:34:05.464, 40.05 W, 35, 0 MiB, 40 %, 0 %
2023/05/05 12:34:06.470, 36.97 W, 35, 0 MiB, 0 %, 0 %
2023/05/05 12:34:07.474, 36.69 W, 34, 0 MiB, 0 %, 0 %
2023/05/05 12:34:08.485, 36.77 W, 34, 0 MiB, 0 %, 0 %
2023/05/05 12:34:09.489, 36.67 W, 34, 0 MiB, 0 %, 0 %
2023/05/05 12:34:10.494, 36.58 W, 33, 0 MiB, 0 %, 0 %
2023/05/05 12:34:11.498, 36.39 W, 33, 0 MiB, 0 %, 0 %
2023/05/05 12:34:12.503, 36.19 W, 33, 3 MiB, 0 %, 0 %
2023/05/05 12:34:13.508, 36.19 W, 33, 3 MiB, 0 %, 0 %
2023/05/05 12:34:14.512, 37.18 W, 32, 683 MiB, 3 %, 0 %
2023/05/05 12:34:15.518, 37.66 W, 32, 971 MiB, 3 %, 0 %
2023/05/05 12:34:16.525, 36.20 W, 32, 1097 MiB, 0 %, 0 %
2023/05/05 12:34:17.529, 35.90 W, 32, 1225 MiB, 0 %, 0 %
2023/05/05 12:34:18.534, 36.01 W, 32, 1225 MiB, 0 %, 0 %
2023/05/05 12:34:19.538, 35.90 W, 31, 1225 MiB, 0 %, 0 %
2023/05/05 12:34:20.542, 35.90 W, 31, 1225 MiB, 0 %, 0 %
2023/05/05 12:34:21.547, 35.79 W, 31, 1225 MiB, 0 %, 0 %
2023/05/05 12:34:22.551, 35.81 W, 31, 1225 MiB, 0 %, 0 %
2023/05/05 12:34:23.555, 35.79 W, 31, 1515 MiB, 4 %, 0 %
2023/05/05 12:34:24.561, 35.90 W, 30, 2151 MiB, 0 %, 0 %
2023/05/05 12:34:25.569, 197.41 W, 32, 10059 MiB, 81 %, 10 %
2023/05/05 12:34:26.574, 235.24 W, 40, 10059 MiB, 96 %, 20 %
2023/05/05 12:34:27.578, 229.98 W, 41, 10059 MiB, 97 %, 20 %
2023/05/05 12:34:28.583, 248.91 W, 41, 10059 MiB, 97 %, 20 %
2023/05/05 12:34:29.587, 250.49 W, 42, 10059 MiB, 97 %, 20 %
2023/05/05 12:34:30.592, 222.49 W, 43, 10059 MiB, 97 %, 20 %
2023/05/05 12:34:31.596, 213.66 W, 43, 10059 MiB, 96 %, 20 %
2023/05/05 12:34:32.603, 285.73 W, 42, 18251 MiB, 89 %, 17 %
2023/05/05 12:34:33.607, 238.87 W, 44, 18251 MiB, 96 %, 20 %
2023/05/05 12:34:34.611, 240.31 W, 44, 18251 MiB, 93 %, 19 %
2023/05/05 12:34:35.616, 243.29 W, 45, 18251 MiB, 96 %, 20 %
2023/05/05 12:34:36.620, 235.47 W, 42, 18251 MiB, 95 %, 20 %
2023/05/05 12:34:37.624, 56.92 W, 36, 18251 MiB, 0 %, 0 %
2023/05/05 12:34:38.628, 96.60 W, 37, 18251 MiB, 61 %, 3 %
2023/05/05 12:34:39.635, 94.58 W, 38, 18251 MiB, 77 %, 4 %
2023/05/05 12:34:40.643, 237.33 W, 43, 18251 MiB, 94 %, 20 %
2023/05/05 12:34:41.646, 237.13 W, 44, 18251 MiB, 96 %, 20 %
2023/05/05 12:34:42.650, 219.58 W, 44, 18251 MiB, 94 %, 20 %
2023/05/05 12:34:43.655, 215.59 W, 45, 18251 MiB, 96 %, 20 %
2023/05/05 12:34:44.659, 226.95 W, 46, 18251 MiB, 95 %, 19 %
2023/05/05 12:34:45.663, 223.84 W, 46, 18251 MiB, 96 %, 20 %
2023/05/05 12:34:46.667, 238.26 W, 46, 18251 MiB, 97 %, 20 %
2023/05/05 12:34:47.674, 235.80 W, 47, 18251 MiB, 96 %, 20 %
2023/05/05 12:34:48.678, 230.38 W, 47, 18251 MiB, 95 %, 20 %
2023/05/05 12:34:49.682, 206.41 W, 47, 18251 MiB, 93 %, 20 %
2023/05/05 12:34:50.686, 102.47 W, 41, 18251 MiB, 80 %, 4 %
2023/05/05 12:34:51.690, 104.45 W, 40, 18251 MiB, 62 %, 3 %
2023/05/05 12:34:52.695, 244.03 W, 46, 18251 MiB, 97 %, 20 %
2023/05/05 12:34:53.699, 251.29 W, 46, 18251 MiB, 96 %, 20 %
2023/05/05 12:34:54.703, 244.43 W, 47, 18251 MiB, 96 %, 20 %
2023/05/05 12:34:55.707, 245.38 W, 47, 18251 MiB, 97 %, 20 %
2023/05/05 12:34:56.711, 245.28 W, 48, 18251 MiB, 96 %, 20 %
2023/05/05 12:34:57.716, 250.59 W, 48, 18251 MiB, 96 %, 20 %
2023/05/05 12:34:58.722, 218.07 W, 48, 18251 MiB, 97 %, 20 %
2023/05/05 12:34:59.728, 217.06 W, 48, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:00.732, 218.75 W, 48, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:01.737, 211.73 W, 49, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:02.741, 114.36 W, 43, 18251 MiB, 82 %, 4 %
2023/05/05 12:35:03.745, 198.10 W, 42, 18251 MiB, 41 %, 5 %
2023/05/05 12:35:04.749, 246.35 W, 47, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:05.754, 240.08 W, 48, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:06.761, 240.68 W, 49, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:07.768, 234.11 W, 49, 18251 MiB, 95 %, 20 %
2023/05/05 12:35:08.774, 234.95 W, 49, 18251 MiB, 95 %, 20 %
2023/05/05 12:35:09.781, 225.52 W, 49, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:10.786, 219.53 W, 49, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:11.792, 220.35 W, 49, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:12.800, 240.28 W, 49, 18251 MiB, 94 %, 16 %
2023/05/05 12:35:13.806, 61.85 W, 46, 18251 MiB, 59 %, 14 %
2023/05/05 12:35:14.812, 111.76 W, 44, 18251 MiB, 78 %, 4 %
2023/05/05 12:35:15.819, 223.45 W, 46, 18251 MiB, 95 %, 20 %
2023/05/05 12:35:16.847, 253.81 W, 49, 18251 MiB, 95 %, 20 %
2023/05/05 12:35:17.854, 251.30 W, 49, 18251 MiB, 95 %, 20 %
2023/05/05 12:35:18.858, 244.85 W, 49, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:19.862, 243.08 W, 50, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:20.867, 246.43 W, 50, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:21.871, 248.10 W, 50, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:22.875, 226.97 W, 50, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:23.879, 226.92 W, 50, 18251 MiB, 94 %, 19 %
2023/05/05 12:35:24.886, 239.72 W, 50, 18251 MiB, 95 %, 20 %
2023/05/05 12:35:25.893, 115.39 W, 46, 18251 MiB, 42 %, 5 %
2023/05/05 12:35:26.899, 117.10 W, 44, 18251 MiB, 85 %, 5 %
2023/05/05 12:35:27.905, 241.54 W, 48, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:28.911, 227.64 W, 49, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:29.915, 220.79 W, 50, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:30.920, 216.82 W, 50, 18251 MiB, 95 %, 20 %
2023/05/05 12:35:31.925, 218.50 W, 50, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:32.929, 218.99 W, 50, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:33.933, 200.37 W, 50, 18251 MiB, 95 %, 20 %
2023/05/05 12:35:34.937, 239.21 W, 50, 18251 MiB, 96 %, 20 %
2023/05/05 12:35:35.944, 238.28 W, 51, 18251 MiB, 95 %, 19 %
2023/05/05 12:35:36.951, 228.66 W, 50, 18251 MiB, 95 %, 20 %
