timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/05 12:59:37.652, 38.06 W, 38, 0 MiB, 41 %, 0 %
2023/05/05 12:59:38.657, 37.56 W, 37, 0 MiB, 0 %, 0 %
2023/05/05 12:59:39.662, 37.26 W, 37, 0 MiB, 0 %, 0 %
2023/05/05 12:59:40.666, 37.26 W, 36, 0 MiB, 0 %, 0 %
2023/05/05 12:59:41.670, 37.07 W, 36, 0 MiB, 0 %, 0 %
2023/05/05 12:59:42.674, 37.07 W, 36, 0 MiB, 0 %, 0 %
2023/05/05 12:59:43.679, 37.07 W, 35, 0 MiB, 0 %, 0 %
2023/05/05 12:59:44.685, 36.79 W, 35, 3 MiB, 0 %, 0 %
2023/05/05 12:59:45.692, 36.59 W, 35, 3 MiB, 0 %, 0 %
2023/05/05 12:59:46.698, 36.79 W, 34, 599 MiB, 3 %, 0 %
2023/05/05 12:59:47.702, 36.70 W, 34, 861 MiB, 3 %, 0 %
2023/05/05 12:59:48.707, 36.49 W, 34, 985 MiB, 0 %, 0 %
2023/05/05 12:59:49.711, 36.36 W, 33, 1097 MiB, 0 %, 0 %
2023/05/05 12:59:50.721, 36.46 W, 33, 1225 MiB, 1 %, 0 %
2023/05/05 12:59:51.725, 36.47 W, 33, 1225 MiB, 0 %, 0 %
2023/05/05 12:59:52.730, 36.37 W, 33, 1225 MiB, 0 %, 0 %
2023/05/05 12:59:53.734, 36.08 W, 32, 1225 MiB, 0 %, 0 %
2023/05/05 12:59:54.745, 36.29 W, 32, 1481 MiB, 0 %, 0 %
2023/05/05 12:59:55.752, 35.90 W, 32, 1481 MiB, 0 %, 0 %
2023/05/05 12:59:56.761, 36.18 W, 32, 1481 MiB, 0 %, 0 %
2023/05/05 12:59:57.765, 35.99 W, 32, 1481 MiB, 0 %, 0 %
2023/05/05 12:59:58.771, 35.69 W, 31, 1481 MiB, 0 %, 0 %
2023/05/05 12:59:59.778, 35.99 W, 31, 1481 MiB, 0 %, 0 %
2023/05/05 13:00:00.784, 35.98 W, 31, 1481 MiB, 0 %, 0 %
2023/05/05 13:00:01.790, 35.90 W, 31, 1481 MiB, 0 %, 0 %
