timestamp, power.draw [W], temperature.gpu, memory.used [MiB]
2023/04/30 09:09:03.384, 34.13 W, 26, 0 MiB
2023/04/30 09:09:04.389, 34.13 W, 26, 0 MiB
2023/04/30 09:09:05.394, 34.13 W, 26, 0 MiB
2023/04/30 09:09:06.401, 34.23 W, 26, 0 MiB
2023/04/30 09:09:07.406, 34.03 W, 26, 0 MiB
2023/04/30 09:09:08.411, 34.03 W, 26, 0 MiB
2023/04/30 09:09:09.416, 34.13 W, 26, 0 MiB
2023/04/30 09:09:10.422, 33.94 W, 25, 3 MiB
2023/04/30 09:09:11.426, 34.03 W, 25, 597 MiB
2023/04/30 09:09:12.429, 33.94 W, 25, 817 MiB
2023/04/30 09:09:13.433, 34.13 W, 25, 977 MiB
2023/04/30 09:09:14.436, 34.13 W, 25, 1225 MiB
2023/04/30 09:09:15.440, 34.13 W, 25, 1239 MiB
2023/04/30 09:09:16.443, 33.93 W, 25, 1749 MiB
2023/04/30 09:09:17.447, 34.92 W, 25, 1749 MiB
2023/04/30 09:09:18.450, 34.62 W, 25, 2261 MiB
2023/04/30 09:09:19.456, 34.52 W, 25, 2261 MiB
2023/04/30 09:09:20.462, 34.52 W, 25, 2261 MiB
2023/04/30 09:09:21.468, 34.92 W, 25, 2261 MiB
2023/04/30 09:09:22.476, 34.23 W, 25, 2261 MiB
2023/04/30 09:09:23.481, 34.52 W, 25, 2261 MiB
2023/04/30 09:09:24.487, 34.24 W, 25, 2261 MiB
2023/04/30 09:09:25.493, 34.32 W, 25, 2261 MiB
2023/04/30 09:09:26.500, 34.63 W, 25, 2261 MiB
2023/04/30 09:09:27.506, 34.32 W, 25, 2261 MiB
2023/04/30 09:09:28.512, 34.13 W, 25, 2261 MiB
2023/04/30 09:09:29.518, 34.52 W, 25, 2261 MiB
2023/04/30 09:09:30.524, 35.81 W, 25, 2261 MiB
2023/04/30 09:09:31.530, 34.51 W, 25, 2261 MiB
2023/04/30 09:09:32.536, 34.03 W, 25, 2261 MiB
2023/04/30 09:09:33.543, 34.63 W, 25, 2261 MiB
2023/04/30 09:09:34.549, 34.82 W, 25, 2261 MiB
2023/04/30 09:09:35.555, 34.03 W, 25, 2261 MiB
2023/04/30 09:09:36.561, 34.23 W, 25, 2261 MiB
2023/04/30 09:09:37.567, 35.62 W, 25, 2261 MiB
2023/04/30 09:09:38.573, 34.52 W, 25, 2261 MiB
2023/04/30 09:09:39.579, 34.03 W, 25, 2261 MiB
2023/04/30 09:09:40.584, 34.42 W, 25, 2261 MiB
2023/04/30 09:09:41.591, 35.81 W, 25, 2261 MiB
2023/04/30 09:09:42.597, 34.32 W, 25, 2261 MiB
2023/04/30 09:09:43.603, 34.13 W, 25, 2261 MiB
2023/04/30 09:09:44.608, 34.32 W, 25, 2261 MiB
