timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 17:55:17.633, 37.40 W, 32, 0 MiB, 40 %, 0 %
2023/05/07 17:55:18.639, 36.63 W, 32, 0 MiB, 0 %, 0 %
2023/05/07 17:55:19.644, 36.52 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 17:55:20.648, 36.42 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 17:55:21.655, 36.42 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 17:55:22.661, 36.42 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 17:55:23.667, 36.32 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 17:55:24.673, 37.13 W, 30, 423 MiB, 3 %, 0 %
2023/05/07 17:55:25.678, 37.23 W, 30, 751 MiB, 2 %, 0 %
2023/05/07 17:55:26.682, 36.03 W, 30, 955 MiB, 2 %, 0 %
2023/05/07 17:55:27.687, 36.23 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 17:55:28.691, 36.03 W, 30, 38007 MiB, 1 %, 0 %
2023/05/07 17:55:29.696, 36.03 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 17:55:30.701, 36.03 W, 30, 38007 MiB, 0 %, 0 %
2023/05/07 17:55:31.705, 36.13 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 17:55:32.710, 35.84 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 17:55:33.715, 35.84 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 17:55:34.721, 35.84 W, 29, 38007 MiB, 0 %, 0 %
2023/05/07 17:55:35.727, 35.93 W, 29, 38347 MiB, 5 %, 0 %
2023/05/07 17:55:36.734, 36.03 W, 29, 38791 MiB, 4 %, 0 %
2023/05/07 17:55:37.740, 127.79 W, 32, 38907 MiB, 86 %, 5 %
2023/05/07 17:55:38.747, 134.91 W, 33, 38907 MiB, 80 %, 6 %
2023/05/07 17:55:39.751, 137.82 W, 34, 38907 MiB, 80 %, 6 %
2023/05/07 17:55:40.755, 119.55 W, 34, 38907 MiB, 79 %, 5 %
2023/05/07 17:55:41.760, 125.33 W, 34, 38907 MiB, 78 %, 6 %
2023/05/07 17:55:42.764, 117.76 W, 34, 38907 MiB, 79 %, 5 %
2023/05/07 17:55:43.768, 119.72 W, 35, 38907 MiB, 79 %, 5 %
2023/05/07 17:55:44.773, 130.92 W, 35, 38907 MiB, 80 %, 6 %
2023/05/07 17:55:45.779, 127.59 W, 35, 38907 MiB, 80 %, 5 %
2023/05/07 17:55:46.785, 123.47 W, 35, 38907 MiB, 79 %, 5 %
2023/05/07 17:55:47.789, 124.67 W, 35, 38907 MiB, 79 %, 5 %
2023/05/07 17:55:48.793, 134.41 W, 35, 38907 MiB, 79 %, 6 %
2023/05/07 17:55:49.797, 122.03 W, 36, 38907 MiB, 79 %, 5 %
2023/05/07 17:55:50.801, 118.68 W, 36, 38907 MiB, 79 %, 5 %
2023/05/07 17:55:51.806, 122.46 W, 36, 38907 MiB, 79 %, 5 %
2023/05/07 17:55:52.810, 135.44 W, 36, 38907 MiB, 80 %, 6 %
2023/05/07 17:55:53.816, 138.01 W, 36, 38907 MiB, 70 %, 5 %
2023/05/07 17:55:54.820, 124.93 W, 36, 38907 MiB, 80 %, 6 %
2023/05/07 17:55:55.824, 119.21 W, 36, 38907 MiB, 78 %, 5 %
2023/05/07 17:55:56.828, 131.27 W, 36, 38907 MiB, 80 %, 6 %
2023/05/07 17:55:57.832, 135.60 W, 36, 38907 MiB, 80 %, 6 %
2023/05/07 17:55:58.836, 118.40 W, 37, 38907 MiB, 79 %, 5 %
2023/05/07 17:55:59.841, 125.64 W, 37, 38907 MiB, 80 %, 6 %
2023/05/07 17:56:00.848, 137.94 W, 37, 38907 MiB, 80 %, 6 %
2023/05/07 17:56:01.852, 123.93 W, 37, 38907 MiB, 79 %, 5 %
2023/05/07 17:56:02.856, 132.74 W, 37, 38907 MiB, 80 %, 6 %
2023/05/07 17:56:03.860, 137.42 W, 37, 38907 MiB, 80 %, 6 %
2023/05/07 17:56:04.864, 119.43 W, 37, 38907 MiB, 79 %, 5 %
2023/05/07 17:56:05.868, 57.25 W, 34, 38907 MiB, 0 %, 0 %
2023/05/07 17:56:06.874, 112.50 W, 36, 38907 MiB, 75 %, 4 %
2023/05/07 17:56:07.881, 121.78 W, 36, 38907 MiB, 70 %, 7 %
2023/05/07 17:56:08.885, 121.87 W, 37, 38907 MiB, 79 %, 5 %
2023/05/07 17:56:09.889, 117.82 W, 37, 38907 MiB, 80 %, 6 %
2023/05/07 17:56:10.893, 134.73 W, 37, 38907 MiB, 78 %, 5 %
2023/05/07 17:56:11.899, 135.23 W, 37, 38907 MiB, 79 %, 6 %
2023/05/07 17:56:12.903, 135.85 W, 37, 38907 MiB, 80 %, 6 %
2023/05/07 17:56:13.907, 132.99 W, 37, 38907 MiB, 79 %, 6 %
2023/05/07 17:56:14.913, 120.84 W, 37, 38907 MiB, 80 %, 6 %
2023/05/07 17:56:15.920, 116.75 W, 37, 38907 MiB, 80 %, 6 %
2023/05/07 17:56:16.927, 116.68 W, 37, 38907 MiB, 80 %, 6 %
2023/05/07 17:56:17.930, 136.67 W, 37, 38907 MiB, 79 %, 6 %
2023/05/07 17:56:18.935, 129.02 W, 37, 38907 MiB, 80 %, 6 %
2023/05/07 17:56:19.939, 139.77 W, 37, 38907 MiB, 73 %, 5 %
2023/05/07 17:56:20.943, 127.85 W, 37, 38907 MiB, 81 %, 6 %
2023/05/07 17:56:21.947, 116.74 W, 38, 38907 MiB, 80 %, 5 %
