timestamp, power.draw [W], temperature.gpu, memory.used [MiB]
2023/04/30 18:59:27.599, 34.03 W, 26, 0 MiB
2023/04/30 18:59:28.603, 34.23 W, 26, 0 MiB
2023/04/30 18:59:29.606, 34.23 W, 26, 0 MiB
2023/04/30 18:59:30.609, 34.03 W, 26, 0 MiB
2023/04/30 18:59:31.613, 34.13 W, 26, 0 MiB
2023/04/30 18:59:32.616, 34.23 W, 26, 0 MiB
2023/04/30 18:59:33.619, 34.23 W, 26, 0 MiB
2023/04/30 18:59:34.624, 34.23 W, 26, 0 MiB
2023/04/30 18:59:35.629, 34.23 W, 26, 0 MiB
2023/04/30 18:59:36.634, 34.13 W, 26, 0 MiB
2023/04/30 18:59:37.640, 34.32 W, 26, 0 MiB
2023/04/30 18:59:38.645, 32.15 W, 25, 0 MiB
2023/04/30 18:59:39.650, 32.15 W, 25, 0 MiB
2023/04/30 18:59:40.654, 32.15 W, 25, 0 MiB
2023/04/30 18:59:41.658, 31.86 W, 25, 3 MiB
2023/04/30 18:59:42.663, 34.04 W, 25, 443 MiB
2023/04/30 18:59:43.666, 33.94 W, 25, 577 MiB
2023/04/30 18:59:44.670, 33.94 W, 25, 611 MiB
2023/04/30 18:59:45.673, 34.03 W, 25, 683 MiB
2023/04/30 18:59:46.677, 34.03 W, 25, 757 MiB
2023/04/30 18:59:47.680, 33.94 W, 25, 883 MiB
2023/04/30 18:59:48.684, 34.03 W, 25, 945 MiB
2023/04/30 18:59:49.689, 34.13 W, 25, 977 MiB
2023/04/30 18:59:50.695, 34.13 W, 25, 1033 MiB
2023/04/30 18:59:51.698, 34.03 W, 25, 1097 MiB
2023/04/30 18:59:52.702, 33.94 W, 25, 1225 MiB
2023/04/30 18:59:53.705, 34.04 W, 25, 1493 MiB
2023/04/30 18:59:54.709, 34.32 W, 25, 2261 MiB
2023/04/30 18:59:55.712, 34.52 W, 25, 2261 MiB
2023/04/30 18:59:56.716, 35.12 W, 25, 2261 MiB
2023/04/30 18:59:57.720, 34.42 W, 25, 2261 MiB
2023/04/30 18:59:58.724, 34.32 W, 25, 2261 MiB
2023/04/30 18:59:59.731, 34.13 W, 25, 2261 MiB
2023/04/30 19:00:00.737, 35.42 W, 25, 2261 MiB
2023/04/30 19:00:01.742, 34.71 W, 25, 2261 MiB
2023/04/30 19:00:02.748, 34.71 W, 25, 2261 MiB
2023/04/30 19:00:03.754, 34.23 W, 25, 2261 MiB
2023/04/30 19:00:04.760, 34.81 W, 25, 2261 MiB
2023/04/30 19:00:05.766, 34.42 W, 25, 2261 MiB
2023/04/30 19:00:06.772, 34.32 W, 25, 2261 MiB
2023/04/30 19:00:07.778, 34.33 W, 25, 2261 MiB
2023/04/30 19:00:08.784, 34.62 W, 25, 2261 MiB
2023/04/30 19:00:09.790, 34.81 W, 25, 2261 MiB
2023/04/30 19:00:10.796, 34.42 W, 25, 2261 MiB
2023/04/30 19:00:11.802, 34.03 W, 25, 2261 MiB
2023/04/30 19:00:12.808, 34.62 W, 25, 2261 MiB
2023/04/30 19:00:13.814, 34.71 W, 25, 2261 MiB
2023/04/30 19:00:14.819, 34.41 W, 25, 2261 MiB
2023/04/30 19:00:15.826, 34.23 W, 25, 2261 MiB
2023/04/30 19:00:16.832, 34.71 W, 25, 2261 MiB
2023/04/30 19:00:17.836, 34.92 W, 25, 2261 MiB
2023/04/30 19:00:18.839, 34.71 W, 25, 2261 MiB
2023/04/30 19:00:19.843, 34.13 W, 25, 2261 MiB
2023/04/30 19:00:20.847, 34.81 W, 25, 2261 MiB
2023/04/30 19:00:21.851, 34.73 W, 25, 2261 MiB
2023/04/30 19:00:22.854, 34.42 W, 25, 2261 MiB
2023/04/30 19:00:23.858, 34.23 W, 25, 2261 MiB
2023/04/30 19:00:24.863, 34.81 W, 25, 2261 MiB
2023/04/30 19:00:25.868, 35.02 W, 25, 2261 MiB
2023/04/30 19:00:26.875, 34.53 W, 25, 2261 MiB
2023/04/30 19:00:27.881, 34.04 W, 25, 2261 MiB
2023/04/30 19:00:28.887, 34.41 W, 25, 2261 MiB
2023/04/30 19:00:29.893, 34.63 W, 25, 2261 MiB
2023/04/30 19:00:30.898, 34.33 W, 25, 2261 MiB
2023/04/30 19:00:31.903, 34.13 W, 25, 2261 MiB
2023/04/30 19:00:32.908, 34.52 W, 25, 2261 MiB
2023/04/30 19:00:33.914, 35.12 W, 25, 2261 MiB
2023/04/30 19:00:34.919, 34.52 W, 25, 2261 MiB
2023/04/30 19:00:35.925, 33.94 W, 25, 2261 MiB
2023/04/30 19:00:36.930, 34.52 W, 25, 2261 MiB
2023/04/30 19:00:37.935, 35.12 W, 25, 2261 MiB
2023/04/30 19:00:38.941, 34.32 W, 25, 2261 MiB
2023/04/30 19:00:39.948, 34.03 W, 25, 2261 MiB
2023/04/30 19:00:40.954, 34.42 W, 25, 2261 MiB
2023/04/30 19:00:41.958, 35.80 W, 25, 2261 MiB
2023/04/30 19:00:42.965, 34.32 W, 25, 2261 MiB
2023/04/30 19:00:43.970, 34.32 W, 25, 2261 MiB
2023/04/30 19:00:44.976, 34.32 W, 25, 2261 MiB
2023/04/30 19:00:45.982, 34.82 W, 25, 2261 MiB
2023/04/30 19:00:46.988, 34.52 W, 25, 2261 MiB
2023/04/30 19:00:47.994, 34.42 W, 25, 2261 MiB
2023/04/30 19:00:48.999, 34.03 W, 25, 2261 MiB
2023/04/30 19:00:50.005, 34.92 W, 25, 2261 MiB
2023/04/30 19:00:51.011, 34.32 W, 25, 2261 MiB
2023/04/30 19:00:52.016, 34.42 W, 25, 2261 MiB
2023/04/30 19:00:53.023, 34.03 W, 25, 2261 MiB
2023/04/30 19:00:54.028, 34.52 W, 25, 2261 MiB
2023/04/30 19:00:55.034, 34.52 W, 25, 2261 MiB
2023/04/30 19:00:56.040, 34.14 W, 25, 2261 MiB
2023/04/30 19:00:57.045, 34.42 W, 25, 2261 MiB
2023/04/30 19:00:58.052, 35.12 W, 25, 2261 MiB
2023/04/30 19:00:59.057, 34.32 W, 25, 2261 MiB
2023/04/30 19:01:00.064, 34.52 W, 25, 2261 MiB
2023/04/30 19:01:01.070, 34.52 W, 25, 2261 MiB
2023/04/30 19:01:02.074, 35.21 W, 25, 2261 MiB
2023/04/30 19:01:03.078, 34.32 W, 25, 2261 MiB
2023/04/30 19:01:04.082, 34.03 W, 25, 2261 MiB
2023/04/30 19:01:05.085, 34.42 W, 25, 2261 MiB
2023/04/30 19:01:06.090, 34.91 W, 25, 2261 MiB
2023/04/30 19:01:07.093, 34.23 W, 25, 2261 MiB
2023/04/30 19:01:08.097, 34.03 W, 25, 2261 MiB
2023/04/30 19:01:09.101, 34.62 W, 25, 2261 MiB
2023/04/30 19:01:10.105, 35.12 W, 26, 2261 MiB
2023/04/30 19:01:11.109, 34.42 W, 25, 2261 MiB
2023/04/30 19:01:12.113, 34.13 W, 25, 2261 MiB
2023/04/30 19:01:13.116, 34.52 W, 25, 2261 MiB
2023/04/30 19:01:14.120, 35.42 W, 25, 2261 MiB
2023/04/30 19:01:15.124, 34.32 W, 25, 2261 MiB
2023/04/30 19:01:16.127, 34.62 W, 25, 2261 MiB
2023/04/30 19:01:17.131, 34.23 W, 25, 2261 MiB
2023/04/30 19:01:18.135, 34.62 W, 25, 2261 MiB
2023/04/30 19:01:19.141, 34.73 W, 26, 2261 MiB
2023/04/30 19:01:20.147, 34.62 W, 26, 2261 MiB
