timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/05 13:32:44.301, 37.56 W, 38, 0 MiB, 38 %, 0 %
2023/05/05 13:32:45.306, 37.56 W, 37, 0 MiB, 0 %, 0 %
2023/05/05 13:32:46.311, 37.36 W, 37, 0 MiB, 0 %, 0 %
2023/05/05 13:32:47.315, 37.18 W, 36, 0 MiB, 0 %, 0 %
2023/05/05 13:32:48.319, 37.18 W, 36, 0 MiB, 0 %, 0 %
2023/05/05 13:32:49.323, 36.97 W, 36, 0 MiB, 0 %, 0 %
2023/05/05 13:32:50.328, 36.98 W, 35, 0 MiB, 0 %, 0 %
2023/05/05 13:32:51.332, 36.68 W, 35, 3 MiB, 0 %, 0 %
2023/05/05 13:32:52.337, 36.59 W, 34, 3 MiB, 0 %, 0 %
2023/05/05 13:32:53.343, 36.68 W, 34, 643 MiB, 2 %, 0 %
2023/05/05 13:32:54.350, 36.47 W, 34, 867 MiB, 1 %, 0 %
2023/05/05 13:32:55.356, 36.48 W, 34, 985 MiB, 0 %, 0 %
2023/05/05 13:32:56.363, 36.37 W, 33, 1033 MiB, 0 %, 0 %
2023/05/05 13:32:57.370, 36.37 W, 33, 1097 MiB, 0 %, 0 %
2023/05/05 13:32:58.374, 36.47 W, 33, 1225 MiB, 0 %, 0 %
2023/05/05 13:32:59.379, 36.37 W, 33, 1481 MiB, 0 %, 0 %
2023/05/05 13:33:00.383, 35.98 W, 32, 1481 MiB, 0 %, 0 %
2023/05/05 13:33:01.388, 36.08 W, 32, 1481 MiB, 0 %, 0 %
2023/05/05 13:33:02.392, 35.90 W, 32, 1481 MiB, 0 %, 0 %
2023/05/05 13:33:03.396, 36.18 W, 32, 1481 MiB, 1 %, 0 %
2023/05/05 13:33:04.401, 35.79 W, 32, 1481 MiB, 0 %, 0 %
2023/05/05 13:33:05.407, 35.69 W, 31, 1481 MiB, 0 %, 0 %
2023/05/05 13:33:06.413, 35.69 W, 31, 1481 MiB, 0 %, 0 %
2023/05/05 13:33:07.420, 35.58 W, 31, 1481 MiB, 0 %, 0 %
2023/05/05 13:33:08.427, 35.98 W, 31, 1481 MiB, 0 %, 0 %
2023/05/05 13:33:09.434, 35.79 W, 31, 1481 MiB, 0 %, 0 %
2023/05/05 13:33:10.440, 35.48 W, 31, 1481 MiB, 0 %, 0 %
2023/05/05 13:33:11.448, 35.58 W, 31, 1481 MiB, 0 %, 0 %
2023/05/05 13:33:12.454, 35.68 W, 30, 1481 MiB, 0 %, 0 %
2023/05/05 13:33:13.460, 35.79 W, 30, 1481 MiB, 0 %, 0 %
2023/05/05 13:33:14.467, 35.60 W, 30, 1481 MiB, 0 %, 0 %
2023/05/05 13:33:15.474, 35.48 W, 30, 1481 MiB, 0 %, 0 %
2023/05/05 13:33:16.480, 35.58 W, 30, 1481 MiB, 0 %, 0 %
2023/05/05 13:33:17.486, 35.68 W, 30, 1773 MiB, 5 %, 0 %
2023/05/05 13:33:18.493, 35.58 W, 30, 2705 MiB, 2 %, 0 %
2023/05/05 13:33:19.499, 149.88 W, 32, 10059 MiB, 91 %, 12 %
2023/05/05 13:33:20.503, 267.16 W, 40, 10059 MiB, 100 %, 11 %
2023/05/05 13:33:21.508, 244.31 W, 41, 10059 MiB, 96 %, 18 %
2023/05/05 13:33:22.513, 240.71 W, 41, 10059 MiB, 100 %, 12 %
2023/05/05 13:33:23.520, 201.23 W, 42, 10059 MiB, 96 %, 18 %
2023/05/05 13:33:24.525, 237.50 W, 42, 10059 MiB, 100 %, 12 %
2023/05/05 13:33:25.529, 199.98 W, 43, 10059 MiB, 96 %, 18 %
2023/05/05 13:33:26.533, 241.67 W, 42, 10059 MiB, 100 %, 12 %
2023/05/05 13:33:27.538, 193.02 W, 44, 10059 MiB, 96 %, 19 %
2023/05/05 13:33:28.548, 241.25 W, 44, 10059 MiB, 100 %, 15 %
2023/05/05 13:33:29.554, 272.03 W, 45, 10059 MiB, 97 %, 19 %
2023/05/05 13:33:30.558, 244.08 W, 45, 10059 MiB, 97 %, 14 %
2023/05/05 13:33:31.562, 267.53 W, 45, 10059 MiB, 97 %, 19 %
2023/05/05 13:33:32.566, 239.47 W, 46, 10059 MiB, 96 %, 15 %
2023/05/05 13:33:33.573, 268.81 W, 46, 10059 MiB, 96 %, 18 %
2023/05/05 13:33:34.577, 239.41 W, 47, 10059 MiB, 96 %, 16 %
2023/05/05 13:33:35.581, 268.54 W, 47, 10059 MiB, 97 %, 18 %
2023/05/05 13:33:36.587, 241.06 W, 47, 10059 MiB, 97 %, 17 %
2023/05/05 13:33:37.592, 258.91 W, 47, 10059 MiB, 96 %, 18 %
