timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/05 14:38:02.315, 37.75 W, 37, 0 MiB, 38 %, 0 %
2023/05/05 14:38:03.321, 37.36 W, 36, 0 MiB, 0 %, 0 %
2023/05/05 14:38:04.325, 37.18 W, 36, 0 MiB, 0 %, 0 %
2023/05/05 14:38:05.436, 36.78 W, 36, 3 MiB, 0 %, 0 %
2023/05/05 14:38:06.440, 36.87 W, 35, 3 MiB, 0 %, 0 %
2023/05/05 14:38:07.444, 36.87 W, 35, 563 MiB, 15 %, 0 %
2023/05/05 14:38:08.449, 36.79 W, 34, 1081 MiB, 0 %, 0 %
2023/05/05 14:38:09.454, 36.68 W, 34, 1849 MiB, 4 %, 0 %
2023/05/05 14:38:10.458, 256.95 W, 40, 5421 MiB, 91 %, 55 %
2023/05/05 14:38:11.465, 200.25 W, 43, 5421 MiB, 92 %, 56 %
2023/05/05 14:38:12.486, 254.71 W, 43, 5421 MiB, 94 %, 59 %
2023/05/05 14:38:13.490, 259.81 W, 44, 5421 MiB, 93 %, 59 %
2023/05/05 14:38:14.494, 263.14 W, 45, 5421 MiB, 94 %, 57 %
2023/05/05 14:38:15.508, 258.15 W, 45, 5421 MiB, 92 %, 55 %
2023/05/05 14:38:16.520, 257.74 W, 45, 5421 MiB, 93 %, 55 %
2023/05/05 14:38:17.533, 255.43 W, 46, 5421 MiB, 91 %, 54 %
2023/05/05 14:38:18.542, 253.31 W, 46, 5421 MiB, 91 %, 54 %
2023/05/05 14:38:19.554, 252.63 W, 46, 5421 MiB, 92 %, 54 %
2023/05/05 14:38:20.564, 161.35 W, 44, 9499 MiB, 100 %, 16 %
2023/05/05 14:38:21.570, 200.64 W, 44, 9499 MiB, 90 %, 55 %
2023/05/05 14:38:22.581, 257.15 W, 46, 9499 MiB, 95 %, 59 %
2023/05/05 14:38:23.591, 259.01 W, 47, 9499 MiB, 94 %, 59 %
2023/05/05 14:38:24.597, 249.91 W, 47, 9499 MiB, 91 %, 52 %
2023/05/05 14:38:25.602, 215.10 W, 47, 9499 MiB, 91 %, 56 %
2023/05/05 14:38:26.607, 254.69 W, 47, 9499 MiB, 95 %, 56 %
2023/05/05 14:38:27.619, 226.17 W, 48, 9499 MiB, 95 %, 56 %
2023/05/05 14:38:28.630, 238.88 W, 47, 9499 MiB, 94 %, 56 %
2023/05/05 14:38:29.641, 205.18 W, 48, 9499 MiB, 93 %, 56 %
2023/05/05 14:38:30.645, 202.84 W, 48, 9499 MiB, 95 %, 58 %
2023/05/05 14:38:31.649, 214.64 W, 46, 9499 MiB, 56 %, 34 %
