timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/08 01:16:16.137, 37.02 W, 33, 0 MiB, 40 %, 0 %
2023/05/08 01:16:17.143, 37.12 W, 33, 0 MiB, 0 %, 0 %
2023/05/08 01:16:18.147, 36.92 W, 32, 3 MiB, 0 %, 0 %
2023/05/08 01:16:19.151, 36.63 W, 32, 3 MiB, 0 %, 0 %
2023/05/08 01:16:20.155, 38.01 W, 32, 883 MiB, 6 %, 0 %
2023/05/08 01:16:21.160, 37.71 W, 32, 1221 MiB, 4 %, 0 %
2023/05/08 01:16:22.164, 36.73 W, 31, 2605 MiB, 7 %, 0 %
2023/05/08 01:16:23.170, 180.48 W, 36, 2623 MiB, 66 %, 30 %
2023/05/08 01:16:24.176, 143.44 W, 36, 2623 MiB, 43 %, 19 %
2023/05/08 01:16:25.182, 160.57 W, 37, 2623 MiB, 55 %, 24 %
2023/05/08 01:16:26.188, 165.79 W, 37, 2623 MiB, 48 %, 22 %
2023/05/08 01:16:27.195, 176.66 W, 37, 2623 MiB, 60 %, 27 %
2023/05/08 01:16:28.201, 175.84 W, 38, 2623 MiB, 61 %, 27 %
2023/05/08 01:16:29.205, 171.21 W, 38, 2623 MiB, 61 %, 27 %
2023/05/08 01:16:30.209, 150.63 W, 38, 2623 MiB, 61 %, 27 %
2023/05/08 01:16:31.214, 57.84 W, 34, 5405 MiB, 0 %, 0 %
2023/05/08 01:16:32.217, 159.92 W, 37, 5405 MiB, 61 %, 28 %
2023/05/08 01:16:33.221, 166.80 W, 37, 5405 MiB, 45 %, 20 %
2023/05/08 01:16:34.226, 135.32 W, 37, 5405 MiB, 48 %, 22 %
2023/05/08 01:16:35.233, 155.52 W, 37, 5405 MiB, 51 %, 23 %
2023/05/08 01:16:36.240, 161.36 W, 38, 5405 MiB, 63 %, 28 %
2023/05/08 01:16:37.247, 138.52 W, 38, 5405 MiB, 63 %, 29 %
2023/05/08 01:16:38.252, 148.16 W, 38, 5405 MiB, 61 %, 28 %
2023/05/08 01:16:39.256, 173.77 W, 38, 5405 MiB, 62 %, 28 %
2023/05/08 01:16:40.260, 57.34 W, 36, 5405 MiB, 0 %, 0 %
2023/05/08 01:16:41.265, 165.56 W, 38, 5405 MiB, 66 %, 30 %
2023/05/08 01:16:42.270, 158.49 W, 39, 5405 MiB, 64 %, 29 %
2023/05/08 01:16:43.274, 148.50 W, 39, 5405 MiB, 65 %, 28 %
2023/05/08 01:16:44.279, 154.26 W, 39, 5405 MiB, 65 %, 30 %
2023/05/08 01:16:45.285, 169.05 W, 39, 5405 MiB, 64 %, 29 %
2023/05/08 01:16:46.291, 163.65 W, 39, 5405 MiB, 64 %, 29 %
2023/05/08 01:16:47.298, 148.11 W, 39, 5405 MiB, 64 %, 29 %
2023/05/08 01:16:48.305, 59.41 W, 37, 5405 MiB, 76 %, 21 %
2023/05/08 01:16:49.308, 174.03 W, 38, 5405 MiB, 39 %, 17 %
2023/05/08 01:16:50.312, 109.32 W, 38, 5405 MiB, 45 %, 21 %
2023/05/08 01:16:51.317, 125.41 W, 38, 5405 MiB, 48 %, 21 %
2023/05/08 01:16:52.321, 160.20 W, 38, 5405 MiB, 53 %, 24 %
2023/05/08 01:16:53.325, 144.73 W, 39, 5405 MiB, 63 %, 28 %
2023/05/08 01:16:54.329, 165.19 W, 39, 5405 MiB, 64 %, 29 %
2023/05/08 01:16:55.334, 156.10 W, 39, 5405 MiB, 61 %, 27 %
2023/05/08 01:16:56.341, 164.76 W, 39, 5405 MiB, 63 %, 28 %
2023/05/08 01:16:57.345, 58.13 W, 39, 5405 MiB, 31 %, 14 %
2023/05/08 01:16:58.349, 148.27 W, 38, 5405 MiB, 41 %, 18 %
2023/05/08 01:16:59.354, 177.98 W, 39, 5405 MiB, 65 %, 29 %
2023/05/08 01:17:00.358, 175.23 W, 39, 5405 MiB, 63 %, 28 %
2023/05/08 01:17:01.362, 154.77 W, 39, 5405 MiB, 55 %, 25 %
2023/05/08 01:17:02.366, 143.42 W, 40, 5405 MiB, 66 %, 30 %
2023/05/08 01:17:03.372, 165.42 W, 40, 5405 MiB, 66 %, 29 %
2023/05/08 01:17:04.379, 144.60 W, 40, 5405 MiB, 66 %, 30 %
2023/05/08 01:17:05.383, 178.62 W, 40, 5405 MiB, 66 %, 29 %
2023/05/08 01:17:06.387, 57.94 W, 36, 5405 MiB, 0 %, 0 %
2023/05/08 01:17:07.391, 142.34 W, 39, 5405 MiB, 65 %, 30 %
2023/05/08 01:17:08.396, 158.49 W, 39, 5405 MiB, 43 %, 20 %
2023/05/08 01:17:09.400, 149.93 W, 40, 5405 MiB, 66 %, 30 %
2023/05/08 01:17:10.404, 161.12 W, 40, 5405 MiB, 66 %, 30 %
2023/05/08 01:17:11.409, 154.50 W, 39, 5405 MiB, 47 %, 21 %
2023/05/08 01:17:12.415, 169.77 W, 40, 5405 MiB, 63 %, 28 %
2023/05/08 01:17:13.419, 165.22 W, 40, 5405 MiB, 57 %, 26 %
2023/05/08 01:17:14.423, 59.13 W, 38, 5405 MiB, 36 %, 17 %
2023/05/08 01:17:15.428, 137.01 W, 38, 5405 MiB, 34 %, 15 %
2023/05/08 01:17:16.432, 175.67 W, 40, 5405 MiB, 65 %, 29 %
2023/05/08 01:17:17.436, 139.93 W, 39, 5405 MiB, 54 %, 24 %
2023/05/08 01:17:18.441, 147.18 W, 40, 5405 MiB, 64 %, 30 %
2023/05/08 01:17:19.445, 163.80 W, 40, 5405 MiB, 64 %, 29 %
2023/05/08 01:17:20.450, 142.98 W, 40, 5405 MiB, 63 %, 28 %
2023/05/08 01:17:21.456, 146.42 W, 40, 5405 MiB, 64 %, 30 %
2023/05/08 01:17:22.463, 158.91 W, 40, 5405 MiB, 64 %, 29 %
2023/05/08 01:17:23.470, 57.84 W, 37, 5405 MiB, 0 %, 0 %
2023/05/08 01:17:24.476, 137.20 W, 40, 5405 MiB, 65 %, 30 %
2023/05/08 01:17:25.483, 180.06 W, 40, 5405 MiB, 66 %, 29 %
2023/05/08 01:17:26.489, 148.18 W, 40, 5405 MiB, 66 %, 30 %
2023/05/08 01:17:27.495, 163.31 W, 40, 5405 MiB, 66 %, 30 %
2023/05/08 01:17:28.502, 170.26 W, 41, 5405 MiB, 66 %, 30 %
2023/05/08 01:17:29.509, 182.65 W, 41, 5405 MiB, 67 %, 31 %
2023/05/08 01:17:30.515, 167.92 W, 41, 5405 MiB, 67 %, 30 %
2023/05/08 01:17:31.521, 58.23 W, 37, 5405 MiB, 0 %, 0 %
2023/05/08 01:17:32.527, 166.93 W, 40, 5405 MiB, 66 %, 30 %
2023/05/08 01:17:33.533, 166.00 W, 40, 5405 MiB, 56 %, 25 %
2023/05/08 01:17:34.540, 148.51 W, 40, 5405 MiB, 66 %, 29 %
2023/05/08 01:17:35.547, 146.00 W, 41, 5405 MiB, 66 %, 30 %
2023/05/08 01:17:36.553, 169.22 W, 41, 5405 MiB, 65 %, 29 %
2023/05/08 01:17:37.561, 177.61 W, 41, 5405 MiB, 65 %, 29 %
2023/05/08 01:17:38.568, 164.21 W, 41, 5405 MiB, 65 %, 29 %
2023/05/08 01:17:39.572, 62.27 W, 39, 5405 MiB, 78 %, 21 %
2023/05/08 01:17:40.576, 137.20 W, 40, 5405 MiB, 68 %, 31 %
2023/05/08 01:17:41.580, 158.78 W, 40, 5405 MiB, 66 %, 30 %
2023/05/08 01:17:42.584, 151.84 W, 41, 5405 MiB, 66 %, 30 %
2023/05/08 01:17:43.588, 154.13 W, 40, 5405 MiB, 48 %, 22 %
2023/05/08 01:17:44.595, 174.04 W, 41, 5405 MiB, 66 %, 30 %
2023/05/08 01:17:45.601, 171.35 W, 40, 5405 MiB, 55 %, 24 %
2023/05/08 01:17:46.606, 155.88 W, 40, 5405 MiB, 56 %, 25 %
2023/05/08 01:17:47.610, 166.49 W, 41, 5405 MiB, 66 %, 30 %
2023/05/08 01:17:48.615, 57.65 W, 37, 5405 MiB, 0 %, 0 %
