timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/08 03:12:37.735, 37.22 W, 33, 0 MiB, 40 %, 0 %
2023/05/08 03:12:38.740, 36.89 W, 33, 3 MiB, 0 %, 0 %
2023/05/08 03:12:39.745, 37.09 W, 33, 509 MiB, 0 %, 0 %
2023/05/08 03:12:40.749, 36.93 W, 32, 1029 MiB, 7 %, 0 %
2023/05/08 03:12:41.755, 36.82 W, 32, 1275 MiB, 5 %, 0 %
2023/05/08 03:12:42.761, 98.80 W, 33, 3327 MiB, 9 %, 1 %
2023/05/08 03:12:43.769, 148.42 W, 37, 3327 MiB, 76 %, 42 %
2023/05/08 03:12:44.775, 160.31 W, 39, 3327 MiB, 74 %, 41 %
2023/05/08 03:12:45.779, 204.23 W, 39, 3327 MiB, 70 %, 38 %
2023/05/08 03:12:46.783, 206.23 W, 39, 3327 MiB, 73 %, 39 %
2023/05/08 03:12:47.787, 181.99 W, 40, 3327 MiB, 81 %, 44 %
2023/05/08 03:12:48.791, 56.76 W, 35, 6109 MiB, 0 %, 0 %
2023/05/08 03:12:49.795, 189.76 W, 38, 6109 MiB, 67 %, 37 %
2023/05/08 03:12:50.799, 187.19 W, 40, 6109 MiB, 75 %, 41 %
2023/05/08 03:12:51.805, 202.50 W, 40, 6109 MiB, 72 %, 39 %
2023/05/08 03:12:52.812, 173.83 W, 40, 6109 MiB, 72 %, 40 %
2023/05/08 03:12:53.819, 169.40 W, 41, 6109 MiB, 76 %, 42 %
2023/05/08 03:12:54.826, 57.65 W, 37, 6109 MiB, 59 %, 7 %
2023/05/08 03:12:55.832, 177.66 W, 40, 6109 MiB, 75 %, 41 %
2023/05/08 03:12:56.839, 191.14 W, 40, 6109 MiB, 75 %, 41 %
2023/05/08 03:12:57.846, 209.04 W, 41, 6109 MiB, 76 %, 42 %
2023/05/08 03:12:58.852, 178.50 W, 41, 6109 MiB, 72 %, 40 %
2023/05/08 03:12:59.859, 218.96 W, 41, 6109 MiB, 75 %, 41 %
