timestamp, power.draw [W], temperature.gpu, memory.used [MiB]
2023/04/28 18:32:00.060, 78.36 W, 70, 0 MiB
2023/04/28 18:32:01.061, 84.40 W, 70, 0 MiB
2023/04/28 18:32:02.063, 83.20 W, 69, 0 MiB
2023/04/28 18:32:03.064, 83.65 W, 69, 3 MiB
2023/04/28 18:32:04.065, 83.25 W, 68, 3 MiB
2023/04/28 18:32:05.067, 80.85 W, 67, 334 MiB
2023/04/28 18:32:06.068, 79.92 W, 67, 718 MiB
2023/04/28 18:32:07.068, 79.75 W, 66, 1052 MiB
2023/04/28 18:32:08.069, 259.01 W, 70, 1600 MiB
2023/04/28 18:32:09.070, 256.89 W, 70, 1600 MiB
2023/04/28 18:32:10.072, 250.47 W, 71, 1600 MiB
2023/04/28 18:32:11.073, 255.38 W, 71, 1600 MiB
2023/04/28 18:32:12.073, 252.43 W, 72, 1600 MiB
2023/04/28 18:32:13.075, 250.12 W, 72, 1600 MiB
2023/04/28 18:32:14.076, 253.37 W, 72, 1600 MiB
2023/04/28 18:32:15.077, 252.22 W, 73, 1600 MiB
2023/04/28 18:32:16.080, 229.35 W, 73, 1600 MiB
2023/04/28 18:32:17.081, 253.71 W, 73, 1600 MiB
2023/04/28 18:32:18.082, 253.96 W, 73, 1600 MiB
2023/04/28 18:32:19.085, 211.36 W, 73, 1600 MiB
2023/04/28 18:32:20.086, 250.93 W, 73, 1600 MiB
2023/04/28 18:32:21.086, 254.38 W, 74, 1600 MiB
2023/04/28 18:32:22.087, 254.75 W, 74, 1600 MiB
2023/04/28 18:32:23.088, 258.96 W, 73, 1600 MiB
2023/04/28 18:32:24.090, 258.41 W, 74, 1600 MiB
2023/04/28 18:32:25.091, 256.11 W, 74, 1600 MiB
2023/04/28 18:32:26.092, 251.47 W, 74, 1600 MiB
2023/04/28 18:32:27.094, 252.63 W, 75, 1600 MiB
2023/04/28 18:32:28.096, 256.86 W, 75, 1600 MiB
2023/04/28 18:32:29.097, 258.67 W, 75, 1600 MiB
2023/04/28 18:32:30.098, 258.35 W, 75, 1600 MiB
2023/04/28 18:32:31.101, 261.50 W, 75, 1600 MiB
2023/04/28 18:32:32.103, 256.35 W, 75, 1600 MiB
2023/04/28 18:32:33.104, 258.32 W, 75, 1600 MiB
2023/04/28 18:32:34.106, 162.12 W, 75, 1600 MiB
2023/04/28 18:32:35.107, 256.42 W, 76, 1600 MiB
2023/04/28 18:32:36.108, 255.03 W, 76, 1600 MiB
2023/04/28 18:32:37.111, 121.06 W, 75, 1600 MiB
2023/04/28 18:32:38.112, 259.07 W, 75, 1600 MiB
2023/04/28 18:32:39.114, 258.52 W, 76, 1600 MiB
2023/04/28 18:32:40.116, 254.55 W, 76, 1600 MiB
2023/04/28 18:32:41.117, 257.57 W, 76, 1600 MiB
2023/04/28 18:32:42.118, 258.24 W, 76, 1600 MiB
2023/04/28 18:32:43.120, 253.33 W, 76, 1600 MiB
2023/04/28 18:32:44.121, 254.84 W, 76, 1600 MiB
2023/04/28 18:32:45.122, 254.93 W, 76, 1600 MiB
2023/04/28 18:32:46.124, 253.40 W, 77, 1600 MiB
2023/04/28 18:32:47.126, 258.69 W, 77, 1600 MiB
2023/04/28 18:32:48.127, 261.55 W, 76, 1600 MiB
2023/04/28 18:32:49.130, 258.48 W, 77, 1600 MiB
2023/04/28 18:32:50.131, 252.30 W, 77, 1600 MiB
2023/04/28 18:32:51.133, 258.47 W, 77, 1600 MiB
2023/04/28 18:32:52.134, 249.44 W, 77, 1600 MiB
2023/04/28 18:32:53.135, 262.36 W, 75, 1600 MiB
2023/04/28 18:32:54.136, 252.35 W, 77, 1600 MiB
2023/04/28 18:32:55.137, 252.34 W, 77, 1600 MiB
2023/04/28 18:32:56.138, 253.25 W, 77, 1600 MiB
2023/04/28 18:32:57.139, 250.02 W, 77, 1600 MiB
2023/04/28 18:32:58.142, 260.06 W, 77, 1600 MiB
2023/04/28 18:32:59.143, 246.76 W, 77, 1600 MiB
2023/04/28 18:33:00.144, 253.03 W, 77, 1600 MiB
2023/04/28 18:33:01.148, 248.49 W, 77, 1600 MiB
2023/04/28 18:33:02.149, 261.26 W, 77, 1600 MiB
2023/04/28 18:33:03.150, 253.07 W, 77, 1600 MiB
2023/04/28 18:33:04.152, 249.74 W, 77, 1600 MiB
2023/04/28 18:33:05.153, 257.65 W, 77, 1600 MiB
2023/04/28 18:33:06.154, 250.15 W, 77, 1600 MiB
2023/04/28 18:33:07.158, 264.57 W, 77, 1600 MiB
2023/04/28 18:33:08.159, 249.35 W, 77, 1600 MiB
