timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/08 02:25:25.140, 35.81 W, 29, 0 MiB, 40 %, 0 %
2023/05/08 02:25:26.146, 36.03 W, 29, 0 MiB, 0 %, 0 %
2023/05/08 02:25:27.151, 35.94 W, 29, 0 MiB, 0 %, 0 %
2023/05/08 02:25:28.155, 35.63 W, 28, 3 MiB, 0 %, 0 %
2023/05/08 02:25:29.159, 35.82 W, 28, 585 MiB, 22 %, 0 %
2023/05/08 02:25:30.164, 35.53 W, 28, 1153 MiB, 5 %, 0 %
2023/05/08 02:25:31.168, 35.63 W, 28, 1337 MiB, 4 %, 0 %
2023/05/08 02:25:32.173, 36.13 W, 28, 2277 MiB, 7 %, 0 %
2023/05/08 02:25:33.179, 101.03 W, 31, 2629 MiB, 40 %, 13 %
2023/05/08 02:25:34.185, 101.81 W, 32, 2629 MiB, 46 %, 15 %
2023/05/08 02:25:35.189, 107.33 W, 32, 2629 MiB, 49 %, 17 %
2023/05/08 02:25:36.194, 137.60 W, 33, 2629 MiB, 49 %, 16 %
2023/05/08 02:25:37.198, 150.27 W, 33, 2629 MiB, 47 %, 16 %
2023/05/08 02:25:38.202, 123.15 W, 33, 2629 MiB, 45 %, 15 %
2023/05/08 02:25:39.207, 110.47 W, 33, 2629 MiB, 45 %, 14 %
2023/05/08 02:25:40.221, 120.05 W, 34, 2629 MiB, 45 %, 15 %
2023/05/08 02:25:41.225, 99.68 W, 33, 2629 MiB, 48 %, 16 %
2023/05/08 02:25:42.238, 106.25 W, 34, 2629 MiB, 46 %, 15 %
2023/05/08 02:25:43.242, 107.64 W, 34, 2629 MiB, 49 %, 16 %
2023/05/08 02:25:44.247, 126.73 W, 34, 2629 MiB, 51 %, 18 %
2023/05/08 02:25:45.252, 128.35 W, 34, 2629 MiB, 54 %, 18 %
2023/05/08 02:25:46.256, 109.26 W, 34, 2629 MiB, 43 %, 15 %
2023/05/08 02:25:47.260, 109.03 W, 34, 2629 MiB, 47 %, 16 %
2023/05/08 02:25:48.265, 109.22 W, 34, 2629 MiB, 41 %, 13 %
2023/05/08 02:25:49.269, 149.09 W, 34, 2629 MiB, 50 %, 17 %
2023/05/08 02:25:50.275, 101.99 W, 34, 2629 MiB, 46 %, 15 %
2023/05/08 02:25:51.279, 109.30 W, 35, 2629 MiB, 45 %, 14 %
2023/05/08 02:25:52.283, 157.36 W, 35, 2629 MiB, 50 %, 17 %
2023/05/08 02:25:53.287, 123.52 W, 35, 2629 MiB, 49 %, 17 %
2023/05/08 02:25:54.291, 116.17 W, 35, 2629 MiB, 48 %, 16 %
2023/05/08 02:25:55.295, 104.53 W, 35, 2629 MiB, 47 %, 16 %
2023/05/08 02:25:56.300, 109.51 W, 35, 2629 MiB, 46 %, 15 %
2023/05/08 02:25:57.306, 155.29 W, 35, 2629 MiB, 49 %, 16 %
2023/05/08 02:25:58.310, 150.22 W, 35, 2629 MiB, 49 %, 17 %
2023/05/08 02:25:59.314, 102.31 W, 35, 2629 MiB, 46 %, 16 %
2023/05/08 02:26:00.318, 109.65 W, 35, 2629 MiB, 45 %, 15 %
2023/05/08 02:26:01.323, 130.72 W, 35, 2629 MiB, 52 %, 17 %
2023/05/08 02:26:02.327, 149.38 W, 35, 2629 MiB, 50 %, 17 %
2023/05/08 02:26:03.331, 109.07 W, 36, 2629 MiB, 49 %, 15 %
2023/05/08 02:26:04.337, 111.15 W, 36, 2629 MiB, 52 %, 18 %
2023/05/08 02:26:05.343, 123.93 W, 36, 2629 MiB, 53 %, 18 %
2023/05/08 02:26:06.347, 113.27 W, 36, 2629 MiB, 45 %, 14 %
2023/05/08 02:26:07.351, 143.12 W, 36, 2629 MiB, 46 %, 15 %
2023/05/08 02:26:08.355, 152.00 W, 36, 2629 MiB, 50 %, 17 %
2023/05/08 02:26:09.359, 103.86 W, 36, 2629 MiB, 47 %, 16 %
2023/05/08 02:26:10.363, 108.57 W, 36, 2629 MiB, 45 %, 15 %
2023/05/08 02:26:11.369, 151.52 W, 36, 2629 MiB, 48 %, 16 %
2023/05/08 02:26:12.373, 126.36 W, 36, 2629 MiB, 50 %, 17 %
2023/05/08 02:26:13.377, 245.14 W, 36, 5725 MiB, 20 %, 13 %
2023/05/08 02:26:14.382, 58.04 W, 34, 5725 MiB, 0 %, 0 %
2023/05/08 02:26:15.385, 154.21 W, 36, 5725 MiB, 48 %, 15 %
2023/05/08 02:26:16.391, 122.13 W, 36, 5725 MiB, 50 %, 17 %
2023/05/08 02:26:17.397, 109.80 W, 36, 5725 MiB, 45 %, 15 %
2023/05/08 02:26:18.404, 150.70 W, 36, 5725 MiB, 48 %, 15 %
2023/05/08 02:26:19.408, 133.06 W, 36, 5725 MiB, 50 %, 17 %
2023/05/08 02:26:20.412, 109.27 W, 36, 5725 MiB, 46 %, 15 %
2023/05/08 02:26:21.416, 148.26 W, 36, 5725 MiB, 46 %, 14 %
2023/05/08 02:26:22.421, 149.83 W, 37, 5725 MiB, 49 %, 16 %
2023/05/08 02:26:23.425, 106.06 W, 37, 5725 MiB, 49 %, 16 %
2023/05/08 02:26:24.430, 130.29 W, 36, 5725 MiB, 45 %, 15 %
2023/05/08 02:26:25.437, 147.91 W, 36, 5725 MiB, 49 %, 16 %
2023/05/08 02:26:26.444, 108.84 W, 37, 5725 MiB, 48 %, 16 %
2023/05/08 02:26:27.452, 103.65 W, 36, 5725 MiB, 46 %, 15 %
2023/05/08 02:26:28.458, 154.00 W, 36, 5725 MiB, 48 %, 16 %
2023/05/08 02:26:29.464, 124.39 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:26:30.470, 109.12 W, 37, 5725 MiB, 45 %, 15 %
2023/05/08 02:26:31.476, 154.87 W, 37, 5725 MiB, 48 %, 15 %
2023/05/08 02:26:32.483, 108.66 W, 37, 5725 MiB, 49 %, 17 %
2023/05/08 02:26:33.488, 152.47 W, 37, 5725 MiB, 46 %, 15 %
2023/05/08 02:26:34.491, 142.63 W, 37, 5725 MiB, 46 %, 15 %
2023/05/08 02:26:35.496, 99.59 W, 37, 5725 MiB, 45 %, 15 %
2023/05/08 02:26:36.500, 109.93 W, 37, 5725 MiB, 47 %, 15 %
2023/05/08 02:26:37.505, 152.68 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:26:38.509, 118.83 W, 37, 5725 MiB, 46 %, 15 %
2023/05/08 02:26:39.514, 108.30 W, 37, 5725 MiB, 46 %, 15 %
2023/05/08 02:26:40.518, 115.61 W, 37, 5725 MiB, 47 %, 16 %
2023/05/08 02:26:41.525, 146.92 W, 37, 5725 MiB, 49 %, 16 %
2023/05/08 02:26:42.531, 106.55 W, 37, 5725 MiB, 45 %, 15 %
2023/05/08 02:26:43.539, 110.46 W, 37, 5725 MiB, 47 %, 15 %
2023/05/08 02:26:44.543, 148.21 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:26:45.548, 133.47 W, 37, 5725 MiB, 47 %, 16 %
2023/05/08 02:26:46.552, 108.33 W, 37, 5725 MiB, 45 %, 15 %
2023/05/08 02:26:47.557, 149.37 W, 37, 5725 MiB, 49 %, 17 %
2023/05/08 02:26:48.561, 149.70 W, 37, 5725 MiB, 48 %, 16 %
2023/05/08 02:26:49.568, 107.30 W, 37, 5725 MiB, 45 %, 15 %
2023/05/08 02:26:50.572, 143.16 W, 37, 5725 MiB, 49 %, 16 %
2023/05/08 02:26:51.576, 134.15 W, 37, 5725 MiB, 48 %, 16 %
2023/05/08 02:26:52.580, 108.34 W, 37, 5725 MiB, 45 %, 15 %
2023/05/08 02:26:53.584, 115.61 W, 37, 5725 MiB, 48 %, 16 %
2023/05/08 02:26:54.588, 152.39 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:26:55.594, 81.74 W, 36, 5725 MiB, 46 %, 14 %
2023/05/08 02:26:56.598, 57.25 W, 35, 5725 MiB, 0 %, 0 %
2023/05/08 02:26:57.602, 133.64 W, 37, 5725 MiB, 53 %, 17 %
2023/05/08 02:26:58.606, 101.43 W, 37, 5725 MiB, 45 %, 15 %
2023/05/08 02:26:59.610, 105.75 W, 37, 5725 MiB, 45 %, 14 %
2023/05/08 02:27:00.615, 142.04 W, 37, 5725 MiB, 48 %, 16 %
2023/05/08 02:27:01.622, 137.06 W, 37, 5725 MiB, 48 %, 16 %
2023/05/08 02:27:02.626, 105.29 W, 37, 5725 MiB, 46 %, 15 %
2023/05/08 02:27:03.630, 101.03 W, 37, 5725 MiB, 46 %, 14 %
2023/05/08 02:27:04.634, 111.14 W, 37, 5725 MiB, 49 %, 16 %
2023/05/08 02:27:05.638, 144.57 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:27:06.643, 124.94 W, 37, 5725 MiB, 48 %, 16 %
2023/05/08 02:27:07.647, 102.41 W, 37, 5725 MiB, 45 %, 15 %
2023/05/08 02:27:08.652, 125.35 W, 37, 5725 MiB, 48 %, 16 %
2023/05/08 02:27:09.659, 147.59 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:27:10.663, 152.71 W, 37, 5725 MiB, 48 %, 16 %
2023/05/08 02:27:11.668, 117.87 W, 37, 5725 MiB, 47 %, 16 %
2023/05/08 02:27:12.672, 104.39 W, 37, 5725 MiB, 45 %, 15 %
2023/05/08 02:27:13.677, 116.40 W, 37, 5725 MiB, 47 %, 15 %
2023/05/08 02:27:14.681, 143.27 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:27:15.686, 104.81 W, 37, 5725 MiB, 49 %, 17 %
2023/05/08 02:27:16.690, 123.98 W, 37, 5725 MiB, 46 %, 15 %
2023/05/08 02:27:17.696, 152.53 W, 37, 5725 MiB, 47 %, 15 %
2023/05/08 02:27:18.703, 114.65 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:27:19.707, 104.77 W, 37, 5725 MiB, 45 %, 15 %
2023/05/08 02:27:20.711, 148.79 W, 37, 5725 MiB, 46 %, 14 %
2023/05/08 02:27:21.715, 119.57 W, 37, 5725 MiB, 49 %, 17 %
2023/05/08 02:27:22.720, 104.67 W, 37, 5725 MiB, 47 %, 16 %
2023/05/08 02:27:23.724, 126.53 W, 37, 5725 MiB, 45 %, 15 %
2023/05/08 02:27:24.728, 151.09 W, 37, 5725 MiB, 46 %, 14 %
2023/05/08 02:27:25.733, 119.11 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:27:26.739, 105.00 W, 37, 5725 MiB, 48 %, 16 %
2023/05/08 02:27:27.746, 147.66 W, 37, 5725 MiB, 46 %, 15 %
2023/05/08 02:27:28.753, 125.68 W, 37, 5725 MiB, 48 %, 16 %
2023/05/08 02:27:29.759, 102.31 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:27:30.766, 120.06 W, 37, 5725 MiB, 46 %, 15 %
2023/05/08 02:27:31.773, 150.41 W, 37, 5725 MiB, 47 %, 15 %
2023/05/08 02:27:32.777, 111.28 W, 37, 5725 MiB, 49 %, 17 %
2023/05/08 02:27:33.781, 102.91 W, 37, 5725 MiB, 47 %, 16 %
2023/05/08 02:27:34.786, 136.76 W, 37, 5725 MiB, 45 %, 15 %
2023/05/08 02:27:35.790, 143.87 W, 37, 5725 MiB, 48 %, 16 %
2023/05/08 02:27:36.794, 108.58 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:27:37.798, 123.24 W, 37, 5725 MiB, 46 %, 15 %
2023/05/08 02:27:38.802, 58.44 W, 36, 5725 MiB, 82 %, 8 %
2023/05/08 02:27:39.807, 144.46 W, 36, 5725 MiB, 45 %, 15 %
2023/05/08 02:27:40.814, 105.26 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:27:41.820, 147.26 W, 37, 5725 MiB, 46 %, 15 %
2023/05/08 02:27:42.827, 146.37 W, 37, 5725 MiB, 45 %, 15 %
2023/05/08 02:27:43.831, 110.50 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:27:44.835, 141.94 W, 37, 5725 MiB, 46 %, 15 %
2023/05/08 02:27:45.840, 109.01 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:27:46.844, 145.15 W, 37, 5725 MiB, 46 %, 15 %
2023/05/08 02:27:47.848, 123.35 W, 37, 5725 MiB, 49 %, 16 %
2023/05/08 02:27:48.852, 105.56 W, 37, 5725 MiB, 47 %, 16 %
2023/05/08 02:27:49.856, 124.60 W, 37, 5725 MiB, 49 %, 16 %
2023/05/08 02:27:50.862, 132.49 W, 37, 5725 MiB, 47 %, 15 %
2023/05/08 02:27:51.866, 106.36 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:27:52.870, 142.09 W, 37, 5725 MiB, 46 %, 15 %
2023/05/08 02:27:53.875, 104.52 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:27:54.879, 149.86 W, 37, 5725 MiB, 46 %, 15 %
2023/05/08 02:27:55.883, 121.34 W, 37, 5725 MiB, 49 %, 16 %
2023/05/08 02:27:56.888, 122.04 W, 37, 5725 MiB, 47 %, 16 %
2023/05/08 02:27:57.893, 120.70 W, 37, 5725 MiB, 48 %, 16 %
2023/05/08 02:27:58.900, 101.36 W, 37, 5725 MiB, 47 %, 16 %
2023/05/08 02:27:59.906, 119.36 W, 37, 5725 MiB, 49 %, 16 %
2023/05/08 02:28:00.913, 105.46 W, 37, 5725 MiB, 47 %, 16 %
2023/05/08 02:28:01.917, 120.53 W, 37, 5725 MiB, 49 %, 16 %
2023/05/08 02:28:02.921, 104.35 W, 37, 5725 MiB, 49 %, 17 %
2023/05/08 02:28:03.926, 150.96 W, 37, 5725 MiB, 46 %, 15 %
2023/05/08 02:28:04.931, 153.80 W, 37, 5725 MiB, 44 %, 14 %
2023/05/08 02:28:05.935, 108.50 W, 37, 5725 MiB, 49 %, 17 %
2023/05/08 02:28:06.939, 142.67 W, 37, 5725 MiB, 47 %, 15 %
2023/05/08 02:28:07.944, 122.91 W, 37, 5725 MiB, 49 %, 16 %
2023/05/08 02:28:08.951, 122.98 W, 37, 5725 MiB, 47 %, 16 %
2023/05/08 02:28:09.958, 122.07 W, 37, 5725 MiB, 48 %, 16 %
2023/05/08 02:28:10.965, 104.96 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:28:11.971, 152.83 W, 37, 5725 MiB, 46 %, 15 %
2023/05/08 02:28:12.978, 105.31 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:28:13.985, 147.85 W, 37, 5725 MiB, 46 %, 15 %
2023/05/08 02:28:14.991, 118.56 W, 37, 5725 MiB, 47 %, 16 %
2023/05/08 02:28:15.999, 106.25 W, 37, 5725 MiB, 49 %, 17 %
2023/05/08 02:28:17.005, 145.49 W, 37, 5725 MiB, 45 %, 14 %
2023/05/08 02:28:18.011, 105.36 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:28:19.015, 150.76 W, 37, 5725 MiB, 46 %, 15 %
2023/05/08 02:28:20.019, 84.93 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:28:21.024, 57.34 W, 35, 5725 MiB, 0 %, 0 %
2023/05/08 02:28:22.027, 97.77 W, 37, 5725 MiB, 51 %, 17 %
2023/05/08 02:28:23.032, 116.44 W, 37, 5725 MiB, 45 %, 15 %
2023/05/08 02:28:24.038, 106.83 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:28:25.044, 150.94 W, 37, 5725 MiB, 47 %, 16 %
2023/05/08 02:28:26.051, 107.00 W, 37, 5725 MiB, 50 %, 17 %
2023/05/08 02:28:27.055, 133.17 W, 37, 5725 MiB, 47 %, 15 %
2023/05/08 02:28:28.060, 106.15 W, 37, 5725 MiB, 49 %, 17 %
2023/05/08 02:28:29.065, 142.10 W, 37, 5725 MiB, 47 %, 15 %
2023/05/08 02:28:30.069, 106.54 W, 37, 5725 MiB, 50 %, 17 %
