timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/05 14:42:14.545, 38.75 W, 39, 0 MiB, 42 %, 0 %
2023/05/05 14:42:15.551, 37.93 W, 38, 0 MiB, 0 %, 0 %
2023/05/05 14:42:16.559, 37.36 W, 38, 3 MiB, 0 %, 0 %
2023/05/05 14:42:17.565, 37.36 W, 37, 3 MiB, 0 %, 0 %
2023/05/05 14:42:18.571, 37.26 W, 37, 3 MiB, 0 %, 0 %
2023/05/05 14:42:19.578, 38.36 W, 37, 683 MiB, 5 %, 0 %
2023/05/05 14:42:20.583, 38.06 W, 36, 1167 MiB, 0 %, 0 %
2023/05/05 14:42:21.587, 37.09 W, 36, 2245 MiB, 5 %, 0 %
2023/05/05 14:42:22.592, 231.75 W, 43, 8741 MiB, 88 %, 45 %
2023/05/05 14:42:23.599, 229.25 W, 45, 8741 MiB, 94 %, 49 %
2023/05/05 14:42:24.612, 244.59 W, 46, 8741 MiB, 94 %, 50 %
2023/05/05 14:42:25.626, 267.06 W, 46, 8741 MiB, 94 %, 50 %
2023/05/05 14:42:26.635, 263.73 W, 46, 8741 MiB, 94 %, 49 %
2023/05/05 14:42:27.646, 270.88 W, 47, 8741 MiB, 94 %, 50 %
2023/05/05 14:42:28.653, 110.63 W, 45, 8741 MiB, 82 %, 46 %
2023/05/05 14:42:29.659, 58.32 W, 40, 8743 MiB, 0 %, 0 %
2023/05/05 14:42:30.663, 268.52 W, 46, 8743 MiB, 95 %, 50 %
2023/05/05 14:42:31.670, 274.40 W, 46, 8743 MiB, 93 %, 50 %
2023/05/05 14:42:32.675, 233.12 W, 47, 8743 MiB, 94 %, 50 %
2023/05/05 14:42:33.681, 154.97 W, 47, 8743 MiB, 93 %, 48 %
2023/05/05 14:42:34.691, 221.06 W, 48, 8743 MiB, 93 %, 49 %
2023/05/05 14:42:35.695, 227.35 W, 48, 8743 MiB, 94 %, 50 %
2023/05/05 14:42:36.700, 169.93 W, 46, 8743 MiB, 50 %, 26 %
2023/05/05 14:42:37.705, 273.61 W, 44, 8743 MiB, 12 %, 4 %
2023/05/05 14:42:38.724, 226.41 W, 47, 8743 MiB, 94 %, 50 %
2023/05/05 14:42:39.730, 226.95 W, 48, 8743 MiB, 93 %, 49 %
2023/05/05 14:42:40.742, 229.82 W, 48, 8743 MiB, 91 %, 49 %
2023/05/05 14:42:41.747, 272.77 W, 48, 8743 MiB, 93 %, 48 %
2023/05/05 14:42:42.751, 286.42 W, 49, 8743 MiB, 94 %, 50 %
2023/05/05 14:42:43.761, 261.13 W, 49, 8743 MiB, 94 %, 50 %
2023/05/05 14:42:44.766, 133.90 W, 46, 8743 MiB, 100 %, 16 %
2023/05/05 14:42:45.770, 167.48 W, 42, 8743 MiB, 5 %, 3 %
2023/05/05 14:42:46.774, 210.78 W, 48, 8743 MiB, 95 %, 50 %
2023/05/05 14:42:47.782, 221.37 W, 48, 8743 MiB, 92 %, 48 %
2023/05/05 14:42:48.787, 234.29 W, 48, 8743 MiB, 93 %, 49 %
2023/05/05 14:42:49.792, 262.64 W, 49, 8743 MiB, 93 %, 49 %
2023/05/05 14:42:50.801, 269.21 W, 49, 8743 MiB, 94 %, 49 %
2023/05/05 14:42:51.814, 274.64 W, 49, 8743 MiB, 93 %, 50 %
2023/05/05 14:42:52.821, 166.53 W, 46, 8743 MiB, 69 %, 29 %
2023/05/05 14:42:53.826, 268.91 W, 47, 8743 MiB, 70 %, 37 %
2023/05/05 14:42:54.830, 223.88 W, 48, 8743 MiB, 92 %, 50 %
2023/05/05 14:42:55.835, 180.46 W, 49, 8743 MiB, 93 %, 49 %
2023/05/05 14:42:56.839, 218.04 W, 49, 8743 MiB, 94 %, 49 %
2023/05/05 14:42:57.844, 230.25 W, 49, 8743 MiB, 93 %, 49 %
2023/05/05 14:42:58.855, 218.47 W, 48, 8743 MiB, 94 %, 50 %
2023/05/05 14:42:59.861, 222.14 W, 49, 8743 MiB, 94 %, 49 %
2023/05/05 14:43:00.865, 60.08 W, 43, 8743 MiB, 42 %, 3 %
2023/05/05 14:43:01.871, 246.47 W, 48, 8743 MiB, 94 %, 50 %
2023/05/05 14:43:02.876, 275.19 W, 49, 8743 MiB, 93 %, 49 %
2023/05/05 14:43:03.880, 234.53 W, 49, 8743 MiB, 91 %, 49 %
2023/05/05 14:43:04.885, 165.03 W, 49, 8743 MiB, 93 %, 49 %
2023/05/05 14:43:05.893, 237.55 W, 50, 8743 MiB, 93 %, 49 %
2023/05/05 14:43:06.901, 225.62 W, 50, 8743 MiB, 94 %, 49 %
2023/05/05 14:43:07.905, 100.42 W, 46, 8743 MiB, 89 %, 48 %
2023/05/05 14:43:08.910, 59.79 W, 42, 8743 MiB, 0 %, 0 %
2023/05/05 14:43:09.914, 272.39 W, 49, 8743 MiB, 94 %, 50 %
2023/05/05 14:43:10.919, 183.21 W, 49, 8743 MiB, 92 %, 48 %
2023/05/05 14:43:11.924, 224.24 W, 49, 8743 MiB, 92 %, 49 %
2023/05/05 14:43:12.929, 258.46 W, 49, 8743 MiB, 91 %, 47 %
2023/05/05 14:43:13.933, 276.74 W, 50, 8743 MiB, 94 %, 50 %
2023/05/05 14:43:14.938, 283.96 W, 50, 8743 MiB, 94 %, 50 %
2023/05/05 14:43:15.943, 172.28 W, 48, 8743 MiB, 100 %, 20 %
2023/05/05 14:43:16.949, 230.54 W, 48, 8743 MiB, 91 %, 48 %
2023/05/05 14:43:17.953, 260.50 W, 49, 8743 MiB, 92 %, 47 %
2023/05/05 14:43:18.962, 279.64 W, 49, 8743 MiB, 91 %, 49 %
2023/05/05 14:43:19.978, 202.37 W, 49, 8743 MiB, 91 %, 48 %
2023/05/05 14:43:20.992, 195.52 W, 50, 8743 MiB, 93 %, 49 %
2023/05/05 14:43:22.008, 228.12 W, 50, 8743 MiB, 94 %, 49 %
2023/05/05 14:43:23.026, 229.04 W, 50, 8743 MiB, 94 %, 50 %
2023/05/05 14:43:24.043, 60.18 W, 44, 8743 MiB, 9 %, 0 %
2023/05/05 14:43:25.047, 273.93 W, 48, 8743 MiB, 94 %, 50 %
2023/05/05 14:43:26.058, 262.41 W, 49, 8743 MiB, 95 %, 50 %
2023/05/05 14:43:27.062, 246.76 W, 50, 8743 MiB, 93 %, 50 %
2023/05/05 14:43:28.071, 225.75 W, 50, 8743 MiB, 92 %, 48 %
2023/05/05 14:43:29.075, 235.16 W, 50, 8743 MiB, 93 %, 49 %
2023/05/05 14:43:30.081, 233.60 W, 50, 8743 MiB, 94 %, 50 %
2023/05/05 14:43:31.087, 226.52 W, 50, 8743 MiB, 94 %, 50 %
2023/05/05 14:43:32.091, 59.99 W, 43, 8743 MiB, 8 %, 0 %
2023/05/05 14:43:33.095, 265.89 W, 48, 8743 MiB, 91 %, 47 %
2023/05/05 14:43:34.105, 277.27 W, 49, 8743 MiB, 94 %, 50 %
2023/05/05 14:43:35.110, 256.66 W, 49, 8743 MiB, 93 %, 50 %
2023/05/05 14:43:36.114, 172.73 W, 49, 8743 MiB, 94 %, 49 %
2023/05/05 14:43:37.124, 227.14 W, 49, 8743 MiB, 92 %, 48 %
2023/05/05 14:43:38.129, 230.54 W, 50, 8743 MiB, 92 %, 49 %
2023/05/05 14:43:39.134, 256.11 W, 50, 8743 MiB, 93 %, 49 %
2023/05/05 14:43:40.145, 60.08 W, 44, 8743 MiB, 10 %, 1 %
