timestamp, power.draw [W], temperature.gpu, memory.used [MiB]
2023/04/28 19:02:37.532, 74.40 W, 66, 0 MiB
2023/04/28 19:02:38.533, 81.23 W, 66, 0 MiB
2023/04/28 19:02:39.539, 79.22 W, 65, 0 MiB
2023/04/28 19:02:40.541, 80.42 W, 65, 3 MiB
2023/04/28 19:02:41.542, 79.87 W, 64, 3 MiB
2023/04/28 19:02:42.543, 79.57 W, 64, 3 MiB
2023/04/28 19:02:43.544, 78.04 W, 64, 442 MiB
2023/04/28 19:02:44.545, 77.74 W, 63, 970 MiB
2023/04/28 19:02:45.546, 78.34 W, 63, 1914 MiB
2023/04/28 19:02:46.547, 195.73 W, 66, 2092 MiB
2023/04/28 19:02:47.548, 191.90 W, 66, 2092 MiB
2023/04/28 19:02:48.550, 170.23 W, 66, 2092 MiB
2023/04/28 19:02:49.551, 177.58 W, 66, 2092 MiB
2023/04/28 19:02:50.552, 175.06 W, 67, 2092 MiB
2023/04/28 19:02:51.553, 177.38 W, 67, 2092 MiB
2023/04/28 19:02:52.554, 188.45 W, 67, 2092 MiB
2023/04/28 19:02:53.555, 198.23 W, 67, 2092 MiB
2023/04/28 19:02:54.557, 177.71 W, 67, 2092 MiB
2023/04/28 19:02:55.558, 176.27 W, 67, 2092 MiB
2023/04/28 19:02:56.559, 182.38 W, 67, 2092 MiB
2023/04/28 19:02:57.560, 190.39 W, 67, 2092 MiB
2023/04/28 19:02:58.561, 200.07 W, 67, 2092 MiB
2023/04/28 19:02:59.562, 187.80 W, 68, 2092 MiB
2023/04/28 19:03:00.563, 198.90 W, 68, 2092 MiB
2023/04/28 19:03:01.564, 201.68 W, 68, 2092 MiB
2023/04/28 19:03:02.565, 195.18 W, 68, 2092 MiB
2023/04/28 19:03:03.567, 179.55 W, 68, 2092 MiB
2023/04/28 19:03:04.568, 176.11 W, 68, 2092 MiB
2023/04/28 19:03:05.569, 183.17 W, 68, 2092 MiB
2023/04/28 19:03:06.570, 183.65 W, 69, 2092 MiB
2023/04/28 19:03:07.571, 185.24 W, 69, 2092 MiB
2023/04/28 19:03:08.572, 183.57 W, 69, 2092 MiB
2023/04/28 19:03:09.573, 202.08 W, 69, 2092 MiB
2023/04/28 19:03:10.574, 197.48 W, 69, 2092 MiB
2023/04/28 19:03:11.575, 180.86 W, 69, 2092 MiB
2023/04/28 19:03:12.576, 192.55 W, 69, 2092 MiB
2023/04/28 19:03:13.578, 146.61 W, 69, 2092 MiB
2023/04/28 19:03:14.579, 186.41 W, 69, 2092 MiB
2023/04/28 19:03:15.580, 202.59 W, 70, 2092 MiB
2023/04/28 19:03:16.582, 202.36 W, 70, 2092 MiB
2023/04/28 19:03:17.583, 181.26 W, 69, 2092 MiB
2023/04/28 19:03:18.584, 189.70 W, 70, 2092 MiB
2023/04/28 19:03:19.585, 205.37 W, 70, 2092 MiB
2023/04/28 19:03:20.586, 200.90 W, 70, 2092 MiB
2023/04/28 19:03:21.587, 193.07 W, 70, 2092 MiB
2023/04/28 19:03:22.589, 181.96 W, 70, 2092 MiB
2023/04/28 19:03:23.590, 187.47 W, 70, 2092 MiB
