timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/05 16:38:44.646, 38.04 W, 40, 0 MiB, 38 %, 0 %
2023/05/05 16:38:45.653, 38.25 W, 39, 0 MiB, 0 %, 0 %
2023/05/05 16:38:46.660, 37.56 W, 38, 3 MiB, 0 %, 0 %
2023/05/05 16:38:47.667, 37.57 W, 38, 3 MiB, 0 %, 0 %
2023/05/05 16:38:48.673, 37.56 W, 37, 623 MiB, 14 %, 0 %
2023/05/05 16:38:49.681, 37.26 W, 37, 1153 MiB, 5 %, 0 %
2023/05/05 16:38:50.687, 37.18 W, 37, 1489 MiB, 5 %, 0 %
2023/05/05 16:38:51.694, 105.05 W, 38, 6045 MiB, 41 %, 13 %
2023/05/05 16:38:52.704, 198.26 W, 45, 6045 MiB, 86 %, 50 %
2023/05/05 16:38:53.709, 229.78 W, 46, 6045 MiB, 93 %, 53 %
2023/05/05 16:38:54.716, 256.85 W, 47, 6045 MiB, 92 %, 52 %
2023/05/05 16:38:55.721, 257.16 W, 47, 6045 MiB, 92 %, 52 %
2023/05/05 16:38:56.725, 246.82 W, 47, 6045 MiB, 95 %, 56 %
2023/05/05 16:38:57.736, 184.81 W, 47, 6045 MiB, 94 %, 54 %
2023/05/05 16:38:58.745, 234.68 W, 48, 6045 MiB, 92 %, 52 %
2023/05/05 16:38:59.756, 260.17 W, 48, 6045 MiB, 94 %, 53 %
2023/05/05 16:39:00.763, 253.59 W, 48, 6045 MiB, 94 %, 54 %
2023/05/05 16:39:01.768, 205.32 W, 48, 8827 MiB, 100 %, 12 %
2023/05/05 16:39:02.772, 263.03 W, 46, 8827 MiB, 78 %, 44 %
2023/05/05 16:39:03.777, 259.60 W, 48, 8827 MiB, 90 %, 51 %
2023/05/05 16:39:04.784, 253.13 W, 49, 8827 MiB, 94 %, 53 %
2023/05/05 16:39:05.790, 256.66 W, 48, 8827 MiB, 92 %, 52 %
2023/05/05 16:39:06.795, 264.03 W, 48, 8827 MiB, 89 %, 51 %
2023/05/05 16:39:07.801, 260.99 W, 48, 8827 MiB, 88 %, 49 %
2023/05/05 16:39:08.805, 259.10 W, 49, 8827 MiB, 88 %, 49 %
2023/05/05 16:39:09.809, 256.37 W, 49, 8827 MiB, 91 %, 51 %
2023/05/05 16:39:10.817, 256.15 W, 50, 8827 MiB, 94 %, 54 %
2023/05/05 16:39:11.821, 208.49 W, 50, 8827 MiB, 94 %, 57 %
