timestamp, power.draw [W], temperature.gpu, memory.used [MiB]
2023/04/28 19:57:37.915, 74.51 W, 65, 0 MiB
2023/04/28 19:57:38.916, 81.43 W, 65, 0 MiB
2023/04/28 19:57:39.917, 79.26 W, 65, 0 MiB
2023/04/28 19:57:40.918, 80.31 W, 64, 3 MiB
2023/04/28 19:57:41.919, 80.05 W, 64, 3 MiB
2023/04/28 19:57:42.921, 78.13 W, 63, 394 MiB
2023/04/28 19:57:43.922, 78.01 W, 63, 922 MiB
2023/04/28 19:57:44.923, 90.12 W, 63, 1746 MiB
2023/04/28 19:57:45.925, 185.65 W, 65, 2094 MiB
2023/04/28 19:57:46.926, 180.73 W, 66, 2094 MiB
2023/04/28 19:57:47.927, 199.24 W, 66, 2094 MiB
2023/04/28 19:57:48.928, 184.78 W, 67, 2094 MiB
2023/04/28 19:57:49.929, 201.96 W, 67, 2094 MiB
2023/04/28 19:57:50.933, 198.30 W, 67, 2094 MiB
2023/04/28 19:57:51.934, 204.45 W, 67, 2094 MiB
2023/04/28 19:57:52.935, 202.19 W, 67, 2094 MiB
2023/04/28 19:57:53.936, 186.67 W, 68, 2094 MiB
2023/04/28 19:57:54.937, 206.51 W, 68, 2094 MiB
2023/04/28 19:57:55.938, 183.36 W, 68, 2094 MiB
2023/04/28 19:57:56.940, 177.69 W, 68, 2094 MiB
2023/04/28 19:57:57.941, 227.50 W, 69, 2094 MiB
2023/04/28 19:57:58.942, 203.64 W, 68, 2094 MiB
2023/04/28 19:57:59.943, 203.96 W, 69, 2094 MiB
2023/04/28 19:58:00.944, 204.16 W, 69, 2094 MiB
2023/04/28 19:58:01.945, 205.01 W, 69, 2094 MiB
2023/04/28 19:58:02.946, 235.80 W, 69, 2094 MiB
2023/04/28 19:58:03.947, 205.60 W, 69, 2094 MiB
2023/04/28 19:58:04.948, 190.72 W, 70, 2094 MiB
2023/04/28 19:58:05.949, 185.33 W, 70, 2094 MiB
2023/04/28 19:58:06.950, 202.98 W, 69, 2094 MiB
2023/04/28 19:58:07.952, 182.87 W, 70, 2094 MiB
2023/04/28 19:58:08.953, 183.20 W, 70, 2094 MiB
2023/04/28 19:58:09.954, 242.16 W, 70, 2094 MiB
2023/04/28 19:58:10.955, 183.08 W, 70, 2094 MiB
2023/04/28 19:58:11.956, 231.01 W, 71, 2094 MiB
2023/04/28 19:58:12.958, 200.40 W, 71, 2094 MiB
2023/04/28 19:58:13.959, 191.81 W, 70, 2094 MiB
2023/04/28 19:58:14.960, 202.24 W, 70, 2094 MiB
2023/04/28 19:58:15.961, 207.43 W, 71, 2094 MiB
2023/04/28 19:58:16.963, 211.56 W, 71, 2094 MiB
2023/04/28 19:58:17.964, 204.39 W, 71, 2094 MiB
2023/04/28 19:58:18.965, 206.62 W, 71, 2094 MiB
2023/04/28 19:58:19.966, 206.85 W, 71, 2094 MiB
2023/04/28 19:58:20.968, 261.20 W, 72, 2094 MiB
2023/04/28 19:58:21.968, 194.90 W, 72, 2094 MiB
2023/04/28 19:58:22.970, 193.69 W, 72, 2094 MiB
2023/04/28 19:58:23.971, 221.72 W, 71, 2094 MiB
2023/04/28 19:58:24.972, 206.71 W, 72, 2122 MiB
2023/04/28 19:58:25.973, 191.48 W, 71, 2122 MiB
2023/04/28 19:58:26.975, 197.58 W, 71, 2122 MiB
2023/04/28 19:58:27.976, 183.84 W, 71, 2122 MiB
2023/04/28 19:58:28.977, 202.07 W, 72, 2122 MiB
2023/04/28 19:58:29.978, 205.26 W, 72, 2122 MiB
2023/04/28 19:58:30.979, 210.70 W, 72, 2122 MiB
2023/04/28 19:58:31.980, 206.10 W, 72, 2122 MiB
2023/04/28 19:58:32.981, 209.82 W, 71, 2122 MiB
2023/04/28 19:58:33.982, 211.63 W, 71, 2122 MiB
2023/04/28 19:58:34.983, 209.74 W, 72, 2122 MiB
2023/04/28 19:58:35.984, 237.37 W, 73, 2122 MiB
2023/04/28 19:58:36.986, 210.06 W, 72, 2122 MiB
2023/04/28 19:58:37.987, 216.28 W, 72, 2122 MiB
2023/04/28 19:58:38.989, 183.65 W, 72, 2122 MiB
2023/04/28 19:58:39.990, 203.34 W, 72, 2122 MiB
2023/04/28 19:58:40.991, 177.37 W, 72, 2122 MiB
2023/04/28 19:58:41.992, 246.43 W, 73, 2122 MiB
2023/04/28 19:58:42.993, 197.22 W, 72, 2122 MiB
2023/04/28 19:58:43.994, 186.02 W, 72, 2122 MiB
2023/04/28 19:58:44.995, 207.59 W, 72, 2122 MiB
2023/04/28 19:58:45.996, 181.99 W, 72, 2122 MiB
2023/04/28 19:58:46.998, 194.23 W, 72, 2122 MiB
2023/04/28 19:58:47.999, 207.32 W, 72, 2122 MiB
2023/04/28 19:58:49.000, 205.90 W, 72, 2122 MiB
2023/04/28 19:58:50.001, 179.49 W, 72, 2122 MiB
2023/04/28 19:58:51.003, 190.02 W, 72, 2122 MiB
2023/04/28 19:58:52.004, 201.35 W, 72, 2122 MiB
2023/04/28 19:58:53.005, 203.22 W, 72, 2122 MiB
2023/04/28 19:58:54.006, 205.43 W, 72, 2122 MiB
2023/04/28 19:58:55.007, 206.13 W, 72, 2122 MiB
2023/04/28 19:58:56.008, 200.72 W, 71, 2122 MiB
2023/04/28 19:58:57.010, 208.59 W, 72, 2122 MiB
2023/04/28 19:58:58.011, 206.43 W, 72, 2122 MiB
2023/04/28 19:58:59.012, 206.71 W, 72, 2122 MiB
2023/04/28 19:59:00.013, 184.91 W, 72, 2122 MiB
2023/04/28 19:59:01.015, 189.41 W, 72, 2122 MiB
2023/04/28 19:59:02.016, 183.74 W, 72, 2122 MiB
2023/04/28 19:59:03.017, 196.00 W, 72, 2122 MiB
2023/04/28 19:59:04.018, 210.79 W, 72, 2122 MiB
2023/04/28 19:59:05.019, 201.61 W, 72, 2122 MiB
2023/04/28 19:59:06.020, 203.68 W, 72, 2122 MiB
2023/04/28 19:59:07.023, 198.50 W, 72, 2122 MiB
2023/04/28 19:59:08.027, 189.63 W, 72, 2122 MiB
2023/04/28 19:59:09.028, 217.02 W, 72, 2122 MiB
2023/04/28 19:59:10.029, 200.28 W, 72, 2122 MiB
2023/04/28 19:59:11.030, 195.16 W, 72, 2122 MiB
2023/04/28 19:59:12.032, 188.12 W, 72, 2122 MiB
2023/04/28 19:59:13.032, 209.29 W, 72, 2122 MiB
2023/04/28 19:59:14.034, 204.37 W, 72, 2122 MiB
2023/04/28 19:59:15.037, 198.80 W, 72, 2122 MiB
2023/04/28 19:59:16.038, 188.52 W, 72, 2122 MiB
2023/04/28 19:59:17.039, 189.38 W, 72, 2122 MiB
2023/04/28 19:59:18.040, 180.83 W, 72, 2122 MiB
2023/04/28 19:59:19.041, 207.80 W, 72, 2122 MiB
2023/04/28 19:59:20.042, 193.20 W, 72, 2122 MiB
2023/04/28 19:59:21.043, 257.30 W, 73, 2122 MiB
2023/04/28 19:59:22.044, 209.86 W, 72, 2122 MiB
2023/04/28 19:59:23.045, 209.45 W, 72, 2122 MiB
2023/04/28 19:59:24.046, 213.36 W, 72, 2122 MiB
2023/04/28 19:59:25.047, 195.16 W, 73, 2122 MiB
2023/04/28 19:59:26.048, 191.84 W, 72, 2122 MiB
2023/04/28 19:59:27.049, 209.55 W, 72, 2122 MiB
2023/04/28 19:59:28.050, 191.83 W, 73, 2122 MiB
2023/04/28 19:59:29.051, 206.38 W, 73, 2122 MiB
2023/04/28 19:59:30.052, 194.90 W, 73, 2122 MiB
2023/04/28 19:59:31.053, 205.18 W, 73, 2122 MiB
2023/04/28 19:59:32.054, 211.29 W, 72, 2122 MiB
2023/04/28 19:59:33.056, 197.03 W, 72, 2122 MiB
