timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 23:24:38.488, 37.12 W, 33, 0 MiB, 39 %, 0 %
2023/05/07 23:24:39.494, 36.82 W, 32, 0 MiB, 0 %, 0 %
2023/05/07 23:24:40.498, 36.71 W, 32, 0 MiB, 0 %, 0 %
2023/05/07 23:24:41.502, 36.52 W, 32, 3 MiB, 0 %, 0 %
2023/05/07 23:24:42.507, 36.42 W, 32, 3 MiB, 0 %, 0 %
2023/05/07 23:24:43.513, 36.99 W, 31, 527 MiB, 0 %, 0 %
2023/05/07 23:24:44.520, 36.42 W, 31, 1081 MiB, 8 %, 0 %
2023/05/07 23:24:45.527, 36.33 W, 31, 1411 MiB, 5 %, 0 %
2023/05/07 23:24:46.534, 82.57 W, 32, 2501 MiB, 19 %, 3 %
2023/05/07 23:24:47.540, 105.71 W, 35, 2501 MiB, 51 %, 18 %
2023/05/07 23:24:48.544, 114.90 W, 34, 2501 MiB, 37 %, 13 %
2023/05/07 23:24:49.549, 119.62 W, 35, 2501 MiB, 44 %, 16 %
2023/05/07 23:24:50.553, 150.54 W, 35, 2501 MiB, 49 %, 17 %
2023/05/07 23:24:51.557, 110.47 W, 35, 2501 MiB, 46 %, 16 %
2023/05/07 23:24:52.561, 145.24 W, 36, 2501 MiB, 53 %, 20 %
2023/05/07 23:24:53.566, 110.97 W, 36, 2501 MiB, 50 %, 18 %
2023/05/07 23:24:54.572, 124.93 W, 36, 2501 MiB, 45 %, 16 %
2023/05/07 23:24:55.579, 132.67 W, 36, 2501 MiB, 48 %, 17 %
2023/05/07 23:24:56.585, 112.73 W, 36, 2501 MiB, 46 %, 17 %
2023/05/07 23:24:57.592, 101.44 W, 36, 2501 MiB, 48 %, 17 %
2023/05/07 23:24:58.598, 111.44 W, 36, 2501 MiB, 49 %, 18 %
2023/05/07 23:24:59.603, 144.67 W, 36, 2501 MiB, 49 %, 17 %
2023/05/07 23:25:00.607, 143.47 W, 36, 2501 MiB, 48 %, 17 %
2023/05/07 23:25:01.611, 148.40 W, 36, 2501 MiB, 51 %, 18 %
2023/05/07 23:25:02.615, 130.22 W, 36, 2501 MiB, 48 %, 17 %
2023/05/07 23:25:03.620, 152.93 W, 36, 2501 MiB, 49 %, 18 %
2023/05/07 23:25:04.625, 148.54 W, 37, 2501 MiB, 48 %, 17 %
2023/05/07 23:25:05.632, 112.02 W, 36, 2501 MiB, 46 %, 17 %
2023/05/07 23:25:06.636, 152.76 W, 36, 2501 MiB, 49 %, 18 %
2023/05/07 23:25:07.640, 139.01 W, 36, 2501 MiB, 49 %, 17 %
2023/05/07 23:25:08.644, 113.13 W, 37, 2501 MiB, 49 %, 17 %
2023/05/07 23:25:09.648, 110.97 W, 36, 2501 MiB, 49 %, 17 %
2023/05/07 23:25:10.652, 111.38 W, 37, 2501 MiB, 49 %, 17 %
2023/05/07 23:25:11.656, 154.24 W, 37, 2501 MiB, 50 %, 18 %
2023/05/07 23:25:12.662, 156.07 W, 37, 2501 MiB, 49 %, 17 %
2023/05/07 23:25:13.669, 112.84 W, 37, 2501 MiB, 49 %, 17 %
2023/05/07 23:25:14.673, 112.28 W, 37, 2501 MiB, 49 %, 17 %
2023/05/07 23:25:15.677, 127.75 W, 37, 2501 MiB, 49 %, 17 %
2023/05/07 23:25:16.681, 98.06 W, 36, 2501 MiB, 47 %, 17 %
2023/05/07 23:25:17.685, 106.54 W, 37, 2501 MiB, 49 %, 17 %
2023/05/07 23:25:18.689, 149.40 W, 37, 2501 MiB, 50 %, 18 %
2023/05/07 23:25:19.695, 151.17 W, 37, 2501 MiB, 47 %, 17 %
2023/05/07 23:25:20.701, 113.36 W, 37, 2501 MiB, 47 %, 17 %
2023/05/07 23:25:21.708, 151.36 W, 37, 2501 MiB, 51 %, 19 %
2023/05/07 23:25:22.713, 153.82 W, 37, 2501 MiB, 48 %, 17 %
2023/05/07 23:25:23.717, 116.47 W, 37, 2501 MiB, 48 %, 17 %
2023/05/07 23:25:24.721, 117.23 W, 37, 2501 MiB, 48 %, 17 %
2023/05/07 23:25:25.725, 147.95 W, 37, 2501 MiB, 51 %, 18 %
2023/05/07 23:25:26.729, 149.51 W, 37, 2501 MiB, 49 %, 18 %
2023/05/07 23:25:27.735, 124.20 W, 37, 2501 MiB, 45 %, 15 %
2023/05/07 23:25:28.739, 120.31 W, 37, 7035 MiB, 100 %, 13 %
2023/05/07 23:25:29.743, 125.43 W, 36, 7035 MiB, 28 %, 10 %
2023/05/07 23:25:30.747, 108.40 W, 37, 7035 MiB, 49 %, 17 %
2023/05/07 23:25:31.751, 109.78 W, 37, 7035 MiB, 49 %, 17 %
2023/05/07 23:25:32.755, 96.86 W, 36, 7035 MiB, 48 %, 17 %
2023/05/07 23:25:33.760, 115.53 W, 37, 7035 MiB, 48 %, 17 %
2023/05/07 23:25:34.767, 108.20 W, 37, 7035 MiB, 48 %, 17 %
2023/05/07 23:25:35.773, 124.43 W, 37, 7035 MiB, 48 %, 17 %
2023/05/07 23:25:36.780, 110.76 W, 37, 7035 MiB, 49 %, 18 %
2023/05/07 23:25:37.787, 111.05 W, 37, 7035 MiB, 49 %, 17 %
2023/05/07 23:25:38.792, 144.07 W, 37, 7035 MiB, 49 %, 17 %
2023/05/07 23:25:39.796, 126.08 W, 37, 7035 MiB, 49 %, 17 %
2023/05/07 23:25:40.800, 110.61 W, 37, 7035 MiB, 47 %, 17 %
2023/05/07 23:25:41.804, 111.96 W, 37, 7035 MiB, 49 %, 18 %
