timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/05 14:08:52.202, 37.36 W, 37, 0 MiB, 40 %, 0 %
2023/05/05 14:08:53.208, 37.17 W, 36, 3 MiB, 0 %, 0 %
2023/05/05 14:08:54.213, 37.08 W, 36, 3 MiB, 0 %, 0 %
2023/05/05 14:08:55.219, 36.87 W, 35, 15 MiB, 0 %, 0 %
2023/05/05 14:08:56.227, 36.97 W, 35, 987 MiB, 8 %, 0 %
2023/05/05 14:08:57.233, 36.78 W, 35, 1315 MiB, 5 %, 0 %
2023/05/05 14:08:58.239, 36.87 W, 35, 7691 MiB, 19 %, 4 %
2023/05/05 14:08:59.247, 238.13 W, 42, 7711 MiB, 90 %, 61 %
2023/05/05 14:09:00.253, 259.43 W, 43, 7711 MiB, 91 %, 62 %
2023/05/05 14:09:01.258, 254.79 W, 44, 7711 MiB, 92 %, 62 %
2023/05/05 14:09:02.268, 237.90 W, 44, 7711 MiB, 92 %, 63 %
2023/05/05 14:09:03.272, 57.80 W, 39, 7711 MiB, 60 %, 6 %
2023/05/05 14:09:04.276, 241.30 W, 43, 7711 MiB, 89 %, 59 %
2023/05/05 14:09:05.281, 263.94 W, 44, 7711 MiB, 90 %, 61 %
2023/05/05 14:09:06.291, 174.99 W, 45, 7711 MiB, 89 %, 61 %
2023/05/05 14:09:07.296, 256.77 W, 45, 7711 MiB, 91 %, 62 %
2023/05/05 14:09:08.301, 61.84 W, 41, 7711 MiB, 69 %, 48 %
2023/05/05 14:09:09.306, 57.61 W, 38, 7711 MiB, 0 %, 0 %
2023/05/05 14:09:10.310, 202.01 W, 44, 7711 MiB, 93 %, 63 %
2023/05/05 14:09:11.315, 245.35 W, 45, 7711 MiB, 90 %, 61 %
2023/05/05 14:09:12.319, 253.43 W, 46, 7711 MiB, 90 %, 62 %
2023/05/05 14:09:13.324, 269.23 W, 45, 7711 MiB, 91 %, 62 %
2023/05/05 14:09:14.329, 58.61 W, 40, 7711 MiB, 0 %, 0 %
2023/05/05 14:09:15.332, 57.32 W, 38, 7711 MiB, 0 %, 0 %
2023/05/05 14:09:16.336, 201.48 W, 45, 7711 MiB, 92 %, 63 %
2023/05/05 14:09:17.345, 197.62 W, 46, 7711 MiB, 92 %, 62 %
2023/05/05 14:09:18.349, 247.74 W, 46, 7711 MiB, 91 %, 62 %
2023/05/05 14:09:19.354, 273.30 W, 46, 7711 MiB, 90 %, 61 %
2023/05/05 14:09:20.359, 58.91 W, 41, 7711 MiB, 15 %, 1 %
2023/05/05 14:09:21.363, 257.70 W, 45, 7711 MiB, 90 %, 61 %
2023/05/05 14:09:22.373, 184.11 W, 45, 7711 MiB, 91 %, 62 %
2023/05/05 14:09:23.384, 265.98 W, 46, 7711 MiB, 89 %, 60 %
2023/05/05 14:09:24.395, 213.90 W, 46, 7711 MiB, 92 %, 63 %
2023/05/05 14:09:25.400, 214.52 W, 45, 7711 MiB, 89 %, 58 %
2023/05/05 14:09:26.404, 58.21 W, 39, 7711 MiB, 0 %, 0 %
2023/05/05 14:09:27.408, 265.79 W, 46, 7711 MiB, 91 %, 62 %
2023/05/05 14:09:28.413, 173.45 W, 46, 7711 MiB, 89 %, 60 %
2023/05/05 14:09:29.418, 260.91 W, 46, 7711 MiB, 89 %, 59 %
2023/05/05 14:09:30.425, 163.30 W, 47, 7711 MiB, 90 %, 61 %
2023/05/05 14:09:31.430, 60.39 W, 42, 7711 MiB, 81 %, 30 %
2023/05/05 14:09:32.434, 240.27 W, 45, 7711 MiB, 88 %, 58 %
2023/05/05 14:09:33.443, 268.66 W, 46, 7711 MiB, 89 %, 61 %
2023/05/05 14:09:34.448, 198.17 W, 46, 7711 MiB, 89 %, 59 %
2023/05/05 14:09:35.452, 264.02 W, 47, 7711 MiB, 91 %, 62 %
2023/05/05 14:09:36.457, 263.70 W, 47, 7711 MiB, 92 %, 63 %
2023/05/05 14:09:37.461, 58.72 W, 40, 7711 MiB, 0 %, 0 %
2023/05/05 14:09:38.465, 258.70 W, 46, 7711 MiB, 91 %, 62 %
2023/05/05 14:09:39.471, 261.35 W, 46, 7711 MiB, 92 %, 63 %
2023/05/05 14:09:40.483, 240.79 W, 47, 7711 MiB, 90 %, 61 %
2023/05/05 14:09:41.488, 178.45 W, 47, 7711 MiB, 90 %, 61 %
2023/05/05 14:09:42.492, 156.54 W, 45, 7711 MiB, 19 %, 14 %
2023/05/05 14:09:43.496, 223.92 W, 45, 7711 MiB, 52 %, 36 %
2023/05/05 14:09:44.503, 243.92 W, 46, 7711 MiB, 90 %, 60 %
2023/05/05 14:09:45.508, 258.05 W, 47, 7711 MiB, 90 %, 61 %
2023/05/05 14:09:46.512, 226.60 W, 47, 7711 MiB, 88 %, 58 %
2023/05/05 14:09:47.521, 237.72 W, 48, 7711 MiB, 91 %, 62 %
2023/05/05 14:09:48.525, 58.97 W, 41, 7711 MiB, 0 %, 0 %
2023/05/05 14:09:49.529, 192.90 W, 47, 7711 MiB, 90 %, 60 %
2023/05/05 14:09:50.534, 255.18 W, 47, 7711 MiB, 88 %, 60 %
2023/05/05 14:09:51.547, 269.97 W, 47, 7711 MiB, 92 %, 62 %
2023/05/05 14:09:52.561, 251.98 W, 47, 7711 MiB, 92 %, 63 %
2023/05/05 14:09:53.567, 137.69 W, 44, 7711 MiB, 79 %, 30 %
2023/05/05 14:09:54.571, 58.22 W, 40, 7411 MiB, 2 %, 0 %
