timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/05 14:06:19.001, 37.67 W, 36, 0 MiB, 42 %, 0 %
2023/05/05 14:06:20.007, 36.79 W, 35, 3 MiB, 0 %, 0 %
2023/05/05 14:06:21.012, 36.68 W, 35, 3 MiB, 0 %, 0 %
2023/05/05 14:06:22.018, 36.59 W, 34, 3 MiB, 0 %, 0 %
2023/05/05 14:06:23.025, 36.69 W, 34, 797 MiB, 5 %, 0 %
2023/05/05 14:06:24.034, 36.69 W, 34, 1225 MiB, 5 %, 0 %
2023/05/05 14:06:25.040, 36.58 W, 33, 2821 MiB, 8 %, 1 %
2023/05/05 14:06:26.047, 237.93 W, 41, 4895 MiB, 91 %, 62 %
2023/05/05 14:06:27.051, 245.62 W, 42, 4895 MiB, 89 %, 61 %
2023/05/05 14:06:28.056, 252.54 W, 43, 4895 MiB, 89 %, 61 %
2023/05/05 14:06:29.064, 148.20 W, 43, 4895 MiB, 89 %, 59 %
2023/05/05 14:06:30.071, 262.54 W, 44, 4895 MiB, 86 %, 57 %
2023/05/05 14:06:31.077, 58.69 W, 40, 8971 MiB, 88 %, 31 %
2023/05/05 14:06:32.081, 204.11 W, 39, 8971 MiB, 0 %, 0 %
2023/05/05 14:06:33.086, 231.98 W, 43, 8971 MiB, 79 %, 53 %
2023/05/05 14:06:34.089, 250.49 W, 44, 8971 MiB, 88 %, 60 %
2023/05/05 14:06:35.093, 221.01 W, 45, 8971 MiB, 86 %, 56 %
2023/05/05 14:06:36.101, 245.21 W, 45, 8971 MiB, 88 %, 59 %
2023/05/05 14:06:37.110, 244.00 W, 45, 8971 MiB, 89 %, 61 %
2023/05/05 14:06:38.117, 58.80 W, 40, 8971 MiB, 52 %, 5 %
2023/05/05 14:06:39.121, 264.39 W, 44, 8971 MiB, 92 %, 62 %
2023/05/05 14:06:40.125, 259.34 W, 45, 8971 MiB, 89 %, 60 %
2023/05/05 14:06:41.130, 247.15 W, 46, 8971 MiB, 89 %, 60 %
2023/05/05 14:06:42.135, 258.94 W, 46, 8971 MiB, 89 %, 60 %
2023/05/05 14:06:43.142, 248.33 W, 46, 8971 MiB, 89 %, 59 %
2023/05/05 14:06:44.150, 268.53 W, 45, 8971 MiB, 36 %, 26 %
2023/05/05 14:06:45.154, 247.62 W, 44, 8971 MiB, 84 %, 56 %
2023/05/05 14:06:46.159, 261.22 W, 46, 8971 MiB, 89 %, 60 %
2023/05/05 14:06:47.164, 258.31 W, 46, 8971 MiB, 90 %, 60 %
2023/05/05 14:06:48.168, 249.01 W, 47, 8971 MiB, 92 %, 61 %
2023/05/05 14:06:49.177, 217.73 W, 47, 8971 MiB, 91 %, 61 %
2023/05/05 14:06:50.181, 219.57 W, 47, 8971 MiB, 90 %, 60 %
2023/05/05 14:06:51.186, 58.51 W, 40, 8971 MiB, 0 %, 0 %
2023/05/05 14:06:52.191, 201.99 W, 46, 8971 MiB, 84 %, 56 %
2023/05/05 14:06:53.195, 255.12 W, 46, 8971 MiB, 87 %, 58 %
2023/05/05 14:06:54.202, 230.88 W, 47, 8971 MiB, 90 %, 60 %
2023/05/05 14:06:55.207, 212.04 W, 47, 8971 MiB, 87 %, 58 %
2023/05/05 14:06:56.211, 234.24 W, 47, 8971 MiB, 86 %, 56 %
