timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 22:44:51.122, 36.63 W, 32, 0 MiB, 40 %, 0 %
2023/05/07 22:44:52.128, 36.82 W, 32, 0 MiB, 0 %, 0 %
2023/05/07 22:44:53.132, 36.73 W, 32, 0 MiB, 0 %, 0 %
2023/05/07 22:44:54.136, 36.42 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 22:44:55.140, 36.72 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 22:44:56.145, 36.63 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 22:44:57.149, 36.43 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 22:44:58.154, 36.32 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 22:44:59.160, 36.24 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 22:45:00.166, 36.42 W, 30, 0 MiB, 0 %, 0 %
2023/05/07 22:45:01.172, 36.62 W, 30, 0 MiB, 0 %, 0 %
2023/05/07 22:45:02.178, 34.37 W, 30, 0 MiB, 0 %, 0 %
2023/05/07 22:45:03.186, 34.34 W, 30, 0 MiB, 0 %, 0 %
2023/05/07 22:45:04.191, 34.23 W, 30, 0 MiB, 0 %, 0 %
2023/05/07 22:45:05.196, 34.17 W, 30, 0 MiB, 0 %, 0 %
2023/05/07 22:45:06.201, 34.25 W, 29, 0 MiB, 0 %, 0 %
2023/05/07 22:45:07.206, 34.25 W, 29, 0 MiB, 0 %, 0 %
2023/05/07 22:45:08.211, 33.95 W, 29, 0 MiB, 0 %, 0 %
2023/05/07 22:45:09.215, 34.14 W, 29, 0 MiB, 0 %, 0 %
2023/05/07 22:45:10.220, 34.04 W, 29, 0 MiB, 0 %, 0 %
2023/05/07 22:45:11.227, 34.06 W, 29, 0 MiB, 0 %, 0 %
2023/05/07 22:45:12.232, 34.04 W, 29, 0 MiB, 0 %, 0 %
2023/05/07 22:45:13.237, 33.67 W, 29, 3 MiB, 0 %, 0 %
2023/05/07 22:45:14.242, 33.75 W, 28, 3 MiB, 0 %, 0 %
2023/05/07 22:45:15.246, 35.44 W, 28, 15 MiB, 0 %, 0 %
2023/05/07 22:45:16.254, 35.74 W, 28, 1027 MiB, 9 %, 0 %
2023/05/07 22:45:17.259, 35.91 W, 28, 1345 MiB, 5 %, 0 %
2023/05/07 22:45:18.264, 86.49 W, 30, 2623 MiB, 23 %, 6 %
2023/05/07 22:45:19.269, 161.50 W, 33, 2623 MiB, 67 %, 30 %
2023/05/07 22:45:20.275, 145.73 W, 34, 2623 MiB, 67 %, 30 %
2023/05/07 22:45:21.281, 152.78 W, 35, 2623 MiB, 66 %, 30 %
2023/05/07 22:45:22.288, 139.18 W, 34, 2623 MiB, 53 %, 24 %
2023/05/07 22:45:23.294, 160.73 W, 34, 2623 MiB, 50 %, 23 %
2023/05/07 22:45:24.301, 141.80 W, 35, 2623 MiB, 54 %, 24 %
2023/05/07 22:45:25.309, 156.32 W, 36, 2623 MiB, 67 %, 30 %
2023/05/07 22:45:26.315, 163.99 W, 36, 2623 MiB, 67 %, 30 %
2023/05/07 22:45:27.319, 180.62 W, 36, 2623 MiB, 67 %, 30 %
2023/05/07 22:45:28.323, 150.41 W, 36, 2623 MiB, 66 %, 30 %
2023/05/07 22:45:29.330, 66.98 W, 34, 2623 MiB, 49 %, 22 %
2023/05/07 22:45:30.334, 147.76 W, 35, 7157 MiB, 13 %, 6 %
2023/05/07 22:45:31.338, 167.93 W, 37, 7157 MiB, 66 %, 30 %
2023/05/07 22:45:32.342, 175.69 W, 37, 7157 MiB, 66 %, 30 %
2023/05/07 22:45:33.347, 163.49 W, 37, 7157 MiB, 66 %, 29 %
2023/05/07 22:45:34.353, 153.02 W, 37, 7157 MiB, 66 %, 30 %
2023/05/07 22:45:35.360, 160.47 W, 37, 7157 MiB, 66 %, 30 %
2023/05/07 22:45:36.364, 126.17 W, 37, 7157 MiB, 58 %, 26 %
2023/05/07 22:45:37.369, 138.46 W, 37, 7157 MiB, 57 %, 26 %
2023/05/07 22:45:38.373, 144.39 W, 38, 7157 MiB, 66 %, 30 %
2023/05/07 22:45:39.377, 132.89 W, 37, 7157 MiB, 57 %, 26 %
2023/05/07 22:45:40.381, 160.63 W, 38, 7157 MiB, 66 %, 30 %
2023/05/07 22:45:41.387, 158.09 W, 38, 7157 MiB, 29 %, 20 %
2023/05/07 22:45:42.393, 163.04 W, 37, 7157 MiB, 65 %, 29 %
2023/05/07 22:45:43.400, 148.87 W, 38, 7157 MiB, 65 %, 30 %
2023/05/07 22:45:44.404, 178.72 W, 38, 7157 MiB, 64 %, 29 %
2023/05/07 22:45:45.409, 146.04 W, 38, 7157 MiB, 66 %, 30 %
2023/05/07 22:45:46.414, 151.38 W, 38, 7157 MiB, 66 %, 30 %
2023/05/07 22:45:47.418, 144.64 W, 39, 7157 MiB, 66 %, 30 %
2023/05/07 22:45:48.422, 148.43 W, 39, 7157 MiB, 66 %, 30 %
2023/05/07 22:45:49.427, 149.80 W, 39, 7157 MiB, 66 %, 30 %
2023/05/07 22:45:50.432, 175.43 W, 39, 7157 MiB, 66 %, 30 %
2023/05/07 22:45:51.439, 165.44 W, 39, 7157 MiB, 66 %, 30 %
2023/05/07 22:45:52.446, 179.29 W, 39, 7157 MiB, 68 %, 31 %
2023/05/07 22:45:53.452, 176.00 W, 38, 7157 MiB, 31 %, 14 %
2023/05/07 22:45:54.459, 174.71 W, 39, 7157 MiB, 66 %, 30 %
2023/05/07 22:45:55.467, 167.22 W, 39, 7157 MiB, 66 %, 30 %
2023/05/07 22:45:56.472, 148.73 W, 39, 7157 MiB, 66 %, 30 %
2023/05/07 22:45:57.478, 162.43 W, 39, 7157 MiB, 65 %, 30 %
2023/05/07 22:45:58.484, 170.73 W, 39, 7157 MiB, 66 %, 30 %
2023/05/07 22:45:59.491, 150.59 W, 40, 7157 MiB, 66 %, 30 %
2023/05/07 22:46:00.497, 137.20 W, 39, 7157 MiB, 58 %, 26 %
