timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/05 15:24:36.822, 37.75 W, 39, 0 MiB, 40 %, 0 %
2023/05/05 15:24:37.827, 37.86 W, 38, 0 MiB, 0 %, 0 %
2023/05/05 15:24:38.832, 37.75 W, 38, 0 MiB, 0 %, 0 %
2023/05/05 15:24:39.836, 37.36 W, 37, 3 MiB, 0 %, 0 %
2023/05/05 15:24:40.842, 37.17 W, 37, 3 MiB, 0 %, 0 %
2023/05/05 15:24:41.848, 37.08 W, 36, 3 MiB, 0 %, 0 %
2023/05/05 15:24:42.854, 38.24 W, 36, 661 MiB, 12 %, 0 %
2023/05/05 15:24:43.860, 38.03 W, 36, 1153 MiB, 0 %, 0 %
2023/05/05 15:24:44.866, 37.17 W, 35, 1929 MiB, 5 %, 0 %
2023/05/05 15:24:45.875, 160.80 W, 42, 6045 MiB, 93 %, 52 %
2023/05/05 15:24:46.879, 262.44 W, 45, 6045 MiB, 96 %, 55 %
2023/05/05 15:24:47.884, 256.96 W, 45, 6045 MiB, 94 %, 54 %
2023/05/05 15:24:48.892, 193.48 W, 46, 6045 MiB, 93 %, 55 %
2023/05/05 15:24:49.897, 260.18 W, 46, 6045 MiB, 95 %, 54 %
2023/05/05 15:24:50.907, 256.25 W, 47, 6045 MiB, 95 %, 54 %
2023/05/05 15:24:51.916, 182.88 W, 46, 6045 MiB, 92 %, 55 %
2023/05/05 15:24:52.931, 264.13 W, 47, 6045 MiB, 95 %, 54 %
2023/05/05 15:24:53.945, 253.22 W, 47, 6045 MiB, 95 %, 54 %
2023/05/05 15:24:54.957, 193.35 W, 48, 6045 MiB, 89 %, 53 %
2023/05/05 15:24:55.972, 234.68 W, 48, 6045 MiB, 93 %, 51 %
2023/05/05 15:24:56.982, 255.73 W, 48, 6045 MiB, 91 %, 52 %
2023/05/05 15:24:57.993, 248.03 W, 48, 6045 MiB, 95 %, 54 %
2023/05/05 15:24:59.000, 231.13 W, 48, 6045 MiB, 95 %, 53 %
2023/05/05 15:25:00.005, 165.69 W, 46, 10123 MiB, 100 %, 16 %
2023/05/05 15:25:01.009, 58.51 W, 40, 10123 MiB, 0 %, 0 %
2023/05/05 15:25:02.013, 247.16 W, 47, 10123 MiB, 93 %, 54 %
2023/05/05 15:25:03.022, 235.24 W, 48, 10123 MiB, 95 %, 55 %
2023/05/05 15:25:04.026, 258.85 W, 48, 10123 MiB, 94 %, 53 %
2023/05/05 15:25:05.030, 255.66 W, 48, 10123 MiB, 93 %, 53 %
2023/05/05 15:25:06.038, 230.37 W, 48, 10123 MiB, 95 %, 55 %
2023/05/05 15:25:07.044, 193.38 W, 48, 10123 MiB, 91 %, 56 %
2023/05/05 15:25:08.049, 178.71 W, 49, 10123 MiB, 92 %, 56 %
2023/05/05 15:25:09.054, 176.34 W, 49, 10123 MiB, 92 %, 56 %
2023/05/05 15:25:10.062, 200.53 W, 49, 10123 MiB, 93 %, 57 %
2023/05/05 15:25:11.069, 231.73 W, 49, 10123 MiB, 94 %, 56 %
2023/05/05 15:25:12.073, 220.85 W, 49, 10123 MiB, 91 %, 52 %
2023/05/05 15:25:13.078, 238.49 W, 49, 10123 MiB, 91 %, 51 %
2023/05/05 15:25:14.085, 255.89 W, 49, 10123 MiB, 86 %, 49 %
2023/05/05 15:25:15.089, 216.72 W, 49, 10123 MiB, 94 %, 57 %
2023/05/05 15:25:16.095, 171.39 W, 47, 10123 MiB, 100 %, 16 %
2023/05/05 15:25:17.101, 59.30 W, 42, 10123 MiB, 0 %, 0 %
2023/05/05 15:25:18.105, 259.30 W, 48, 10123 MiB, 91 %, 51 %
2023/05/05 15:25:19.111, 257.15 W, 49, 10123 MiB, 93 %, 53 %
2023/05/05 15:25:20.118, 191.65 W, 49, 10123 MiB, 94 %, 57 %
2023/05/05 15:25:21.128, 237.52 W, 49, 10123 MiB, 92 %, 51 %
2023/05/05 15:25:22.139, 256.58 W, 49, 10123 MiB, 94 %, 53 %
2023/05/05 15:25:23.151, 261.16 W, 50, 10123 MiB, 88 %, 50 %
2023/05/05 15:25:24.156, 261.85 W, 50, 10123 MiB, 91 %, 52 %
2023/05/05 15:25:25.161, 249.13 W, 50, 10123 MiB, 95 %, 54 %
2023/05/05 15:25:26.165, 191.24 W, 50, 10123 MiB, 94 %, 57 %
2023/05/05 15:25:27.170, 253.82 W, 50, 10123 MiB, 92 %, 51 %
2023/05/05 15:25:28.175, 249.58 W, 50, 10123 MiB, 93 %, 53 %
2023/05/05 15:25:29.183, 255.29 W, 50, 10123 MiB, 93 %, 53 %
2023/05/05 15:25:30.188, 258.62 W, 50, 10123 MiB, 93 %, 53 %
2023/05/05 15:25:31.192, 216.28 W, 50, 10123 MiB, 95 %, 57 %
2023/05/05 15:25:32.200, 170.48 W, 48, 10123 MiB, 100 %, 16 %
2023/05/05 15:25:33.206, 59.69 W, 42, 10123 MiB, 0 %, 0 %
2023/05/05 15:25:34.210, 260.59 W, 49, 10123 MiB, 92 %, 52 %
2023/05/05 15:25:35.215, 259.01 W, 49, 10123 MiB, 93 %, 52 %
2023/05/05 15:25:36.222, 257.05 W, 50, 10123 MiB, 92 %, 52 %
2023/05/05 15:25:37.227, 244.22 W, 50, 10123 MiB, 95 %, 54 %
2023/05/05 15:25:38.232, 177.70 W, 50, 10123 MiB, 91 %, 57 %
2023/05/05 15:25:39.242, 237.71 W, 50, 10123 MiB, 94 %, 52 %
2023/05/05 15:25:40.253, 202.36 W, 49, 10123 MiB, 82 %, 47 %
2023/05/05 15:25:41.265, 234.36 W, 50, 10123 MiB, 92 %, 52 %
2023/05/05 15:25:42.272, 257.39 W, 50, 10123 MiB, 91 %, 51 %
2023/05/05 15:25:43.278, 259.03 W, 50, 10123 MiB, 92 %, 52 %
2023/05/05 15:25:44.283, 259.98 W, 50, 10123 MiB, 93 %, 53 %
2023/05/05 15:25:45.287, 257.83 W, 51, 10123 MiB, 90 %, 51 %
2023/05/05 15:25:46.299, 246.94 W, 51, 10123 MiB, 95 %, 54 %
2023/05/05 15:25:47.305, 251.49 W, 51, 10123 MiB, 95 %, 55 %
2023/05/05 15:25:48.309, 167.41 W, 48, 10123 MiB, 100 %, 16 %
2023/05/05 15:25:49.313, 59.65 W, 43, 10123 MiB, 0 %, 0 %
2023/05/05 15:25:50.317, 265.37 W, 49, 10123 MiB, 89 %, 50 %
2023/05/05 15:25:51.323, 256.96 W, 50, 10123 MiB, 95 %, 54 %
2023/05/05 15:25:52.328, 239.68 W, 50, 10123 MiB, 94 %, 57 %
2023/05/05 15:25:53.333, 255.68 W, 50, 10123 MiB, 93 %, 52 %
2023/05/05 15:25:54.338, 257.05 W, 50, 10123 MiB, 93 %, 53 %
2023/05/05 15:25:55.342, 198.63 W, 51, 10123 MiB, 96 %, 55 %
2023/05/05 15:25:56.347, 241.26 W, 51, 10123 MiB, 94 %, 54 %
