timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 23:31:25.637, 36.62 W, 33, 0 MiB, 40 %, 0 %
2023/05/07 23:31:26.643, 36.82 W, 32, 0 MiB, 0 %, 0 %
2023/05/07 23:31:27.647, 36.82 W, 32, 3 MiB, 0 %, 0 %
2023/05/07 23:31:28.651, 36.52 W, 32, 3 MiB, 0 %, 0 %
2023/05/07 23:31:29.655, 36.61 W, 32, 3 MiB, 0 %, 0 %
2023/05/07 23:31:30.660, 36.73 W, 31, 699 MiB, 9 %, 0 %
2023/05/07 23:31:31.665, 36.52 W, 31, 1081 MiB, 0 %, 0 %
2023/05/07 23:31:32.671, 36.32 W, 31, 1593 MiB, 6 %, 0 %
2023/05/07 23:31:33.678, 156.56 W, 34, 2905 MiB, 75 %, 20 %
2023/05/07 23:31:34.684, 153.67 W, 36, 2905 MiB, 69 %, 29 %
2023/05/07 23:31:35.691, 148.61 W, 37, 2905 MiB, 59 %, 25 %
2023/05/07 23:31:36.696, 141.53 W, 37, 2905 MiB, 63 %, 27 %
2023/05/07 23:31:37.700, 145.43 W, 38, 2905 MiB, 66 %, 27 %
2023/05/07 23:31:38.704, 137.35 W, 38, 2905 MiB, 65 %, 27 %
2023/05/07 23:31:39.709, 194.50 W, 38, 2905 MiB, 65 %, 27 %
2023/05/07 23:31:40.713, 198.39 W, 39, 2905 MiB, 70 %, 29 %
2023/05/07 23:31:41.720, 156.34 W, 39, 2905 MiB, 68 %, 29 %
2023/05/07 23:31:42.727, 197.89 W, 39, 2905 MiB, 66 %, 27 %
2023/05/07 23:31:43.734, 139.49 W, 39, 2905 MiB, 69 %, 28 %
2023/05/07 23:31:44.741, 178.47 W, 39, 2905 MiB, 71 %, 30 %
2023/05/07 23:31:45.748, 152.23 W, 39, 2905 MiB, 70 %, 30 %
2023/05/07 23:31:46.756, 198.73 W, 39, 2905 MiB, 68 %, 28 %
2023/05/07 23:31:47.762, 185.49 W, 40, 2905 MiB, 70 %, 29 %
2023/05/07 23:31:48.767, 160.13 W, 40, 2905 MiB, 71 %, 31 %
2023/05/07 23:31:49.771, 157.98 W, 40, 2905 MiB, 69 %, 29 %
2023/05/07 23:31:50.776, 173.90 W, 40, 2905 MiB, 69 %, 29 %
2023/05/07 23:31:51.780, 196.52 W, 40, 2905 MiB, 71 %, 30 %
2023/05/07 23:31:52.784, 185.43 W, 40, 2905 MiB, 70 %, 29 %
2023/05/07 23:31:53.788, 165.78 W, 40, 7439 MiB, 47 %, 26 %
2023/05/07 23:31:54.794, 57.54 W, 36, 7439 MiB, 0 %, 0 %
2023/05/07 23:31:55.802, 102.58 W, 39, 7439 MiB, 41 %, 17 %
2023/05/07 23:31:56.808, 161.10 W, 41, 7439 MiB, 70 %, 29 %
2023/05/07 23:31:57.815, 156.79 W, 40, 7439 MiB, 69 %, 28 %
2023/05/07 23:31:58.822, 187.05 W, 41, 7439 MiB, 71 %, 29 %
2023/05/07 23:31:59.829, 199.64 W, 41, 7439 MiB, 73 %, 31 %
2023/05/07 23:32:00.836, 149.07 W, 41, 7439 MiB, 70 %, 29 %
2023/05/07 23:32:01.843, 190.67 W, 41, 7439 MiB, 71 %, 29 %
