timestamp, power.draw [W], temperature.gpu, memory.used [MiB]
2023/04/28 19:13:44.471, 74.59 W, 66, 0 MiB
2023/04/28 19:13:45.473, 81.80 W, 66, 0 MiB
2023/04/28 19:13:46.474, 79.33 W, 66, 0 MiB
2023/04/28 19:13:47.475, 80.81 W, 65, 3 MiB
2023/04/28 19:13:48.477, 80.32 W, 65, 3 MiB
2023/04/28 19:13:49.478, 79.99 W, 64, 3 MiB
2023/04/28 19:13:50.479, 79.71 W, 64, 3 MiB
2023/04/28 19:13:51.480, 79.54 W, 64, 3 MiB
2023/04/28 19:13:52.481, 79.19 W, 63, 3 MiB
2023/04/28 19:13:53.482, 78.94 W, 63, 3 MiB
2023/04/28 19:13:54.484, 78.65 W, 63, 3 MiB
2023/04/28 19:13:55.485, 36.71 W, 62, 3 MiB
2023/04/28 19:13:56.486, 36.95 W, 61, 3 MiB
2023/04/28 19:13:57.488, 16.66 W, 60, 3 MiB
2023/04/28 19:13:58.489, 16.61 W, 60, 3 MiB
2023/04/28 19:13:59.491, 16.61 W, 59, 3 MiB
2023/04/28 19:14:00.492, 16.48 W, 59, 3 MiB
2023/04/28 19:14:01.494, 16.48 W, 58, 3 MiB
2023/04/28 19:14:02.495, 16.12 W, 58, 3 MiB
2023/04/28 19:14:03.497, 16.33 W, 57, 3 MiB
2023/04/28 19:14:04.499, 16.33 W, 57, 3 MiB
2023/04/28 19:14:05.500, 16.42 W, 56, 3 MiB
2023/04/28 19:14:06.501, 16.40 W, 56, 3 MiB
2023/04/28 19:14:07.503, 16.58 W, 55, 3 MiB
2023/04/28 19:14:08.504, 72.35 W, 56, 318 MiB
2023/04/28 19:14:09.505, 74.28 W, 56, 732 MiB
2023/04/28 19:14:10.506, 73.93 W, 56, 1272 MiB
2023/04/28 19:14:11.507, 258.17 W, 61, 1600 MiB
2023/04/28 19:14:12.509, 255.88 W, 61, 1600 MiB
2023/04/28 19:14:13.510, 250.67 W, 62, 1600 MiB
2023/04/28 19:14:14.511, 253.64 W, 63, 1600 MiB
2023/04/28 19:14:15.512, 257.76 W, 63, 1600 MiB
2023/04/28 19:14:16.516, 257.50 W, 64, 1600 MiB
2023/04/28 19:14:17.517, 259.34 W, 65, 1600 MiB
2023/04/28 19:14:18.518, 259.35 W, 65, 1600 MiB
2023/04/28 19:14:19.521, 257.14 W, 65, 1600 MiB
2023/04/28 19:14:20.522, 258.11 W, 66, 1600 MiB
2023/04/28 19:14:21.523, 254.89 W, 66, 1600 MiB
2023/04/28 19:14:22.524, 252.80 W, 66, 1600 MiB
2023/04/28 19:14:23.528, 255.03 W, 67, 1600 MiB
2023/04/28 19:14:24.529, 256.67 W, 67, 1600 MiB
2023/04/28 19:14:25.530, 258.56 W, 68, 1600 MiB
2023/04/28 19:14:26.533, 258.23 W, 68, 1600 MiB
2023/04/28 19:14:27.534, 254.23 W, 68, 1600 MiB
2023/04/28 19:14:28.535, 254.62 W, 69, 1600 MiB
2023/04/28 19:14:29.537, 237.01 W, 68, 1600 MiB
2023/04/28 19:14:30.539, 251.87 W, 70, 1600 MiB
2023/04/28 19:14:31.540, 257.17 W, 70, 1600 MiB
2023/04/28 19:14:32.543, 249.93 W, 70, 1600 MiB
2023/04/28 19:14:33.544, 251.89 W, 70, 1600 MiB
2023/04/28 19:14:34.545, 249.94 W, 71, 1600 MiB
2023/04/28 19:14:35.549, 239.73 W, 71, 1600 MiB
2023/04/28 19:14:36.550, 260.45 W, 71, 1600 MiB
2023/04/28 19:14:37.552, 260.55 W, 71, 1600 MiB
2023/04/28 19:14:38.553, 251.14 W, 72, 1600 MiB
2023/04/28 19:14:39.554, 262.16 W, 72, 1600 MiB
2023/04/28 19:14:40.555, 238.93 W, 72, 1600 MiB
2023/04/28 19:14:41.557, 251.13 W, 73, 1600 MiB
2023/04/28 19:14:42.558, 251.51 W, 73, 1600 MiB
2023/04/28 19:14:43.559, 258.96 W, 73, 1600 MiB
2023/04/28 19:14:44.560, 256.69 W, 73, 1600 MiB
2023/04/28 19:14:45.562, 251.59 W, 74, 1600 MiB
2023/04/28 19:14:46.563, 250.01 W, 73, 1600 MiB
2023/04/28 19:14:47.564, 252.30 W, 74, 1600 MiB
2023/04/28 19:14:48.569, 257.85 W, 74, 1600 MiB
2023/04/28 19:14:49.570, 256.72 W, 74, 1600 MiB
2023/04/28 19:14:50.571, 255.53 W, 74, 1600 MiB
2023/04/28 19:14:51.573, 260.46 W, 75, 1600 MiB
2023/04/28 19:14:52.574, 169.66 W, 74, 1600 MiB
2023/04/28 19:14:53.575, 260.74 W, 75, 1600 MiB
2023/04/28 19:14:54.577, 255.51 W, 75, 1600 MiB
2023/04/28 19:14:55.578, 260.74 W, 75, 1600 MiB
2023/04/28 19:14:56.579, 252.12 W, 75, 1600 MiB
2023/04/28 19:14:57.581, 250.54 W, 75, 1600 MiB
2023/04/28 19:14:58.582, 263.67 W, 75, 1600 MiB
2023/04/28 19:14:59.583, 263.61 W, 76, 1600 MiB
2023/04/28 19:15:00.584, 264.01 W, 76, 1600 MiB
2023/04/28 19:15:01.586, 242.72 W, 75, 1600 MiB
2023/04/28 19:15:02.587, 251.67 W, 76, 1600 MiB
2023/04/28 19:15:03.588, 258.21 W, 76, 1600 MiB
2023/04/28 19:15:04.589, 250.16 W, 76, 1600 MiB
2023/04/28 19:15:05.591, 260.58 W, 76, 1600 MiB
2023/04/28 19:15:06.592, 261.85 W, 76, 1600 MiB
2023/04/28 19:15:07.593, 262.05 W, 76, 1600 MiB
2023/04/28 19:15:08.594, 258.06 W, 77, 1600 MiB
2023/04/28 19:15:09.595, 251.35 W, 77, 1600 MiB
2023/04/28 19:15:10.596, 251.52 W, 77, 1600 MiB
2023/04/28 19:15:11.600, 200.83 W, 76, 1600 MiB
2023/04/28 19:15:12.601, 261.28 W, 77, 1600 MiB
2023/04/28 19:15:13.602, 260.78 W, 77, 1600 MiB
2023/04/28 19:15:14.604, 259.00 W, 77, 1600 MiB
2023/04/28 19:15:15.605, 257.93 W, 77, 1600 MiB
2023/04/28 19:15:16.606, 253.96 W, 77, 1600 MiB
2023/04/28 19:15:17.608, 250.57 W, 77, 1600 MiB
2023/04/28 19:15:18.609, 261.36 W, 77, 1600 MiB
2023/04/28 19:15:19.610, 254.02 W, 77, 1600 MiB
2023/04/28 19:15:20.613, 257.83 W, 77, 1600 MiB
2023/04/28 19:15:21.614, 259.59 W, 77, 1600 MiB
2023/04/28 19:15:22.615, 258.06 W, 77, 1600 MiB
2023/04/28 19:15:23.616, 181.26 W, 75, 1600 MiB
2023/04/28 19:15:24.618, 253.99 W, 77, 1600 MiB
2023/04/28 19:15:25.619, 253.95 W, 77, 1600 MiB
2023/04/28 19:15:26.620, 257.51 W, 77, 1600 MiB
2023/04/28 19:15:27.621, 250.51 W, 77, 1600 MiB
2023/04/28 19:15:28.622, 260.72 W, 77, 1600 MiB
2023/04/28 19:15:29.625, 196.08 W, 77, 1600 MiB
