timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/05 17:50:12.666, 38.56 W, 39, 0 MiB, 41 %, 0 %
2023/05/05 17:50:13.672, 37.75 W, 38, 0 MiB, 0 %, 0 %
2023/05/05 17:50:14.676, 37.36 W, 37, 3 MiB, 0 %, 0 %
2023/05/05 17:50:15.681, 37.36 W, 37, 3 MiB, 0 %, 0 %
2023/05/05 17:50:16.687, 37.18 W, 36, 829 MiB, 6 %, 0 %
2023/05/05 17:50:17.694, 36.87 W, 36, 1283 MiB, 2 %, 0 %
2023/05/05 17:50:18.698, 49.22 W, 36, 2083 MiB, 7 %, 0 %
2023/05/05 17:50:19.703, 212.91 W, 43, 6047 MiB, 94 %, 57 %
2023/05/05 17:50:20.713, 255.88 W, 45, 6047 MiB, 96 %, 54 %
2023/05/05 17:50:21.724, 206.80 W, 46, 6047 MiB, 96 %, 56 %
2023/05/05 17:50:22.737, 257.63 W, 46, 6047 MiB, 91 %, 52 %
2023/05/05 17:50:23.746, 241.36 W, 47, 6047 MiB, 96 %, 56 %
2023/05/05 17:50:24.759, 259.52 W, 47, 6047 MiB, 96 %, 54 %
2023/05/05 17:50:25.769, 243.65 W, 47, 6047 MiB, 98 %, 56 %
2023/05/05 17:50:26.782, 265.98 W, 48, 6047 MiB, 95 %, 54 %
2023/05/05 17:50:27.792, 255.55 W, 48, 6047 MiB, 96 %, 55 %
2023/05/05 17:50:28.800, 202.23 W, 47, 8829 MiB, 100 %, 15 %
2023/05/05 17:50:29.807, 246.40 W, 44, 8829 MiB, 17 %, 8 %
2023/05/05 17:50:30.819, 255.21 W, 47, 8829 MiB, 91 %, 51 %
2023/05/05 17:50:31.828, 257.63 W, 48, 8829 MiB, 91 %, 52 %
2023/05/05 17:50:32.834, 252.83 W, 48, 8829 MiB, 94 %, 54 %
2023/05/05 17:50:33.839, 188.35 W, 48, 8829 MiB, 94 %, 57 %
2023/05/05 17:50:34.844, 256.50 W, 48, 8829 MiB, 94 %, 54 %
2023/05/05 17:50:35.852, 260.10 W, 49, 8829 MiB, 94 %, 53 %
2023/05/05 17:50:36.857, 195.24 W, 49, 8829 MiB, 94 %, 57 %
2023/05/05 17:50:37.862, 261.19 W, 48, 8829 MiB, 96 %, 54 %
2023/05/05 17:50:38.867, 253.13 W, 49, 8829 MiB, 96 %, 54 %
2023/05/05 17:50:39.877, 92.53 W, 45, 8831 MiB, 96 %, 10 %
2023/05/05 17:50:40.881, 249.62 W, 48, 8831 MiB, 97 %, 55 %
2023/05/05 17:50:41.886, 254.88 W, 49, 8831 MiB, 96 %, 54 %
2023/05/05 17:50:42.890, 261.15 W, 49, 8831 MiB, 95 %, 54 %
2023/05/05 17:50:43.900, 248.62 W, 49, 8831 MiB, 95 %, 54 %
2023/05/05 17:50:44.907, 249.41 W, 49, 8831 MiB, 96 %, 54 %
2023/05/05 17:50:45.911, 236.63 W, 49, 8831 MiB, 95 %, 55 %
2023/05/05 17:50:46.916, 249.84 W, 50, 8831 MiB, 93 %, 53 %
2023/05/05 17:50:47.931, 233.63 W, 50, 8831 MiB, 92 %, 51 %
2023/05/05 17:50:48.936, 256.84 W, 50, 8831 MiB, 94 %, 53 %
2023/05/05 17:50:49.944, 227.19 W, 48, 8831 MiB, 97 %, 52 %
2023/05/05 17:50:50.948, 60.39 W, 44, 8831 MiB, 13 %, 1 %
2023/05/05 17:50:51.952, 235.46 W, 48, 8831 MiB, 91 %, 57 %
2023/05/05 17:50:52.968, 213.86 W, 49, 8831 MiB, 92 %, 51 %
