timestamp, power.draw [W], temperature.gpu, memory.used [MiB]
2023/04/28 20:05:06.222, 74.89 W, 66, 0 MiB
2023/04/28 20:05:07.227, 81.87 W, 66, 0 MiB
2023/04/28 20:05:08.228, 79.80 W, 65, 0 MiB
2023/04/28 20:05:09.229, 81.32 W, 65, 3 MiB
2023/04/28 20:05:10.232, 80.46 W, 65, 3 MiB
2023/04/28 20:05:11.233, 78.36 W, 64, 340 MiB
2023/04/28 20:05:12.234, 78.07 W, 64, 882 MiB
2023/04/28 20:05:13.235, 78.55 W, 64, 1730 MiB
2023/04/28 20:05:14.236, 198.36 W, 66, 2094 MiB
2023/04/28 20:05:15.237, 200.30 W, 66, 2094 MiB
2023/04/28 20:05:16.239, 167.20 W, 66, 2094 MiB
2023/04/28 20:05:17.240, 176.99 W, 67, 2094 MiB
2023/04/28 20:05:18.241, 180.50 W, 67, 2094 MiB
2023/04/28 20:05:19.242, 187.67 W, 67, 2094 MiB
2023/04/28 20:05:20.243, 197.14 W, 67, 2094 MiB
2023/04/28 20:05:21.244, 199.11 W, 67, 2094 MiB
2023/04/28 20:05:22.246, 179.80 W, 68, 2094 MiB
2023/04/28 20:05:23.247, 163.28 W, 67, 2094 MiB
2023/04/28 20:05:24.249, 168.26 W, 67, 2094 MiB
2023/04/28 20:05:25.250, 181.77 W, 67, 2094 MiB
2023/04/28 20:05:26.251, 193.07 W, 68, 2094 MiB
2023/04/28 20:05:27.252, 120.63 W, 67, 2094 MiB
2023/04/28 20:05:28.254, 254.96 W, 69, 2094 MiB
2023/04/28 20:05:29.255, 234.62 W, 70, 2094 MiB
2023/04/28 20:05:30.257, 254.59 W, 70, 2094 MiB
2023/04/28 20:05:31.258, 236.02 W, 71, 2094 MiB
2023/04/28 20:05:32.259, 240.64 W, 70, 2094 MiB
2023/04/28 20:05:33.260, 259.58 W, 71, 2094 MiB
2023/04/28 20:05:34.262, 254.51 W, 71, 2094 MiB
2023/04/28 20:05:35.263, 237.40 W, 72, 2094 MiB
2023/04/28 20:05:36.265, 246.95 W, 72, 2094 MiB
2023/04/28 20:05:37.267, 237.80 W, 72, 2094 MiB
2023/04/28 20:05:38.268, 245.22 W, 72, 2094 MiB
2023/04/28 20:05:39.270, 255.03 W, 73, 2094 MiB
2023/04/28 20:05:40.274, 241.45 W, 73, 2094 MiB
2023/04/28 20:05:41.276, 262.62 W, 73, 2094 MiB
2023/04/28 20:05:42.277, 253.16 W, 73, 2094 MiB
2023/04/28 20:05:43.278, 242.61 W, 74, 2094 MiB
2023/04/28 20:05:44.280, 205.69 W, 72, 2122 MiB
2023/04/28 20:05:45.281, 210.53 W, 73, 2122 MiB
2023/04/28 20:05:46.282, 187.93 W, 72, 2122 MiB
2023/04/28 20:05:47.283, 196.54 W, 72, 2122 MiB
2023/04/28 20:05:48.284, 200.57 W, 72, 2122 MiB
2023/04/28 20:05:49.285, 175.12 W, 72, 2122 MiB
2023/04/28 20:05:50.288, 208.37 W, 72, 2122 MiB
2023/04/28 20:05:51.289, 179.60 W, 73, 2122 MiB
2023/04/28 20:05:52.290, 199.30 W, 72, 2122 MiB
2023/04/28 20:05:53.291, 207.21 W, 73, 2122 MiB
