timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/08 01:38:53.375, 35.83 W, 29, 0 MiB, 41 %, 0 %
2023/05/08 01:38:54.382, 35.92 W, 29, 0 MiB, 0 %, 0 %
2023/05/08 01:38:55.388, 35.53 W, 29, 3 MiB, 0 %, 0 %
2023/05/08 01:38:56.394, 35.74 W, 28, 3 MiB, 0 %, 0 %
2023/05/08 01:38:57.400, 36.71 W, 28, 787 MiB, 6 %, 0 %
2023/05/08 01:38:58.407, 36.42 W, 28, 1195 MiB, 1 %, 0 %
2023/05/08 01:38:59.414, 35.73 W, 28, 1733 MiB, 7 %, 0 %
2023/05/08 01:39:00.421, 117.02 W, 31, 2501 MiB, 57 %, 20 %
2023/05/08 01:39:01.425, 121.40 W, 33, 2501 MiB, 53 %, 18 %
2023/05/08 01:39:02.429, 121.01 W, 33, 2501 MiB, 55 %, 19 %
2023/05/08 01:39:03.433, 143.16 W, 33, 2501 MiB, 55 %, 20 %
2023/05/08 01:39:04.438, 129.36 W, 33, 2501 MiB, 55 %, 19 %
2023/05/08 01:39:05.442, 121.07 W, 34, 2501 MiB, 54 %, 19 %
2023/05/08 01:39:06.446, 142.54 W, 34, 2501 MiB, 56 %, 21 %
2023/05/08 01:39:07.452, 156.36 W, 34, 2501 MiB, 56 %, 20 %
2023/05/08 01:39:08.459, 117.22 W, 34, 2501 MiB, 54 %, 19 %
2023/05/08 01:39:09.463, 119.36 W, 34, 2501 MiB, 54 %, 19 %
2023/05/08 01:39:10.467, 120.52 W, 35, 2501 MiB, 54 %, 19 %
2023/05/08 01:39:11.471, 132.93 W, 35, 2501 MiB, 56 %, 21 %
2023/05/08 01:39:12.476, 161.92 W, 35, 2501 MiB, 57 %, 21 %
2023/05/08 01:39:13.480, 169.10 W, 35, 2501 MiB, 57 %, 20 %
2023/05/08 01:39:14.486, 148.45 W, 35, 2501 MiB, 56 %, 20 %
2023/05/08 01:39:15.491, 118.76 W, 35, 2501 MiB, 54 %, 19 %
2023/05/08 01:39:16.498, 127.97 W, 35, 2501 MiB, 56 %, 21 %
2023/05/08 01:39:17.502, 159.87 W, 36, 2501 MiB, 56 %, 21 %
2023/05/08 01:39:18.507, 157.65 W, 36, 2501 MiB, 57 %, 20 %
2023/05/08 01:39:19.512, 146.18 W, 36, 2501 MiB, 57 %, 21 %
2023/05/08 01:39:20.516, 143.07 W, 36, 2501 MiB, 57 %, 20 %
2023/05/08 01:39:21.520, 168.26 W, 36, 2501 MiB, 55 %, 20 %
2023/05/08 01:39:22.525, 152.42 W, 36, 2501 MiB, 55 %, 20 %
2023/05/08 01:39:23.529, 121.00 W, 36, 2501 MiB, 54 %, 19 %
2023/05/08 01:39:24.533, 58.42 W, 37, 5597 MiB, 8 %, 2 %
2023/05/08 01:39:25.537, 57.63 W, 33, 5597 MiB, 0 %, 0 %
2023/05/08 01:39:26.541, 101.72 W, 35, 5597 MiB, 46 %, 17 %
2023/05/08 01:39:27.547, 112.05 W, 36, 5597 MiB, 49 %, 17 %
2023/05/08 01:39:28.553, 130.76 W, 36, 5597 MiB, 51 %, 18 %
2023/05/08 01:39:29.557, 158.53 W, 36, 5597 MiB, 53 %, 19 %
2023/05/08 01:39:30.561, 119.11 W, 36, 5597 MiB, 54 %, 19 %
2023/05/08 01:39:31.566, 142.49 W, 36, 5597 MiB, 52 %, 18 %
