timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/08 02:43:44.290, 37.21 W, 35, 0 MiB, 41 %, 0 %
2023/05/08 02:43:45.297, 37.31 W, 34, 0 MiB, 0 %, 0 %
2023/05/08 02:43:46.301, 36.92 W, 34, 3 MiB, 0 %, 0 %
2023/05/08 02:43:47.307, 36.91 W, 34, 3 MiB, 0 %, 0 %
2023/05/08 02:43:48.311, 38.29 W, 33, 871 MiB, 4 %, 0 %
2023/05/08 02:43:49.318, 38.12 W, 33, 1183 MiB, 0 %, 0 %
2023/05/08 02:43:50.322, 37.02 W, 33, 1747 MiB, 5 %, 0 %
2023/05/08 02:43:51.327, 141.15 W, 37, 3145 MiB, 66 %, 25 %
2023/05/08 02:43:52.331, 146.16 W, 38, 3145 MiB, 68 %, 26 %
2023/05/08 02:43:53.335, 176.95 W, 39, 3145 MiB, 70 %, 28 %
2023/05/08 02:43:54.339, 203.83 W, 39, 3145 MiB, 68 %, 28 %
2023/05/08 02:43:55.343, 157.54 W, 39, 3145 MiB, 67 %, 26 %
2023/05/08 02:43:56.348, 143.07 W, 40, 3145 MiB, 67 %, 26 %
2023/05/08 02:43:57.352, 192.06 W, 40, 3145 MiB, 69 %, 28 %
2023/05/08 02:43:58.358, 147.20 W, 40, 3145 MiB, 67 %, 26 %
2023/05/08 02:43:59.365, 199.80 W, 40, 3145 MiB, 71 %, 29 %
2023/05/08 02:44:00.369, 146.42 W, 40, 3145 MiB, 67 %, 26 %
2023/05/08 02:44:01.373, 190.23 W, 41, 3145 MiB, 70 %, 28 %
2023/05/08 02:44:02.377, 145.62 W, 40, 3145 MiB, 67 %, 25 %
2023/05/08 02:44:03.382, 208.60 W, 41, 3145 MiB, 71 %, 29 %
2023/05/08 02:44:04.386, 143.96 W, 41, 3145 MiB, 65 %, 25 %
2023/05/08 02:44:05.391, 208.63 W, 41, 3145 MiB, 57 %, 23 %
2023/05/08 02:44:06.397, 131.98 W, 41, 3145 MiB, 62 %, 23 %
2023/05/08 02:44:07.402, 189.11 W, 41, 3145 MiB, 71 %, 28 %
2023/05/08 02:44:08.409, 206.67 W, 41, 3145 MiB, 69 %, 29 %
2023/05/08 02:44:09.413, 194.04 W, 42, 3145 MiB, 67 %, 27 %
2023/05/08 02:44:10.422, 58.23 W, 38, 3145 MiB, 45 %, 18 %
2023/05/08 02:44:11.426, 58.33 W, 37, 5927 MiB, 0 %, 0 %
2023/05/08 02:44:12.429, 199.75 W, 41, 5927 MiB, 72 %, 28 %
2023/05/08 02:44:13.434, 201.02 W, 41, 5927 MiB, 73 %, 29 %
2023/05/08 02:44:14.439, 161.59 W, 41, 5927 MiB, 71 %, 29 %
2023/05/08 02:44:15.444, 152.28 W, 42, 5927 MiB, 72 %, 29 %
2023/05/08 02:44:16.450, 152.86 W, 42, 5927 MiB, 69 %, 26 %
2023/05/08 02:44:17.454, 197.89 W, 42, 5927 MiB, 70 %, 27 %
2023/05/08 02:44:18.458, 210.13 W, 42, 5927 MiB, 70 %, 28 %
2023/05/08 02:44:19.462, 210.88 W, 42, 5927 MiB, 70 %, 28 %
2023/05/08 02:44:20.467, 204.54 W, 42, 5927 MiB, 72 %, 28 %
2023/05/08 02:44:21.472, 152.66 W, 42, 5927 MiB, 71 %, 29 %
2023/05/08 02:44:22.476, 157.04 W, 42, 5927 MiB, 72 %, 29 %
2023/05/08 02:44:23.481, 179.36 W, 43, 5927 MiB, 71 %, 28 %
2023/05/08 02:44:24.487, 197.02 W, 43, 5927 MiB, 69 %, 27 %
2023/05/08 02:44:25.494, 210.23 W, 43, 5927 MiB, 70 %, 28 %
2023/05/08 02:44:26.498, 205.48 W, 43, 5927 MiB, 72 %, 28 %
2023/05/08 02:44:27.502, 159.04 W, 43, 5927 MiB, 72 %, 29 %
2023/05/08 02:44:28.506, 156.63 W, 43, 5927 MiB, 72 %, 29 %
2023/05/08 02:44:29.510, 159.06 W, 43, 5927 MiB, 72 %, 29 %
2023/05/08 02:44:30.515, 203.31 W, 43, 5927 MiB, 60 %, 24 %
2023/05/08 02:44:31.519, 58.73 W, 38, 5927 MiB, 0 %, 0 %
2023/05/08 02:44:32.525, 194.55 W, 42, 5955 MiB, 65 %, 25 %
2023/05/08 02:44:33.532, 206.38 W, 42, 5955 MiB, 67 %, 27 %
2023/05/08 02:44:34.536, 153.39 W, 43, 5955 MiB, 70 %, 29 %
2023/05/08 02:44:35.540, 171.81 W, 42, 5955 MiB, 64 %, 24 %
2023/05/08 02:44:36.544, 161.12 W, 42, 5955 MiB, 70 %, 29 %
2023/05/08 02:44:37.549, 189.60 W, 42, 5955 MiB, 66 %, 25 %
2023/05/08 02:44:38.553, 147.22 W, 42, 5955 MiB, 71 %, 29 %
2023/05/08 02:44:39.557, 199.67 W, 42, 5955 MiB, 67 %, 26 %
2023/05/08 02:44:40.564, 152.23 W, 43, 5955 MiB, 69 %, 28 %
