timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 22:38:03.929, 36.52 W, 32, 0 MiB, 40 %, 0 %
2023/05/07 22:38:04.935, 36.62 W, 31, 0 MiB, 0 %, 0 %
2023/05/07 22:38:05.939, 36.60 W, 31, 3 MiB, 0 %, 0 %
2023/05/07 22:38:06.943, 36.42 W, 31, 3 MiB, 0 %, 0 %
2023/05/07 22:38:07.948, 36.32 W, 31, 3 MiB, 0 %, 0 %
2023/05/07 22:38:08.952, 37.61 W, 30, 745 MiB, 7 %, 0 %
2023/05/07 22:38:09.958, 37.42 W, 30, 1033 MiB, 0 %, 0 %
2023/05/07 22:38:10.962, 36.42 W, 30, 1593 MiB, 4 %, 0 %
2023/05/07 22:38:11.967, 123.79 W, 33, 2341 MiB, 47 %, 19 %
2023/05/07 22:38:12.971, 102.41 W, 33, 2341 MiB, 42 %, 17 %
2023/05/07 22:38:13.975, 83.68 W, 33, 2341 MiB, 45 %, 18 %
2023/05/07 22:38:14.979, 104.19 W, 34, 2341 MiB, 42 %, 17 %
2023/05/07 22:38:15.983, 120.58 W, 34, 2341 MiB, 41 %, 17 %
2023/05/07 22:38:16.998, 115.38 W, 34, 2341 MiB, 37 %, 15 %
2023/05/07 22:38:18.002, 115.94 W, 34, 2341 MiB, 48 %, 20 %
2023/05/07 22:38:19.007, 102.02 W, 34, 2341 MiB, 39 %, 16 %
2023/05/07 22:38:20.021, 116.89 W, 34, 2341 MiB, 39 %, 16 %
2023/05/07 22:38:21.031, 89.03 W, 34, 2341 MiB, 47 %, 19 %
2023/05/07 22:38:22.035, 96.43 W, 34, 2341 MiB, 35 %, 14 %
2023/05/07 22:38:23.042, 146.31 W, 35, 2341 MiB, 53 %, 22 %
2023/05/07 22:38:24.046, 117.54 W, 35, 2341 MiB, 51 %, 21 %
2023/05/07 22:38:25.051, 129.09 W, 35, 2341 MiB, 52 %, 22 %
2023/05/07 22:38:26.055, 117.37 W, 35, 2341 MiB, 52 %, 22 %
2023/05/07 22:38:27.060, 146.44 W, 35, 2341 MiB, 53 %, 22 %
2023/05/07 22:38:28.064, 121.71 W, 35, 2341 MiB, 43 %, 18 %
2023/05/07 22:38:29.068, 126.43 W, 35, 2341 MiB, 43 %, 18 %
2023/05/07 22:38:30.075, 132.05 W, 35, 2341 MiB, 44 %, 19 %
2023/05/07 22:38:31.082, 105.27 W, 35, 2341 MiB, 42 %, 17 %
2023/05/07 22:38:32.086, 120.84 W, 35, 2341 MiB, 45 %, 19 %
2023/05/07 22:38:33.090, 126.13 W, 35, 2341 MiB, 43 %, 18 %
2023/05/07 22:38:34.094, 136.24 W, 35, 2341 MiB, 48 %, 20 %
2023/05/07 22:38:35.098, 125.61 W, 35, 2341 MiB, 49 %, 21 %
2023/05/07 22:38:36.102, 58.54 W, 34, 6875 MiB, 68 %, 7 %
2023/05/07 22:38:37.107, 142.75 W, 35, 6875 MiB, 43 %, 18 %
2023/05/07 22:38:38.113, 138.47 W, 35, 6875 MiB, 38 %, 16 %
2023/05/07 22:38:39.117, 110.28 W, 35, 6875 MiB, 47 %, 19 %
2023/05/07 22:38:40.122, 110.80 W, 35, 6875 MiB, 47 %, 19 %
2023/05/07 22:38:41.126, 119.35 W, 36, 6875 MiB, 47 %, 19 %
2023/05/07 22:38:42.130, 98.29 W, 35, 6875 MiB, 37 %, 15 %
2023/05/07 22:38:43.134, 112.00 W, 36, 6875 MiB, 46 %, 19 %
2023/05/07 22:38:44.139, 120.81 W, 36, 6875 MiB, 47 %, 20 %
2023/05/07 22:38:45.145, 133.70 W, 36, 6875 MiB, 48 %, 20 %
2023/05/07 22:38:46.150, 141.64 W, 36, 6875 MiB, 49 %, 20 %
2023/05/07 22:38:47.154, 142.54 W, 36, 6875 MiB, 48 %, 20 %
2023/05/07 22:38:48.158, 141.20 W, 36, 6875 MiB, 49 %, 20 %
2023/05/07 22:38:49.162, 129.52 W, 36, 6875 MiB, 49 %, 21 %
2023/05/07 22:38:50.166, 101.00 W, 36, 6875 MiB, 41 %, 17 %
2023/05/07 22:38:51.172, 111.62 W, 36, 6875 MiB, 47 %, 19 %
2023/05/07 22:38:52.178, 136.87 W, 36, 6875 MiB, 49 %, 21 %
2023/05/07 22:38:53.183, 126.70 W, 36, 6875 MiB, 49 %, 21 %
2023/05/07 22:38:54.187, 88.43 W, 35, 6875 MiB, 36 %, 15 %
2023/05/07 22:38:55.191, 136.68 W, 36, 6875 MiB, 43 %, 18 %
2023/05/07 22:38:56.195, 108.53 W, 36, 6875 MiB, 44 %, 19 %
2023/05/07 22:38:57.199, 136.60 W, 36, 6875 MiB, 43 %, 18 %
2023/05/07 22:38:58.204, 102.88 W, 36, 6875 MiB, 42 %, 17 %
2023/05/07 22:38:59.210, 133.52 W, 36, 6875 MiB, 44 %, 19 %
2023/05/07 22:39:00.217, 108.53 W, 36, 6875 MiB, 44 %, 19 %
2023/05/07 22:39:01.221, 56.66 W, 34, 6875 MiB, 0 %, 0 %
2023/05/07 22:39:02.225, 135.13 W, 36, 6875 MiB, 48 %, 20 %
2023/05/07 22:39:03.229, 130.56 W, 36, 6875 MiB, 37 %, 15 %
2023/05/07 22:39:04.233, 101.44 W, 35, 6875 MiB, 40 %, 17 %
2023/05/07 22:39:05.237, 134.56 W, 36, 6875 MiB, 42 %, 18 %
2023/05/07 22:39:06.242, 111.94 W, 36, 6875 MiB, 48 %, 20 %
2023/05/07 22:39:07.249, 136.93 W, 36, 6875 MiB, 48 %, 20 %
2023/05/07 22:39:08.256, 110.92 W, 36, 6875 MiB, 48 %, 20 %
2023/05/07 22:39:09.262, 124.93 W, 36, 6875 MiB, 49 %, 21 %
2023/05/07 22:39:10.269, 111.23 W, 36, 6875 MiB, 49 %, 20 %
2023/05/07 22:39:11.275, 128.08 W, 36, 6875 MiB, 47 %, 19 %
2023/05/07 22:39:12.281, 131.47 W, 36, 6875 MiB, 48 %, 20 %
2023/05/07 22:39:13.288, 148.25 W, 37, 6875 MiB, 55 %, 23 %
2023/05/07 22:39:14.294, 136.44 W, 36, 6875 MiB, 43 %, 17 %
2023/05/07 22:39:15.301, 122.88 W, 36, 6875 MiB, 40 %, 17 %
2023/05/07 22:39:16.308, 128.66 W, 36, 6875 MiB, 43 %, 18 %
2023/05/07 22:39:17.314, 136.56 W, 36, 6875 MiB, 48 %, 20 %
2023/05/07 22:39:18.321, 129.11 W, 36, 6875 MiB, 42 %, 17 %
2023/05/07 22:39:19.327, 134.74 W, 36, 6875 MiB, 42 %, 17 %
2023/05/07 22:39:20.334, 111.36 W, 36, 6875 MiB, 49 %, 21 %
2023/05/07 22:39:21.341, 123.99 W, 36, 6875 MiB, 49 %, 21 %
2023/05/07 22:39:22.347, 128.10 W, 36, 6875 MiB, 48 %, 20 %
2023/05/07 22:39:23.354, 110.39 W, 36, 6875 MiB, 34 %, 14 %
2023/05/07 22:39:24.361, 111.05 W, 36, 6875 MiB, 50 %, 21 %
2023/05/07 22:39:25.368, 56.65 W, 34, 6875 MiB, 0 %, 0 %
2023/05/07 22:39:26.375, 128.46 W, 36, 6875 MiB, 56 %, 23 %
2023/05/07 22:39:27.380, 124.82 W, 36, 6875 MiB, 40 %, 17 %
2023/05/07 22:39:28.384, 129.53 W, 37, 6875 MiB, 55 %, 23 %
2023/05/07 22:39:29.389, 150.66 W, 37, 6875 MiB, 55 %, 23 %
2023/05/07 22:39:30.393, 119.15 W, 37, 6875 MiB, 55 %, 23 %
2023/05/07 22:39:31.398, 132.34 W, 37, 6875 MiB, 56 %, 23 %
2023/05/07 22:39:32.402, 132.36 W, 37, 6875 MiB, 56 %, 23 %
2023/05/07 22:39:33.409, 142.43 W, 36, 6875 MiB, 44 %, 18 %
2023/05/07 22:39:34.416, 143.53 W, 37, 6875 MiB, 48 %, 20 %
2023/05/07 22:39:35.424, 115.22 W, 36, 6875 MiB, 47 %, 19 %
2023/05/07 22:39:36.433, 112.69 W, 36, 6875 MiB, 46 %, 19 %
2023/05/07 22:39:37.440, 94.18 W, 36, 6875 MiB, 48 %, 20 %
2023/05/07 22:39:38.447, 109.71 W, 36, 6875 MiB, 46 %, 19 %
2023/05/07 22:39:39.455, 117.40 W, 36, 6875 MiB, 47 %, 19 %
2023/05/07 22:39:40.462, 88.95 W, 36, 6875 MiB, 33 %, 14 %
2023/05/07 22:39:41.469, 115.87 W, 36, 6875 MiB, 42 %, 17 %
2023/05/07 22:39:42.475, 97.88 W, 36, 6875 MiB, 36 %, 15 %
2023/05/07 22:39:43.479, 122.52 W, 36, 6875 MiB, 43 %, 18 %
2023/05/07 22:39:44.484, 141.94 W, 36, 6875 MiB, 43 %, 18 %
2023/05/07 22:39:45.488, 113.00 W, 36, 6875 MiB, 42 %, 17 %
2023/05/07 22:39:46.492, 119.85 W, 37, 6875 MiB, 47 %, 19 %
2023/05/07 22:39:47.496, 90.45 W, 36, 6875 MiB, 39 %, 16 %
2023/05/07 22:39:48.500, 57.14 W, 35, 6875 MiB, 100 %, 27 %
2023/05/07 22:39:49.507, 136.83 W, 36, 6875 MiB, 50 %, 21 %
2023/05/07 22:39:50.511, 116.27 W, 37, 6875 MiB, 55 %, 23 %
