timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 22:26:14.742, 36.03 W, 29, 0 MiB, 40 %, 0 %
2023/05/07 22:26:15.748, 36.03 W, 29, 0 MiB, 0 %, 0 %
2023/05/07 22:26:16.752, 35.93 W, 29, 0 MiB, 0 %, 0 %
2023/05/07 22:26:17.756, 35.84 W, 29, 0 MiB, 0 %, 0 %
2023/05/07 22:26:18.760, 36.02 W, 29, 0 MiB, 0 %, 0 %
2023/05/07 22:26:19.765, 35.74 W, 29, 0 MiB, 0 %, 0 %
2023/05/07 22:26:20.769, 35.63 W, 28, 3 MiB, 0 %, 0 %
2023/05/07 22:26:21.776, 35.53 W, 28, 3 MiB, 0 %, 0 %
2023/05/07 22:26:22.781, 35.62 W, 28, 3 MiB, 0 %, 0 %
2023/05/07 22:26:23.787, 35.63 W, 28, 3 MiB, 0 %, 0 %
2023/05/07 22:26:24.793, 36.52 W, 28, 881 MiB, 9 %, 0 %
2023/05/07 22:26:25.800, 36.61 W, 28, 1121 MiB, 1 %, 0 %
2023/05/07 22:26:26.807, 35.84 W, 28, 1591 MiB, 4 %, 0 %
2023/05/07 22:26:27.814, 73.40 W, 29, 2185 MiB, 45 %, 11 %
2023/05/07 22:26:28.818, 76.63 W, 30, 2185 MiB, 40 %, 11 %
2023/05/07 22:26:29.822, 87.46 W, 30, 2185 MiB, 39 %, 10 %
2023/05/07 22:26:30.826, 110.30 W, 31, 2185 MiB, 42 %, 12 %
2023/05/07 22:26:31.830, 92.16 W, 31, 2185 MiB, 41 %, 12 %
2023/05/07 22:26:32.836, 94.24 W, 31, 2185 MiB, 41 %, 12 %
2023/05/07 22:26:33.841, 93.39 W, 31, 2185 MiB, 41 %, 12 %
2023/05/07 22:26:34.845, 93.99 W, 31, 2185 MiB, 41 %, 12 %
2023/05/07 22:26:35.849, 98.53 W, 32, 2185 MiB, 41 %, 12 %
2023/05/07 22:26:36.853, 102.81 W, 32, 2185 MiB, 41 %, 12 %
2023/05/07 22:26:37.859, 94.19 W, 32, 2185 MiB, 42 %, 12 %
2023/05/07 22:26:38.866, 109.59 W, 32, 2185 MiB, 42 %, 12 %
2023/05/07 22:26:39.870, 113.23 W, 32, 2185 MiB, 41 %, 12 %
2023/05/07 22:26:40.874, 107.92 W, 32, 2185 MiB, 41 %, 12 %
2023/05/07 22:26:41.878, 108.60 W, 32, 2185 MiB, 42 %, 12 %
2023/05/07 22:26:42.883, 108.36 W, 32, 2185 MiB, 41 %, 12 %
2023/05/07 22:26:43.887, 100.91 W, 32, 2185 MiB, 42 %, 12 %
2023/05/07 22:26:44.892, 94.26 W, 32, 2185 MiB, 42 %, 12 %
2023/05/07 22:26:45.899, 102.62 W, 32, 2185 MiB, 42 %, 12 %
2023/05/07 22:26:46.903, 96.14 W, 32, 2185 MiB, 42 %, 12 %
2023/05/07 22:26:47.907, 103.63 W, 32, 2185 MiB, 41 %, 12 %
2023/05/07 22:26:48.911, 100.35 W, 32, 2185 MiB, 41 %, 12 %
2023/05/07 22:26:49.915, 92.11 W, 32, 2185 MiB, 30 %, 9 %
2023/05/07 22:26:50.919, 100.15 W, 32, 2185 MiB, 42 %, 12 %
2023/05/07 22:26:51.924, 93.39 W, 33, 2185 MiB, 42 %, 12 %
2023/05/07 22:26:52.930, 87.16 W, 32, 2185 MiB, 33 %, 10 %
2023/05/07 22:26:53.934, 110.38 W, 33, 2185 MiB, 42 %, 12 %
2023/05/07 22:26:54.939, 95.87 W, 33, 2185 MiB, 41 %, 12 %
2023/05/07 22:26:55.943, 94.58 W, 33, 2185 MiB, 41 %, 12 %
2023/05/07 22:26:56.948, 105.62 W, 33, 2185 MiB, 41 %, 12 %
2023/05/07 22:26:57.952, 94.54 W, 32, 2185 MiB, 32 %, 9 %
2023/05/07 22:26:58.957, 108.33 W, 33, 2185 MiB, 41 %, 12 %
2023/05/07 22:26:59.964, 95.73 W, 32, 2185 MiB, 30 %, 9 %
2023/05/07 22:27:00.968, 76.97 W, 32, 2185 MiB, 27 %, 8 %
2023/05/07 22:27:01.972, 83.14 W, 33, 2185 MiB, 38 %, 11 %
2023/05/07 22:27:02.976, 98.27 W, 33, 2185 MiB, 41 %, 12 %
2023/05/07 22:27:03.980, 86.05 W, 32, 2185 MiB, 31 %, 9 %
2023/05/07 22:27:04.985, 90.83 W, 33, 2185 MiB, 35 %, 10 %
2023/05/07 22:27:05.992, 72.23 W, 32, 2185 MiB, 38 %, 10 %
2023/05/07 22:27:06.996, 89.14 W, 32, 2185 MiB, 40 %, 10 %
2023/05/07 22:27:08.001, 232.99 W, 32, 6719 MiB, 9 %, 5 %
2023/05/07 22:27:09.007, 56.06 W, 31, 6719 MiB, 0 %, 0 %
2023/05/07 22:27:10.013, 49.76 W, 31, 6719 MiB, 0 %, 0 %
2023/05/07 22:27:11.020, 36.33 W, 30, 6719 MiB, 0 %, 0 %
2023/05/07 22:27:12.025, 59.81 W, 30, 6721 MiB, 46 %, 11 %
2023/05/07 22:27:13.031, 105.91 W, 32, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:14.036, 93.43 W, 32, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:15.042, 102.80 W, 32, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:16.089, 95.81 W, 33, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:17.096, 107.49 W, 33, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:18.100, 104.37 W, 33, 6721 MiB, 43 %, 12 %
2023/05/07 22:27:19.105, 110.11 W, 33, 6721 MiB, 43 %, 12 %
2023/05/07 22:27:20.109, 96.15 W, 33, 6721 MiB, 43 %, 12 %
2023/05/07 22:27:21.113, 99.21 W, 33, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:22.117, 95.26 W, 33, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:23.121, 108.62 W, 33, 6721 MiB, 43 %, 12 %
2023/05/07 22:27:24.125, 94.94 W, 33, 6721 MiB, 43 %, 12 %
2023/05/07 22:27:25.131, 109.10 W, 33, 6721 MiB, 43 %, 12 %
2023/05/07 22:27:26.138, 111.73 W, 33, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:27.144, 98.57 W, 33, 6721 MiB, 44 %, 13 %
2023/05/07 22:27:28.148, 108.95 W, 33, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:29.152, 98.46 W, 33, 6721 MiB, 44 %, 12 %
2023/05/07 22:27:30.156, 112.24 W, 33, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:31.161, 95.75 W, 33, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:32.165, 106.99 W, 33, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:33.169, 113.57 W, 33, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:34.176, 94.78 W, 33, 6721 MiB, 43 %, 12 %
2023/05/07 22:27:35.180, 110.15 W, 34, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:36.185, 101.36 W, 33, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:37.189, 113.72 W, 34, 6721 MiB, 43 %, 12 %
2023/05/07 22:27:38.194, 95.57 W, 33, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:39.200, 104.48 W, 34, 6721 MiB, 43 %, 12 %
2023/05/07 22:27:40.204, 94.96 W, 34, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:41.208, 105.28 W, 34, 6721 MiB, 43 %, 12 %
2023/05/07 22:27:42.213, 102.44 W, 34, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:43.217, 96.00 W, 34, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:44.223, 96.09 W, 34, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:45.227, 113.78 W, 34, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:46.231, 107.43 W, 34, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:47.235, 110.21 W, 34, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:48.239, 105.86 W, 34, 6721 MiB, 42 %, 12 %
2023/05/07 22:27:49.244, 55.67 W, 33, 6721 MiB, 59 %, 6 %
2023/05/07 22:27:50.248, 109.47 W, 33, 6721 MiB, 3 %, 1 %
2023/05/07 22:27:51.252, 74.50 W, 33, 6721 MiB, 34 %, 9 %
2023/05/07 22:27:52.256, 72.83 W, 32, 6721 MiB, 36 %, 9 %
2023/05/07 22:27:53.260, 68.01 W, 32, 6721 MiB, 39 %, 9 %
