timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/05 16:55:47.757, 37.47 W, 37, 0 MiB, 1 %, 0 %
2023/05/05 16:55:48.766, 37.27 W, 37, 3 MiB, 0 %, 0 %
2023/05/05 16:55:49.770, 38.25 W, 36, 819 MiB, 7 %, 0 %
2023/05/05 16:55:50.775, 37.75 W, 36, 1065 MiB, 0 %, 0 %
2023/05/05 16:55:51.779, 37.07 W, 35, 1839 MiB, 5 %, 0 %
2023/05/05 16:55:52.783, 252.07 W, 41, 4897 MiB, 91 %, 60 %
2023/05/05 16:55:53.792, 244.89 W, 44, 4897 MiB, 91 %, 61 %
2023/05/05 16:55:54.797, 244.62 W, 45, 4897 MiB, 90 %, 61 %
2023/05/05 16:55:55.801, 259.78 W, 45, 4897 MiB, 91 %, 61 %
2023/05/05 16:55:56.808, 57.61 W, 39, 7679 MiB, 0 %, 0 %
2023/05/05 16:55:57.811, 236.96 W, 45, 7679 MiB, 89 %, 61 %
2023/05/05 16:55:58.820, 223.37 W, 45, 7679 MiB, 88 %, 58 %
2023/05/05 16:55:59.829, 226.79 W, 46, 7679 MiB, 90 %, 59 %
2023/05/05 16:56:00.835, 190.74 W, 44, 7679 MiB, 78 %, 51 %
2023/05/05 16:56:01.840, 174.60 W, 44, 7679 MiB, 0 %, 0 %
2023/05/05 16:56:02.845, 255.76 W, 46, 7679 MiB, 89 %, 59 %
2023/05/05 16:56:03.849, 256.54 W, 47, 7679 MiB, 88 %, 58 %
2023/05/05 16:56:04.854, 256.11 W, 47, 7679 MiB, 89 %, 59 %
2023/05/05 16:56:05.860, 59.69 W, 41, 7679 MiB, 69 %, 21 %
2023/05/05 16:56:06.864, 248.53 W, 46, 7679 MiB, 91 %, 60 %
2023/05/05 16:56:07.869, 242.23 W, 46, 7679 MiB, 88 %, 59 %
2023/05/05 16:56:08.873, 252.78 W, 47, 7679 MiB, 85 %, 56 %
2023/05/05 16:56:09.877, 243.97 W, 47, 7679 MiB, 87 %, 59 %
2023/05/05 16:56:10.883, 58.82 W, 41, 7679 MiB, 0 %, 0 %
2023/05/05 16:56:11.889, 244.26 W, 47, 7679 MiB, 92 %, 61 %
2023/05/05 16:56:12.893, 223.88 W, 47, 7679 MiB, 92 %, 61 %
2023/05/05 16:56:13.897, 206.46 W, 47, 7679 MiB, 88 %, 59 %
2023/05/05 16:56:14.903, 176.49 W, 45, 7679 MiB, 89 %, 60 %
2023/05/05 16:56:15.907, 258.17 W, 45, 7679 MiB, 6 %, 3 %
2023/05/05 16:56:16.915, 225.12 W, 47, 7679 MiB, 85 %, 57 %
2023/05/05 16:56:17.924, 252.44 W, 48, 7679 MiB, 88 %, 59 %
2023/05/05 16:56:18.932, 255.25 W, 48, 7679 MiB, 88 %, 58 %
2023/05/05 16:56:19.936, 59.89 W, 43, 7679 MiB, 78 %, 21 %
2023/05/05 16:56:20.940, 236.53 W, 47, 7679 MiB, 92 %, 61 %
2023/05/05 16:56:21.945, 223.37 W, 48, 7679 MiB, 82 %, 55 %
2023/05/05 16:56:22.952, 194.46 W, 48, 7679 MiB, 79 %, 52 %
2023/05/05 16:56:23.959, 252.96 W, 49, 7679 MiB, 91 %, 61 %
2023/05/05 16:56:24.963, 59.30 W, 42, 7679 MiB, 0 %, 0 %
2023/05/05 16:56:25.967, 197.78 W, 47, 7679 MiB, 90 %, 60 %
2023/05/05 16:56:26.975, 213.21 W, 48, 7679 MiB, 88 %, 59 %
2023/05/05 16:56:27.982, 205.03 W, 49, 7679 MiB, 89 %, 59 %
2023/05/05 16:56:28.987, 238.02 W, 46, 7679 MiB, 74 %, 48 %
2023/05/05 16:56:29.992, 58.97 W, 41, 7679 MiB, 0 %, 0 %
2023/05/05 16:56:30.996, 262.12 W, 48, 7679 MiB, 92 %, 61 %
2023/05/05 16:56:32.003, 249.45 W, 48, 7679 MiB, 90 %, 60 %
2023/05/05 16:56:33.007, 255.04 W, 49, 7679 MiB, 89 %, 59 %
2023/05/05 16:56:34.012, 246.81 W, 47, 7679 MiB, 27 %, 19 %
2023/05/05 16:56:35.016, 225.73 W, 46, 7679 MiB, 40 %, 26 %
2023/05/05 16:56:36.022, 242.94 W, 48, 7679 MiB, 82 %, 55 %
2023/05/05 16:56:37.026, 249.41 W, 49, 7679 MiB, 90 %, 59 %
2023/05/05 16:56:38.030, 241.51 W, 49, 7679 MiB, 90 %, 58 %
2023/05/05 16:56:39.035, 60.69 W, 43, 7679 MiB, 43 %, 3 %
