timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/07 23:35:11.152, 37.31 W, 35, 0 MiB, 41 %, 0 %
2023/05/07 23:35:12.158, 37.32 W, 35, 0 MiB, 0 %, 0 %
2023/05/07 23:35:13.163, 37.19 W, 34, 3 MiB, 0 %, 0 %
2023/05/07 23:35:14.167, 36.92 W, 34, 3 MiB, 0 %, 0 %
2023/05/07 23:35:15.171, 36.92 W, 34, 3 MiB, 0 %, 0 %
2023/05/07 23:35:16.176, 38.90 W, 33, 863 MiB, 7 %, 0 %
2023/05/07 23:35:17.180, 38.22 W, 33, 1137 MiB, 0 %, 0 %
2023/05/07 23:35:18.185, 36.83 W, 33, 1725 MiB, 5 %, 0 %
2023/05/07 23:35:19.190, 158.74 W, 37, 2905 MiB, 71 %, 29 %
2023/05/07 23:35:20.196, 136.53 W, 38, 2905 MiB, 63 %, 27 %
2023/05/07 23:35:21.202, 186.91 W, 39, 2905 MiB, 69 %, 28 %
2023/05/07 23:35:22.208, 162.79 W, 39, 2905 MiB, 70 %, 29 %
2023/05/07 23:35:23.214, 196.51 W, 39, 2905 MiB, 67 %, 28 %
2023/05/07 23:35:24.221, 154.08 W, 39, 2905 MiB, 65 %, 27 %
2023/05/07 23:35:25.227, 175.24 W, 40, 2905 MiB, 68 %, 28 %
2023/05/07 23:35:26.234, 172.29 W, 40, 2905 MiB, 68 %, 28 %
2023/05/07 23:35:27.240, 161.51 W, 40, 2905 MiB, 69 %, 29 %
2023/05/07 23:35:28.247, 143.70 W, 39, 2905 MiB, 48 %, 20 %
2023/05/07 23:35:29.251, 194.37 W, 40, 2905 MiB, 71 %, 29 %
2023/05/07 23:35:30.255, 198.32 W, 41, 2905 MiB, 64 %, 27 %
2023/05/07 23:35:31.259, 140.94 W, 40, 2905 MiB, 71 %, 31 %
2023/05/07 23:35:32.264, 158.56 W, 40, 2905 MiB, 67 %, 28 %
2023/05/07 23:35:33.268, 186.49 W, 41, 2905 MiB, 64 %, 27 %
2023/05/07 23:35:34.272, 153.31 W, 41, 2905 MiB, 65 %, 27 %
2023/05/07 23:35:35.279, 151.79 W, 41, 2905 MiB, 68 %, 27 %
2023/05/07 23:35:36.286, 187.76 W, 40, 2905 MiB, 52 %, 22 %
2023/05/07 23:35:37.292, 190.45 W, 41, 2905 MiB, 70 %, 29 %
2023/05/07 23:35:38.297, 152.71 W, 41, 2905 MiB, 71 %, 30 %
2023/05/07 23:35:39.301, 155.51 W, 41, 7439 MiB, 100 %, 34 %
2023/05/07 23:35:40.305, 151.57 W, 39, 7439 MiB, 46 %, 19 %
2023/05/07 23:35:41.310, 172.53 W, 41, 7439 MiB, 65 %, 27 %
2023/05/07 23:35:42.316, 171.39 W, 41, 7439 MiB, 69 %, 28 %
2023/05/07 23:35:43.320, 139.33 W, 40, 7439 MiB, 56 %, 22 %
2023/05/07 23:35:44.324, 197.52 W, 41, 7439 MiB, 62 %, 26 %
2023/05/07 23:35:45.329, 183.30 W, 41, 7439 MiB, 60 %, 26 %
2023/05/07 23:35:46.335, 131.03 W, 41, 7439 MiB, 61 %, 26 %
2023/05/07 23:35:47.340, 137.99 W, 41, 7439 MiB, 58 %, 23 %
2023/05/07 23:35:48.344, 141.60 W, 41, 7439 MiB, 60 %, 24 %
2023/05/07 23:35:49.349, 138.31 W, 41, 7439 MiB, 60 %, 25 %
2023/05/07 23:35:50.353, 153.50 W, 41, 7439 MiB, 62 %, 26 %
2023/05/07 23:35:51.357, 136.99 W, 41, 7439 MiB, 65 %, 27 %
2023/05/07 23:35:52.361, 175.35 W, 41, 7439 MiB, 67 %, 28 %
2023/05/07 23:35:53.366, 146.82 W, 41, 7439 MiB, 66 %, 27 %
2023/05/07 23:35:54.372, 150.99 W, 42, 7439 MiB, 65 %, 27 %
2023/05/07 23:35:55.379, 182.80 W, 41, 7439 MiB, 67 %, 29 %
2023/05/07 23:35:56.386, 144.05 W, 41, 7439 MiB, 63 %, 27 %
2023/05/07 23:35:57.392, 145.87 W, 41, 7439 MiB, 66 %, 27 %
2023/05/07 23:35:58.396, 192.96 W, 42, 7439 MiB, 68 %, 29 %
2023/05/07 23:35:59.401, 145.38 W, 42, 7439 MiB, 66 %, 27 %
2023/05/07 23:36:00.405, 168.95 W, 42, 7439 MiB, 65 %, 27 %
2023/05/07 23:36:01.409, 60.41 W, 39, 7439 MiB, 48 %, 19 %
2023/05/07 23:36:02.413, 58.13 W, 38, 7439 MiB, 0 %, 0 %
2023/05/07 23:36:03.417, 155.91 W, 42, 7439 MiB, 70 %, 28 %
2023/05/07 23:36:04.423, 179.65 W, 41, 7439 MiB, 66 %, 28 %
2023/05/07 23:36:05.429, 186.68 W, 42, 7439 MiB, 64 %, 27 %
2023/05/07 23:36:06.433, 147.85 W, 41, 7439 MiB, 65 %, 27 %
2023/05/07 23:36:07.438, 146.85 W, 41, 7439 MiB, 64 %, 27 %
2023/05/07 23:36:08.442, 196.22 W, 42, 7439 MiB, 66 %, 27 %
