timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/08 03:33:22.187, 36.23 W, 29, 0 MiB, 39 %, 0 %
2023/05/08 03:33:23.193, 35.94 W, 29, 0 MiB, 0 %, 0 %
2023/05/08 03:33:24.197, 35.93 W, 29, 3 MiB, 0 %, 0 %
2023/05/08 03:33:25.202, 35.84 W, 29, 3 MiB, 0 %, 0 %
2023/05/08 03:33:26.207, 35.84 W, 29, 811 MiB, 5 %, 0 %
2023/05/08 03:33:27.214, 35.72 W, 28, 1237 MiB, 3 %, 0 %
2023/05/08 03:33:28.220, 43.13 W, 28, 2007 MiB, 7 %, 0 %
2023/05/08 03:33:29.227, 117.47 W, 32, 2503 MiB, 52 %, 19 %
2023/05/08 03:33:30.232, 118.22 W, 33, 2503 MiB, 52 %, 18 %
2023/05/08 03:33:31.236, 141.35 W, 33, 2503 MiB, 52 %, 18 %
2023/05/08 03:33:32.240, 158.77 W, 33, 2503 MiB, 55 %, 20 %
2023/05/08 03:33:33.249, 119.29 W, 33, 2503 MiB, 39 %, 14 %
2023/05/08 03:33:34.253, 152.98 W, 34, 2503 MiB, 48 %, 17 %
2023/05/08 03:33:35.260, 100.25 W, 33, 2503 MiB, 49 %, 18 %
2023/05/08 03:33:36.264, 140.35 W, 34, 2503 MiB, 48 %, 17 %
2023/05/08 03:33:37.269, 148.00 W, 34, 2503 MiB, 51 %, 19 %
2023/05/08 03:33:38.273, 112.25 W, 34, 2503 MiB, 49 %, 17 %
2023/05/08 03:33:39.277, 150.64 W, 34, 2503 MiB, 49 %, 17 %
2023/05/08 03:33:40.281, 106.93 W, 34, 2503 MiB, 50 %, 18 %
2023/05/08 03:33:41.288, 143.21 W, 35, 2503 MiB, 49 %, 17 %
2023/05/08 03:33:42.292, 152.18 W, 35, 2503 MiB, 51 %, 18 %
2023/05/08 03:33:43.296, 134.57 W, 35, 2503 MiB, 50 %, 19 %
2023/05/08 03:33:44.301, 115.33 W, 35, 2503 MiB, 48 %, 17 %
2023/05/08 03:33:45.305, 155.08 W, 35, 2503 MiB, 51 %, 18 %
2023/05/08 03:33:46.310, 135.10 W, 35, 2503 MiB, 50 %, 18 %
2023/05/08 03:33:47.316, 112.26 W, 35, 2503 MiB, 49 %, 17 %
2023/05/08 03:33:48.320, 135.98 W, 35, 2503 MiB, 49 %, 18 %
2023/05/08 03:33:49.324, 141.42 W, 35, 2503 MiB, 50 %, 18 %
2023/05/08 03:33:50.329, 155.78 W, 35, 2503 MiB, 51 %, 18 %
2023/05/08 03:33:51.333, 139.73 W, 35, 2503 MiB, 48 %, 17 %
2023/05/08 03:33:52.337, 108.49 W, 35, 2503 MiB, 49 %, 17 %
2023/05/08 03:33:53.341, 119.89 W, 35, 2503 MiB, 49 %, 18 %
2023/05/08 03:33:54.348, 152.97 W, 35, 2503 MiB, 51 %, 18 %
2023/05/08 03:33:55.352, 113.21 W, 36, 2503 MiB, 49 %, 17 %
2023/05/08 03:33:56.356, 58.05 W, 35, 5599 MiB, 63 %, 6 %
2023/05/08 03:33:57.360, 56.83 W, 33, 5599 MiB, 0 %, 0 %
2023/05/08 03:33:58.363, 119.06 W, 35, 5599 MiB, 49 %, 18 %
2023/05/08 03:33:59.367, 112.12 W, 35, 5599 MiB, 49 %, 17 %
2023/05/08 03:34:00.372, 130.82 W, 36, 5599 MiB, 49 %, 17 %
2023/05/08 03:34:01.378, 112.26 W, 36, 5599 MiB, 49 %, 17 %
2023/05/08 03:34:02.382, 151.40 W, 36, 5599 MiB, 50 %, 18 %
2023/05/08 03:34:03.386, 132.55 W, 36, 5599 MiB, 48 %, 17 %
2023/05/08 03:34:04.390, 112.84 W, 36, 5599 MiB, 49 %, 17 %
2023/05/08 03:34:05.394, 126.14 W, 36, 5599 MiB, 49 %, 17 %
2023/05/08 03:34:06.399, 138.11 W, 36, 5599 MiB, 49 %, 18 %
2023/05/08 03:34:07.403, 127.16 W, 36, 5599 MiB, 49 %, 17 %
2023/05/08 03:34:08.409, 148.87 W, 36, 5599 MiB, 50 %, 18 %
2023/05/08 03:34:09.416, 115.22 W, 36, 5599 MiB, 48 %, 17 %
2023/05/08 03:34:10.421, 155.66 W, 36, 5599 MiB, 50 %, 18 %
2023/05/08 03:34:11.425, 110.39 W, 36, 5599 MiB, 49 %, 18 %
2023/05/08 03:34:12.429, 141.88 W, 36, 5599 MiB, 50 %, 19 %
2023/05/08 03:34:13.433, 129.60 W, 36, 5599 MiB, 50 %, 18 %
2023/05/08 03:34:14.437, 125.56 W, 36, 5599 MiB, 49 %, 17 %
2023/05/08 03:34:15.442, 118.74 W, 36, 5599 MiB, 48 %, 17 %
2023/05/08 03:34:16.448, 139.82 W, 36, 5599 MiB, 45 %, 16 %
2023/05/08 03:34:17.455, 151.31 W, 36, 5599 MiB, 45 %, 16 %
2023/05/08 03:34:18.463, 118.08 W, 36, 5599 MiB, 48 %, 17 %
2023/05/08 03:34:19.470, 112.44 W, 36, 5599 MiB, 48 %, 17 %
2023/05/08 03:34:20.477, 147.02 W, 37, 5599 MiB, 48 %, 17 %
2023/05/08 03:34:21.484, 144.69 W, 37, 5599 MiB, 50 %, 18 %
2023/05/08 03:34:22.491, 111.57 W, 36, 5599 MiB, 48 %, 17 %
2023/05/08 03:34:23.498, 151.09 W, 37, 5599 MiB, 49 %, 17 %
2023/05/08 03:34:24.505, 118.50 W, 37, 5599 MiB, 49 %, 18 %
2023/05/08 03:34:25.511, 57.74 W, 35, 5599 MiB, 23 %, 8 %
2023/05/08 03:34:26.517, 57.43 W, 34, 5599 MiB, 0 %, 0 %
2023/05/08 03:34:27.523, 116.72 W, 36, 5599 MiB, 47 %, 17 %
2023/05/08 03:34:28.530, 116.54 W, 37, 5599 MiB, 51 %, 18 %
2023/05/08 03:34:29.537, 113.25 W, 37, 5599 MiB, 53 %, 19 %
2023/05/08 03:34:30.543, 140.71 W, 37, 5599 MiB, 53 %, 18 %
2023/05/08 03:34:31.550, 159.92 W, 37, 5599 MiB, 52 %, 18 %
2023/05/08 03:34:32.557, 154.26 W, 37, 5599 MiB, 55 %, 19 %
2023/05/08 03:34:33.563, 159.33 W, 37, 5599 MiB, 54 %, 19 %
2023/05/08 03:34:34.570, 142.92 W, 37, 5599 MiB, 43 %, 16 %
2023/05/08 03:34:35.577, 162.57 W, 37, 5599 MiB, 53 %, 19 %
2023/05/08 03:34:36.584, 154.24 W, 37, 5599 MiB, 55 %, 19 %
2023/05/08 03:34:37.591, 118.99 W, 37, 5599 MiB, 48 %, 17 %
2023/05/08 03:34:38.598, 110.28 W, 37, 5599 MiB, 48 %, 17 %
2023/05/08 03:34:39.605, 169.04 W, 37, 5599 MiB, 55 %, 19 %
2023/05/08 03:34:40.612, 145.58 W, 37, 5599 MiB, 50 %, 18 %
2023/05/08 03:34:41.616, 107.51 W, 37, 5599 MiB, 48 %, 17 %
2023/05/08 03:34:42.620, 147.35 W, 37, 5599 MiB, 51 %, 17 %
2023/05/08 03:34:43.625, 142.86 W, 37, 5599 MiB, 55 %, 20 %
2023/05/08 03:34:44.629, 105.91 W, 37, 5599 MiB, 44 %, 15 %
2023/05/08 03:34:45.634, 117.34 W, 38, 5599 MiB, 48 %, 17 %
2023/05/08 03:34:46.638, 120.29 W, 37, 5599 MiB, 48 %, 17 %
2023/05/08 03:34:47.644, 125.28 W, 38, 5599 MiB, 53 %, 19 %
2023/05/08 03:34:48.650, 120.40 W, 38, 5599 MiB, 56 %, 20 %
2023/05/08 03:34:49.657, 113.07 W, 37, 5599 MiB, 56 %, 20 %
2023/05/08 03:34:50.664, 139.36 W, 38, 5599 MiB, 57 %, 20 %
2023/05/08 03:34:51.671, 121.15 W, 38, 5599 MiB, 49 %, 17 %
2023/05/08 03:34:52.679, 145.39 W, 38, 5599 MiB, 50 %, 18 %
2023/05/08 03:34:53.687, 210.72 W, 39, 5599 MiB, 72 %, 22 %
2023/05/08 03:34:54.690, 121.77 W, 37, 5599 MiB, 48 %, 17 %
2023/05/08 03:34:55.695, 87.59 W, 37, 5599 MiB, 50 %, 18 %
2023/05/08 03:34:56.699, 121.29 W, 38, 5599 MiB, 53 %, 19 %
2023/05/08 03:34:57.703, 117.86 W, 38, 5599 MiB, 51 %, 18 %
2023/05/08 03:34:58.708, 163.01 W, 38, 5599 MiB, 54 %, 20 %
2023/05/08 03:34:59.712, 117.14 W, 38, 5599 MiB, 52 %, 18 %
2023/05/08 03:35:00.718, 126.19 W, 38, 5599 MiB, 55 %, 20 %
2023/05/08 03:35:01.725, 149.01 W, 38, 5599 MiB, 52 %, 19 %
2023/05/08 03:35:02.732, 134.03 W, 38, 5599 MiB, 54 %, 20 %
2023/05/08 03:35:03.739, 166.04 W, 38, 5599 MiB, 55 %, 20 %
2023/05/08 03:35:04.744, 113.47 W, 38, 5599 MiB, 52 %, 18 %
2023/05/08 03:35:05.748, 111.91 W, 38, 5599 MiB, 48 %, 17 %
2023/05/08 03:35:06.752, 123.21 W, 38, 5599 MiB, 54 %, 20 %
2023/05/08 03:35:07.756, 165.52 W, 38, 5599 MiB, 53 %, 19 %
2023/05/08 03:35:08.760, 116.58 W, 38, 5599 MiB, 52 %, 18 %
2023/05/08 03:35:09.765, 118.83 W, 38, 5599 MiB, 54 %, 19 %
2023/05/08 03:35:10.772, 120.70 W, 38, 5599 MiB, 55 %, 20 %
2023/05/08 03:35:11.778, 122.52 W, 38, 5599 MiB, 55 %, 20 %
2023/05/08 03:35:12.782, 124.92 W, 38, 5599 MiB, 55 %, 20 %
2023/05/08 03:35:13.787, 124.39 W, 38, 5599 MiB, 56 %, 20 %
2023/05/08 03:35:14.791, 164.33 W, 38, 5599 MiB, 53 %, 19 %
2023/05/08 03:35:15.795, 142.36 W, 38, 5599 MiB, 52 %, 18 %
2023/05/08 03:35:16.799, 116.93 W, 38, 5599 MiB, 51 %, 18 %
2023/05/08 03:35:17.804, 117.83 W, 38, 5599 MiB, 54 %, 19 %
2023/05/08 03:35:18.809, 118.61 W, 38, 5599 MiB, 54 %, 19 %
2023/05/08 03:35:19.815, 110.50 W, 38, 5599 MiB, 53 %, 19 %
2023/05/08 03:35:20.821, 57.45 W, 36, 5599 MiB, 15 %, 1 %
