timestamp, power.draw [W], temperature.gpu, memory.used [MiB]
2023/04/28 19:46:36.505, 79.74 W, 72, 0 MiB
2023/04/28 19:46:37.511, 85.83 W, 71, 0 MiB
2023/04/28 19:46:38.512, 84.54 W, 70, 0 MiB
2023/04/28 19:46:39.513, 84.96 W, 70, 3 MiB
2023/04/28 19:46:40.514, 84.68 W, 69, 3 MiB
2023/04/28 19:46:41.515, 82.56 W, 69, 522 MiB
2023/04/28 19:46:42.516, 81.99 W, 68, 974 MiB
2023/04/28 19:46:43.517, 129.38 W, 69, 1870 MiB
2023/04/28 19:46:44.519, 195.56 W, 70, 1870 MiB
2023/04/28 19:46:45.522, 256.28 W, 72, 1870 MiB
2023/04/28 19:46:46.523, 211.48 W, 72, 1870 MiB
2023/04/28 19:46:47.527, 259.96 W, 72, 1870 MiB
2023/04/28 19:46:48.528, 198.79 W, 72, 1870 MiB
2023/04/28 19:46:49.529, 192.23 W, 71, 1870 MiB
2023/04/28 19:46:50.530, 197.50 W, 71, 1870 MiB
2023/04/28 19:46:51.532, 205.14 W, 72, 1870 MiB
2023/04/28 19:46:52.533, 249.34 W, 73, 1870 MiB
2023/04/28 19:46:53.533, 198.96 W, 72, 1870 MiB
2023/04/28 19:46:54.535, 201.08 W, 72, 1870 MiB
2023/04/28 19:46:55.536, 197.35 W, 72, 1870 MiB
2023/04/28 19:46:56.537, 194.99 W, 71, 1870 MiB
2023/04/28 19:46:57.538, 215.18 W, 72, 1870 MiB
2023/04/28 19:46:58.539, 230.12 W, 72, 1870 MiB
2023/04/28 19:46:59.540, 197.31 W, 72, 1870 MiB
2023/04/28 19:47:00.542, 197.93 W, 72, 1870 MiB
2023/04/28 19:47:01.544, 198.41 W, 72, 1870 MiB
2023/04/28 19:47:02.545, 208.37 W, 72, 1870 MiB
2023/04/28 19:47:03.546, 197.23 W, 72, 1870 MiB
2023/04/28 19:47:04.547, 191.63 W, 72, 1870 MiB
2023/04/28 19:47:05.548, 195.10 W, 71, 1870 MiB
2023/04/28 19:47:06.552, 199.82 W, 72, 1870 MiB
2023/04/28 19:47:07.553, 202.77 W, 72, 1870 MiB
2023/04/28 19:47:08.554, 197.15 W, 72, 1870 MiB
2023/04/28 19:47:09.555, 200.76 W, 72, 1870 MiB
2023/04/28 19:47:10.557, 193.09 W, 72, 1870 MiB
2023/04/28 19:47:11.558, 190.73 W, 71, 1870 MiB
2023/04/28 19:47:12.561, 214.02 W, 72, 1870 MiB
2023/04/28 19:47:13.562, 201.54 W, 72, 1870 MiB
2023/04/28 19:47:14.563, 197.45 W, 72, 1870 MiB
2023/04/28 19:47:15.565, 197.64 W, 72, 1870 MiB
2023/04/28 19:47:16.566, 198.40 W, 72, 1870 MiB
2023/04/28 19:47:17.569, 197.80 W, 72, 1870 MiB
2023/04/28 19:47:18.570, 178.83 W, 71, 1870 MiB
2023/04/28 19:47:19.571, 173.14 W, 71, 1870 MiB
2023/04/28 19:47:20.573, 169.56 W, 71, 1870 MiB
2023/04/28 19:47:21.574, 142.03 W, 70, 1870 MiB
2023/04/28 19:47:22.575, 164.04 W, 70, 1870 MiB
2023/04/28 19:47:23.576, 168.32 W, 71, 1870 MiB
2023/04/28 19:47:24.577, 196.57 W, 71, 1870 MiB
2023/04/28 19:47:25.579, 206.89 W, 71, 1870 MiB
2023/04/28 19:47:26.580, 194.00 W, 71, 1870 MiB
2023/04/28 19:47:27.581, 199.13 W, 71, 1870 MiB
2023/04/28 19:47:28.582, 206.40 W, 71, 1870 MiB
2023/04/28 19:47:29.583, 199.50 W, 71, 1870 MiB
2023/04/28 19:47:30.584, 197.19 W, 71, 1870 MiB
2023/04/28 19:47:31.586, 191.93 W, 71, 1870 MiB
2023/04/28 19:47:32.587, 180.16 W, 71, 1870 MiB
2023/04/28 19:47:33.588, 177.36 W, 71, 1870 MiB
2023/04/28 19:47:34.589, 184.91 W, 71, 1870 MiB
2023/04/28 19:47:35.590, 196.20 W, 71, 1870 MiB
2023/04/28 19:47:36.591, 195.77 W, 71, 1870 MiB
2023/04/28 19:47:37.592, 202.80 W, 72, 1870 MiB
2023/04/28 19:47:38.594, 252.82 W, 72, 1870 MiB
2023/04/28 19:47:39.595, 254.57 W, 73, 1870 MiB
2023/04/28 19:47:40.596, 204.26 W, 73, 1870 MiB
2023/04/28 19:47:41.598, 238.00 W, 73, 1870 MiB
2023/04/28 19:47:42.599, 192.08 W, 71, 1870 MiB
2023/04/28 19:47:43.601, 196.80 W, 72, 1870 MiB
2023/04/28 19:47:44.602, 198.51 W, 72, 1870 MiB
2023/04/28 19:47:45.604, 206.17 W, 72, 1870 MiB
2023/04/28 19:47:46.606, 204.20 W, 72, 1870 MiB
2023/04/28 19:47:47.607, 209.32 W, 72, 1870 MiB
2023/04/28 19:47:48.608, 197.22 W, 72, 1870 MiB
2023/04/28 19:47:49.609, 194.94 W, 72, 1870 MiB
2023/04/28 19:47:50.611, 196.79 W, 72, 1870 MiB
2023/04/28 19:47:51.612, 198.49 W, 72, 1870 MiB
2023/04/28 19:47:52.613, 197.35 W, 72, 1870 MiB
2023/04/28 19:47:53.614, 197.09 W, 72, 1870 MiB
2023/04/28 19:47:54.616, 195.70 W, 72, 1870 MiB
2023/04/28 19:47:55.619, 207.14 W, 72, 1870 MiB
2023/04/28 19:47:56.621, 196.73 W, 72, 1870 MiB
2023/04/28 19:47:57.622, 197.35 W, 72, 1870 MiB
2023/04/28 19:47:58.623, 194.58 W, 72, 1870 MiB
2023/04/28 19:47:59.624, 197.57 W, 72, 1870 MiB
2023/04/28 19:48:00.625, 202.71 W, 72, 1870 MiB
2023/04/28 19:48:01.628, 197.44 W, 72, 1870 MiB
2023/04/28 19:48:02.629, 197.13 W, 72, 1870 MiB
2023/04/28 19:48:03.630, 198.09 W, 72, 1870 MiB
2023/04/28 19:48:04.632, 197.37 W, 72, 1870 MiB
