timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/08 03:03:17.907, 36.32 W, 30, 0 MiB, 41 %, 0 %
2023/05/08 03:03:18.913, 36.32 W, 30, 0 MiB, 0 %, 0 %
2023/05/08 03:03:19.918, 36.32 W, 30, 0 MiB, 0 %, 0 %
2023/05/08 03:03:20.924, 36.03 W, 30, 0 MiB, 0 %, 0 %
2023/05/08 03:03:21.930, 36.02 W, 30, 3 MiB, 0 %, 0 %
2023/05/08 03:03:22.936, 36.22 W, 29, 759 MiB, 6 %, 0 %
2023/05/08 03:03:23.942, 36.03 W, 29, 1029 MiB, 0 %, 0 %
2023/05/08 03:03:24.949, 36.13 W, 29, 1549 MiB, 5 %, 0 %
2023/05/08 03:03:25.955, 115.60 W, 32, 2343 MiB, 60 %, 22 %
2023/05/08 03:03:26.960, 113.36 W, 33, 2343 MiB, 52 %, 21 %
2023/05/08 03:03:27.965, 101.91 W, 33, 2343 MiB, 40 %, 17 %
2023/05/08 03:03:28.969, 137.80 W, 33, 2343 MiB, 47 %, 19 %
2023/05/08 03:03:29.973, 112.95 W, 33, 2343 MiB, 46 %, 19 %
2023/05/08 03:03:30.977, 121.10 W, 34, 2343 MiB, 47 %, 19 %
2023/05/08 03:03:31.982, 116.12 W, 34, 2343 MiB, 47 %, 20 %
2023/05/08 03:03:32.987, 140.48 W, 34, 2343 MiB, 48 %, 20 %
2023/05/08 03:03:33.991, 118.71 W, 34, 2343 MiB, 36 %, 15 %
2023/05/08 03:03:34.996, 125.91 W, 34, 2343 MiB, 40 %, 17 %
2023/05/08 03:03:36.001, 131.19 W, 34, 2343 MiB, 44 %, 18 %
2023/05/08 03:03:37.005, 109.26 W, 34, 2343 MiB, 42 %, 18 %
2023/05/08 03:03:38.009, 118.40 W, 34, 2343 MiB, 40 %, 17 %
2023/05/08 03:03:39.013, 117.81 W, 34, 2343 MiB, 48 %, 20 %
2023/05/08 03:03:40.018, 103.83 W, 34, 2343 MiB, 41 %, 17 %
2023/05/08 03:03:41.023, 128.68 W, 35, 2343 MiB, 48 %, 20 %
2023/05/08 03:03:42.027, 55.87 W, 32, 5439 MiB, 0 %, 0 %
2023/05/08 03:03:43.030, 143.86 W, 34, 5441 MiB, 53 %, 22 %
2023/05/08 03:03:44.035, 114.69 W, 34, 5441 MiB, 31 %, 13 %
2023/05/08 03:03:45.039, 112.97 W, 34, 5441 MiB, 46 %, 19 %
2023/05/08 03:03:46.044, 129.11 W, 34, 5441 MiB, 36 %, 15 %
2023/05/08 03:03:47.051, 110.92 W, 34, 5441 MiB, 32 %, 13 %
2023/05/08 03:03:48.058, 120.00 W, 34, 5441 MiB, 42 %, 18 %
2023/05/08 03:03:49.065, 103.60 W, 34, 5441 MiB, 44 %, 19 %
2023/05/08 03:03:50.073, 109.18 W, 34, 5441 MiB, 38 %, 16 %
2023/05/08 03:03:51.079, 122.67 W, 34, 5441 MiB, 34 %, 15 %
2023/05/08 03:03:52.085, 100.28 W, 34, 5441 MiB, 41 %, 17 %
2023/05/08 03:03:53.093, 91.55 W, 34, 5441 MiB, 40 %, 17 %
2023/05/08 03:03:54.100, 97.87 W, 34, 5441 MiB, 36 %, 15 %
2023/05/08 03:03:55.107, 98.73 W, 34, 5441 MiB, 43 %, 18 %
2023/05/08 03:03:56.114, 85.89 W, 34, 5441 MiB, 43 %, 18 %
2023/05/08 03:03:57.120, 115.14 W, 34, 5441 MiB, 35 %, 15 %
2023/05/08 03:03:58.128, 113.63 W, 35, 5441 MiB, 46 %, 19 %
2023/05/08 03:03:59.135, 120.73 W, 35, 5441 MiB, 47 %, 19 %
2023/05/08 03:04:00.140, 132.09 W, 35, 5441 MiB, 47 %, 20 %
2023/05/08 03:04:01.144, 56.55 W, 33, 5441 MiB, 46 %, 4 %
2023/05/08 03:04:02.148, 114.59 W, 34, 5441 MiB, 41 %, 17 %
2023/05/08 03:04:03.153, 133.14 W, 35, 5441 MiB, 49 %, 20 %
2023/05/08 03:04:04.157, 108.02 W, 35, 5441 MiB, 48 %, 20 %
2023/05/08 03:04:05.162, 125.50 W, 35, 5441 MiB, 48 %, 21 %
2023/05/08 03:04:06.167, 142.98 W, 35, 5441 MiB, 48 %, 20 %
