timestamp, power.draw [W], temperature.gpu, memory.used [MiB]
2023/04/28 19:22:42.599, 76.13 W, 68, 0 MiB
2023/04/28 19:22:43.600, 82.94 W, 67, 0 MiB
2023/04/28 19:22:44.601, 80.97 W, 67, 0 MiB
2023/04/28 19:22:45.603, 82.17 W, 66, 3 MiB
2023/04/28 19:22:46.604, 81.67 W, 66, 13 MiB
2023/04/28 19:22:47.605, 79.22 W, 65, 718 MiB
2023/04/28 19:22:48.606, 78.83 W, 65, 1016 MiB
2023/04/28 19:22:49.607, 166.20 W, 67, 1854 MiB
2023/04/28 19:22:50.608, 180.70 W, 67, 1854 MiB
2023/04/28 19:22:51.609, 163.29 W, 67, 1854 MiB
2023/04/28 19:22:52.611, 160.79 W, 67, 1854 MiB
2023/04/28 19:22:53.612, 158.10 W, 67, 1854 MiB
2023/04/28 19:22:54.613, 154.16 W, 67, 1854 MiB
2023/04/28 19:22:55.614, 167.65 W, 67, 1854 MiB
2023/04/28 19:22:56.615, 166.47 W, 67, 1854 MiB
2023/04/28 19:22:57.616, 156.71 W, 66, 1854 MiB
2023/04/28 19:22:58.617, 151.45 W, 66, 1854 MiB
2023/04/28 19:22:59.618, 165.18 W, 67, 1854 MiB
2023/04/28 19:23:00.619, 166.79 W, 67, 1854 MiB
2023/04/28 19:23:01.620, 187.02 W, 67, 1854 MiB
2023/04/28 19:23:02.621, 187.29 W, 67, 1854 MiB
2023/04/28 19:23:03.622, 166.45 W, 67, 1854 MiB
2023/04/28 19:23:04.623, 155.03 W, 67, 1854 MiB
2023/04/28 19:23:05.624, 156.87 W, 67, 1854 MiB
2023/04/28 19:23:06.625, 183.23 W, 68, 1854 MiB
2023/04/28 19:23:07.627, 183.64 W, 67, 1854 MiB
2023/04/28 19:23:08.628, 169.10 W, 67, 1854 MiB
2023/04/28 19:23:09.629, 147.91 W, 68, 1854 MiB
2023/04/28 19:23:10.630, 178.13 W, 68, 1854 MiB
2023/04/28 19:23:11.631, 164.24 W, 67, 1854 MiB
2023/04/28 19:23:12.632, 160.93 W, 67, 1854 MiB
2023/04/28 19:23:13.633, 159.59 W, 67, 1854 MiB
2023/04/28 19:23:14.634, 178.01 W, 68, 1854 MiB
2023/04/28 19:23:15.636, 188.69 W, 68, 1854 MiB
2023/04/28 19:23:16.637, 232.25 W, 69, 1854 MiB
2023/04/28 19:23:17.639, 187.32 W, 69, 1854 MiB
2023/04/28 19:23:18.640, 158.96 W, 68, 1854 MiB
2023/04/28 19:23:19.641, 186.62 W, 68, 1854 MiB
2023/04/28 19:23:20.642, 188.87 W, 69, 1854 MiB
2023/04/28 19:23:21.643, 164.85 W, 68, 1854 MiB
2023/04/28 19:23:22.644, 164.57 W, 68, 1854 MiB
2023/04/28 19:23:23.646, 161.54 W, 68, 1854 MiB
2023/04/28 19:23:24.647, 182.35 W, 68, 1854 MiB
2023/04/28 19:23:25.650, 186.67 W, 69, 1854 MiB
2023/04/28 19:23:26.651, 167.73 W, 68, 1854 MiB
2023/04/28 19:23:27.652, 164.87 W, 68, 1854 MiB
2023/04/28 19:23:28.653, 161.38 W, 68, 1854 MiB
2023/04/28 19:23:29.654, 158.84 W, 67, 1854 MiB
2023/04/28 19:23:30.655, 156.93 W, 67, 1854 MiB
2023/04/28 19:23:31.656, 155.52 W, 67, 1854 MiB
