timestamp, power.draw [W], temperature.gpu, memory.used [MiB]
2023/04/28 18:28:26.244, 57.94 W, 37, 0 MiB
2023/04/28 18:28:27.246, 64.60 W, 38, 0 MiB
2023/04/28 18:28:28.247, 64.42 W, 38, 0 MiB
2023/04/28 18:28:29.248, 64.71 W, 38, 0 MiB
2023/04/28 18:28:30.249, 64.70 W, 38, 0 MiB
2023/04/28 18:28:31.250, 64.88 W, 38, 0 MiB
2023/04/28 18:28:32.252, 64.93 W, 38, 0 MiB
2023/04/28 18:28:33.253, 64.79 W, 38, 0 MiB
2023/04/28 18:28:34.254, 64.82 W, 38, 0 MiB
2023/04/28 18:28:35.255, 64.93 W, 39, 0 MiB
2023/04/28 18:28:36.256, 64.81 W, 39, 0 MiB
2023/04/28 18:28:37.257, 27.27 W, 38, 0 MiB
2023/04/28 18:28:38.259, 11.86 W, 37, 0 MiB
2023/04/28 18:28:39.260, 11.83 W, 37, 0 MiB
2023/04/28 18:28:40.262, 11.96 W, 36, 0 MiB
2023/04/28 18:28:41.263, 11.63 W, 36, 0 MiB
2023/04/28 18:28:42.265, 11.50 W, 36, 0 MiB
2023/04/28 18:28:43.266, 11.63 W, 36, 0 MiB
2023/04/28 18:28:44.268, 11.56 W, 35, 0 MiB
2023/04/28 18:28:45.269, 11.44 W, 35, 3 MiB
2023/04/28 18:28:46.271, 11.42 W, 35, 3 MiB
2023/04/28 18:28:47.272, 11.60 W, 35, 3 MiB
2023/04/28 18:28:48.274, 11.73 W, 35, 3 MiB
2023/04/28 18:28:49.275, 11.68 W, 35, 3 MiB
2023/04/28 18:28:50.277, 11.73 W, 35, 3 MiB
2023/04/28 18:28:51.278, 11.57 W, 34, 3 MiB
2023/04/28 18:28:52.280, 11.60 W, 34, 3 MiB
2023/04/28 18:28:53.281, 11.67 W, 34, 3 MiB
2023/04/28 18:28:54.283, 11.66 W, 34, 3 MiB
2023/04/28 18:28:55.284, 11.69 W, 34, 3 MiB
2023/04/28 18:28:56.286, 11.58 W, 34, 3 MiB
2023/04/28 18:28:57.287, 11.66 W, 34, 3 MiB
2023/04/28 18:28:58.289, 11.70 W, 34, 3 MiB
2023/04/28 18:28:59.290, 11.81 W, 34, 3 MiB
2023/04/28 18:29:00.292, 11.85 W, 34, 3 MiB
2023/04/28 18:29:01.293, 11.55 W, 34, 3 MiB
2023/04/28 18:29:02.295, 11.63 W, 33, 3 MiB
2023/04/28 18:29:03.296, 11.58 W, 33, 3 MiB
2023/04/28 18:29:04.297, 11.51 W, 33, 13 MiB
2023/04/28 18:29:05.327, 63.29 W, 35, 190 MiB
2023/04/28 18:29:06.328, 63.59 W, 36, 202 MiB
2023/04/28 18:29:07.329, 63.54 W, 36, 224 MiB
2023/04/28 18:29:08.330, 63.66 W, 36, 266 MiB
2023/04/28 18:29:09.331, 63.63 W, 36, 348 MiB
2023/04/28 18:29:10.333, 63.79 W, 37, 414 MiB
2023/04/28 18:29:11.334, 63.79 W, 37, 624 MiB
2023/04/28 18:29:12.335, 63.85 W, 37, 672 MiB
2023/04/28 18:29:13.336, 63.75 W, 37, 712 MiB
2023/04/28 18:29:14.337, 63.81 W, 37, 722 MiB
2023/04/28 18:29:15.338, 63.86 W, 37, 794 MiB
2023/04/28 18:29:16.340, 63.95 W, 37, 864 MiB
2023/04/28 18:29:17.341, 63.84 W, 37, 926 MiB
2023/04/28 18:29:18.342, 63.85 W, 38, 926 MiB
2023/04/28 18:29:19.343, 64.01 W, 38, 930 MiB
2023/04/28 18:29:20.344, 63.95 W, 38, 962 MiB
2023/04/28 18:29:21.345, 63.90 W, 38, 1022 MiB
2023/04/28 18:29:22.346, 64.03 W, 38, 1098 MiB
2023/04/28 18:29:23.347, 64.07 W, 38, 1360 MiB
2023/04/28 18:29:24.349, 220.30 W, 41, 1600 MiB
2023/04/28 18:29:25.350, 254.32 W, 44, 1600 MiB
2023/04/28 18:29:26.351, 253.45 W, 45, 1600 MiB
2023/04/28 18:29:27.352, 237.01 W, 46, 1600 MiB
2023/04/28 18:29:28.354, 246.51 W, 47, 1600 MiB
2023/04/28 18:29:29.355, 253.33 W, 47, 1600 MiB
2023/04/28 18:29:30.356, 245.04 W, 48, 1600 MiB
2023/04/28 18:29:31.357, 246.96 W, 49, 1600 MiB
2023/04/28 18:29:32.359, 254.01 W, 49, 1600 MiB
2023/04/28 18:29:33.360, 256.27 W, 50, 1600 MiB
2023/04/28 18:29:34.363, 256.58 W, 51, 1600 MiB
2023/04/28 18:29:35.364, 252.99 W, 51, 1600 MiB
2023/04/28 18:29:36.368, 257.50 W, 52, 1600 MiB
2023/04/28 18:29:37.369, 250.35 W, 53, 1600 MiB
2023/04/28 18:29:38.370, 237.09 W, 53, 1600 MiB
2023/04/28 18:29:39.371, 251.48 W, 53, 1600 MiB
2023/04/28 18:29:40.374, 247.60 W, 54, 1600 MiB
2023/04/28 18:29:41.375, 246.82 W, 55, 1600 MiB
2023/04/28 18:29:42.376, 246.90 W, 55, 1600 MiB
2023/04/28 18:29:43.377, 247.89 W, 56, 1600 MiB
2023/04/28 18:29:44.378, 255.19 W, 57, 1600 MiB
