timestamp, power.draw [W], temperature.gpu, memory.used [MiB]
2023/04/28 19:44:39.521, 78.55 W, 71, 0 MiB
2023/04/28 19:44:40.523, 84.55 W, 70, 0 MiB
2023/04/28 19:44:41.524, 83.26 W, 70, 0 MiB
2023/04/28 19:44:42.525, 83.80 W, 69, 3 MiB
2023/04/28 19:44:43.526, 83.31 W, 68, 3 MiB
2023/04/28 19:44:44.527, 80.80 W, 68, 524 MiB
2023/04/28 19:44:45.528, 80.43 W, 67, 928 MiB
2023/04/28 19:44:46.529, 175.15 W, 69, 1602 MiB
2023/04/28 19:44:47.530, 253.29 W, 71, 1602 MiB
2023/04/28 19:44:48.531, 257.48 W, 72, 1602 MiB
2023/04/28 19:44:49.532, 256.72 W, 72, 1602 MiB
2023/04/28 19:44:50.533, 254.89 W, 72, 1602 MiB
2023/04/28 19:44:51.534, 254.06 W, 72, 1602 MiB
2023/04/28 19:44:52.536, 266.10 W, 73, 1602 MiB
2023/04/28 19:44:53.537, 261.71 W, 73, 1602 MiB
2023/04/28 19:44:54.537, 257.51 W, 73, 1602 MiB
2023/04/28 19:44:55.540, 254.18 W, 73, 1602 MiB
2023/04/28 19:44:56.541, 121.42 W, 72, 1602 MiB
2023/04/28 19:44:57.542, 257.83 W, 74, 1602 MiB
2023/04/28 19:44:58.543, 253.00 W, 74, 1602 MiB
2023/04/28 19:44:59.544, 249.54 W, 74, 1602 MiB
2023/04/28 19:45:00.545, 253.09 W, 74, 1602 MiB
2023/04/28 19:45:01.547, 250.43 W, 74, 1602 MiB
2023/04/28 19:45:02.548, 165.95 W, 74, 1602 MiB
2023/04/28 19:45:03.549, 253.95 W, 75, 1602 MiB
2023/04/28 19:45:04.552, 256.14 W, 75, 1602 MiB
2023/04/28 19:45:05.553, 253.92 W, 75, 1602 MiB
2023/04/28 19:45:06.555, 252.07 W, 75, 1602 MiB
2023/04/28 19:45:07.559, 255.38 W, 75, 1602 MiB
2023/04/28 19:45:08.559, 252.12 W, 75, 1602 MiB
2023/04/28 19:45:09.561, 253.30 W, 76, 1602 MiB
2023/04/28 19:45:10.564, 250.28 W, 76, 1602 MiB
2023/04/28 19:45:11.565, 251.49 W, 76, 1602 MiB
2023/04/28 19:45:12.566, 254.91 W, 76, 1602 MiB
2023/04/28 19:45:13.570, 257.76 W, 76, 1602 MiB
2023/04/28 19:45:14.571, 253.75 W, 76, 1602 MiB
2023/04/28 19:45:15.572, 253.53 W, 76, 1602 MiB
2023/04/28 19:45:16.573, 252.55 W, 76, 1602 MiB
2023/04/28 19:45:17.577, 124.06 W, 76, 1602 MiB
2023/04/28 19:45:18.578, 252.37 W, 76, 1602 MiB
2023/04/28 19:45:19.579, 245.00 W, 76, 1602 MiB
2023/04/28 19:45:20.583, 260.66 W, 77, 1602 MiB
2023/04/28 19:45:21.584, 248.37 W, 77, 1602 MiB
2023/04/28 19:45:22.585, 253.76 W, 77, 1602 MiB
2023/04/28 19:45:23.586, 247.90 W, 77, 1602 MiB
2023/04/28 19:45:24.588, 258.24 W, 77, 1602 MiB
2023/04/28 19:45:25.589, 254.54 W, 77, 1602 MiB
2023/04/28 19:45:26.590, 252.50 W, 77, 1602 MiB
2023/04/28 19:45:27.593, 257.52 W, 77, 1602 MiB
2023/04/28 19:45:28.594, 147.38 W, 75, 1602 MiB
2023/04/28 19:45:29.595, 251.07 W, 77, 1602 MiB
2023/04/28 19:45:30.597, 250.15 W, 77, 1602 MiB
2023/04/28 19:45:31.598, 250.77 W, 77, 1602 MiB
2023/04/28 19:45:32.599, 254.86 W, 77, 1602 MiB
2023/04/28 19:45:33.603, 251.45 W, 77, 1602 MiB
2023/04/28 19:45:34.604, 253.49 W, 78, 1602 MiB
2023/04/28 19:45:35.605, 255.92 W, 77, 1602 MiB
2023/04/28 19:45:36.610, 260.12 W, 78, 1602 MiB
2023/04/28 19:45:37.611, 252.64 W, 78, 1602 MiB
2023/04/28 19:45:38.612, 256.59 W, 78, 1602 MiB
2023/04/28 19:45:39.613, 259.82 W, 77, 1602 MiB
2023/04/28 19:45:40.615, 251.80 W, 78, 1602 MiB
2023/04/28 19:45:41.616, 255.10 W, 78, 1602 MiB
2023/04/28 19:45:42.617, 256.40 W, 78, 1602 MiB
2023/04/28 19:45:43.619, 250.10 W, 77, 1602 MiB
2023/04/28 19:45:44.620, 258.59 W, 78, 1602 MiB
2023/04/28 19:45:45.621, 262.73 W, 78, 1602 MiB
2023/04/28 19:45:46.624, 251.35 W, 78, 1602 MiB
2023/04/28 19:45:47.625, 248.91 W, 78, 1602 MiB
2023/04/28 19:45:48.626, 253.49 W, 78, 1602 MiB
2023/04/28 19:45:49.628, 263.72 W, 78, 1602 MiB
2023/04/28 19:45:50.629, 261.58 W, 78, 1602 MiB
2023/04/28 19:45:51.630, 254.22 W, 78, 1602 MiB
2023/04/28 19:45:52.632, 263.31 W, 78, 1602 MiB
2023/04/28 19:45:53.633, 249.15 W, 78, 1602 MiB
2023/04/28 19:45:54.634, 250.11 W, 78, 1602 MiB
2023/04/28 19:45:55.637, 254.19 W, 78, 1602 MiB
2023/04/28 19:45:56.639, 212.41 W, 77, 1602 MiB
