timestamp, power.draw [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], utilization.memory [%]
2023/05/08 04:38:29.679, 37.02 W, 34, 0 MiB, 41 %, 0 %
2023/05/08 04:38:30.685, 37.12 W, 34, 0 MiB, 0 %, 0 %
2023/05/08 04:38:31.689, 37.12 W, 34, 0 MiB, 0 %, 0 %
2023/05/08 04:38:32.694, 37.32 W, 33, 3 MiB, 0 %, 0 %
2023/05/08 04:38:33.698, 36.73 W, 33, 3 MiB, 0 %, 0 %
2023/05/08 04:38:34.703, 37.03 W, 33, 715 MiB, 6 %, 0 %
2023/05/08 04:38:35.715, 37.02 W, 33, 1153 MiB, 0 %, 0 %
2023/05/08 04:38:36.719, 36.73 W, 32, 1771 MiB, 5 %, 0 %
2023/05/08 04:38:37.724, 226.24 W, 37, 4089 MiB, 82 %, 35 %
2023/05/08 04:38:38.728, 162.61 W, 39, 4089 MiB, 78 %, 39 %
2023/05/08 04:38:39.732, 196.99 W, 40, 4089 MiB, 77 %, 36 %
2023/05/08 04:38:40.739, 240.65 W, 40, 4089 MiB, 83 %, 39 %
2023/05/08 04:38:41.745, 217.57 W, 41, 4089 MiB, 82 %, 38 %
2023/05/08 04:38:42.752, 226.33 W, 41, 4089 MiB, 82 %, 39 %
2023/05/08 04:38:43.759, 177.67 W, 42, 4089 MiB, 84 %, 41 %
2023/05/08 04:38:44.766, 174.64 W, 42, 4089 MiB, 84 %, 41 %
2023/05/08 04:38:45.772, 118.44 W, 41, 4089 MiB, 84 %, 41 %
2023/05/08 04:38:46.779, 198.41 W, 42, 4089 MiB, 82 %, 42 %
2023/05/08 04:38:47.786, 238.91 W, 42, 4089 MiB, 78 %, 36 %
2023/05/08 04:38:48.793, 188.96 W, 42, 4089 MiB, 82 %, 39 %
2023/05/08 04:38:49.800, 239.80 W, 43, 4089 MiB, 84 %, 39 %
2023/05/08 04:38:50.804, 60.81 W, 40, 6871 MiB, 100 %, 12 %
2023/05/08 04:38:51.808, 244.75 W, 41, 6871 MiB, 74 %, 34 %
2023/05/08 04:38:52.813, 207.27 W, 43, 6871 MiB, 86 %, 42 %
2023/05/08 04:38:53.817, 255.06 W, 43, 6871 MiB, 84 %, 40 %
2023/05/08 04:38:54.822, 185.38 W, 44, 6871 MiB, 85 %, 41 %
2023/05/08 04:38:55.827, 251.14 W, 44, 6871 MiB, 85 %, 40 %
2023/05/08 04:38:56.833, 182.45 W, 44, 6871 MiB, 85 %, 41 %
2023/05/08 04:38:57.837, 249.28 W, 45, 6871 MiB, 85 %, 39 %
2023/05/08 04:38:58.842, 188.72 W, 45, 6871 MiB, 83 %, 40 %
2023/05/08 04:38:59.846, 237.85 W, 45, 6871 MiB, 85 %, 39 %
2023/05/08 04:39:00.859, 186.51 W, 45, 6871 MiB, 85 %, 41 %
2023/05/08 04:39:01.864, 243.13 W, 45, 6871 MiB, 85 %, 40 %
2023/05/08 04:39:02.877, 190.84 W, 45, 6871 MiB, 85 %, 40 %
2023/05/08 04:39:03.881, 60.12 W, 42, 6871 MiB, 70 %, 35 %
2023/05/08 04:39:04.887, 59.42 W, 39, 6871 MiB, 0 %, 0 %
2023/05/08 04:39:05.893, 184.51 W, 44, 6871 MiB, 83 %, 39 %
2023/05/08 04:39:06.898, 250.88 W, 45, 6871 MiB, 80 %, 38 %
2023/05/08 04:39:07.902, 245.06 W, 45, 6871 MiB, 80 %, 37 %
2023/05/08 04:39:08.906, 256.56 W, 45, 6871 MiB, 80 %, 37 %
2023/05/08 04:39:09.911, 168.73 W, 45, 6871 MiB, 82 %, 37 %
2023/05/08 04:39:10.916, 175.38 W, 45, 6871 MiB, 82 %, 38 %
2023/05/08 04:39:11.922, 178.57 W, 46, 6871 MiB, 82 %, 38 %
2023/05/08 04:39:12.929, 181.26 W, 45, 6871 MiB, 82 %, 39 %
2023/05/08 04:39:13.936, 178.52 W, 46, 6871 MiB, 83 %, 40 %
2023/05/08 04:39:14.940, 184.73 W, 46, 6871 MiB, 83 %, 40 %
2023/05/08 04:39:15.945, 172.78 W, 46, 6871 MiB, 83 %, 40 %
2023/05/08 04:39:16.949, 182.39 W, 46, 6871 MiB, 84 %, 39 %
2023/05/08 04:39:17.954, 213.52 W, 46, 6871 MiB, 44 %, 25 %
2023/05/08 04:39:18.958, 59.43 W, 41, 6871 MiB, 0 %, 0 %
2023/05/08 04:39:19.963, 231.24 W, 46, 6871 MiB, 83 %, 39 %
2023/05/08 04:39:20.967, 249.51 W, 46, 6871 MiB, 81 %, 38 %
2023/05/08 04:39:21.974, 244.57 W, 46, 6871 MiB, 82 %, 39 %
2023/05/08 04:39:22.979, 238.96 W, 46, 6871 MiB, 83 %, 40 %
2023/05/08 04:39:23.983, 187.09 W, 46, 6871 MiB, 85 %, 41 %
2023/05/08 04:39:24.987, 174.94 W, 47, 6871 MiB, 84 %, 42 %
2023/05/08 04:39:25.991, 178.94 W, 47, 6871 MiB, 84 %, 42 %
2023/05/08 04:39:26.995, 178.92 W, 47, 6871 MiB, 84 %, 40 %
2023/05/08 04:39:28.000, 180.11 W, 47, 6871 MiB, 83 %, 38 %
2023/05/08 04:39:29.004, 212.83 W, 47, 6871 MiB, 81 %, 37 %
2023/05/08 04:39:30.008, 223.63 W, 47, 6871 MiB, 81 %, 38 %
2023/05/08 04:39:31.012, 245.66 W, 47, 6871 MiB, 83 %, 39 %
2023/05/08 04:39:32.017, 198.67 W, 47, 6871 MiB, 100 %, 12 %
